subscription_id,customer_id,start_date,end_date,status,monthly_recurring_revenue
SUB-002685,CUST-01262,2024-10-30,2025-06-25,churned,125.64
SUB-002686,CUST-04595,2024-12-27,2025-10-30,churned,40.93
SUB-002687,CUST-04018,2024-09-20,,active,151.81
SUB-002688,CUST-04936,2025-04-12,,active,145.29
SUB-002689,CUST-03430,2024-09-24,,active,39.3
SUB-002690,CUST-03054,2024-10-26,,active,165.0
SUB-002691,CUST-03042,2025-06-11,,active,118.34
SUB-002692,CUST-03988,2024-12-02,2025-01-06,churned,124.89
SUB-002693,CUST-03599,2024-08-09,2025-06-27,churned,200.81
SUB-002694,CUST-00514,2024-05-12,,active,18.9
SUB-002695,CUST-02934,2024-06-11,2025-01-30,churned,288.65
SUB-002696,CUST-03578,2024-06-29,,active,23.36
SUB-002697,CUST-03241,2025-01-31,,active,221.69
SUB-002698,CUST-04413,2025-02-01,2025-01-16,churned,265.02
SUB-002699,CUST-00419,2024-05-11,,active,185.34
SUB-002700,CUST-00081,2024-10-21,,active,87.27
SUB-002701,CUST-04790,2025-01-28,2025-03-11,churned,91.87
SUB-002702,CUST-01895,2024-11-22,,active,688.91
SUB-002703,CUST-03641,2024-06-23,2025-09-14,churned,196.06
SUB-002704,CUST-00567,2024-05-03,,active,233.99
SUB-002705,CUST-02404,2024-12-19,,paused,80.97
SUB-002706,CUST-04907,2024-12-17,,active,77.72
SUB-002707,CUST-01867,2024-02-27,2025-05-11,churned,100.44
SUB-002708,CUST-00171,2024-06-24,,active,270.09
SUB-002709,CUST-02535,2025-03-19,,paused,40.24
SUB-002710,CUST-03204,2025-04-17,2025-04-13,churned,46.92
SUB-002711,CUST-01683,2024-07-19,,active,279.08
SUB-002712,CUST-02573,2024-07-02,,paused,183.17
SUB-002713,CUST-03460,2024-09-22,2025-02-17,churned,234.29
SUB-002714,CUST-01147,2024-06-20,,active,354.11
SUB-002715,CUST-02770,2024-12-29,2025-10-02,churned,140.52
SUB-002716,CUST-04577,2024-07-05,,active,50.18
SUB-002717,CUST-04109,2024-10-26,2025-12-07,churned,162.9
SUB-002718,CUST-03195,2025-02-21,,active,170.14
SUB-002719,CUST-04959,2025-07-31,,active,94.87
SUB-002720,CUST-02602,2025-03-27,,active,110.94
SUB-002721,CUST-03362,2024-03-20,2025-04-09,churned,129.36
SUB-002722,CUST-03118,2024-05-15,,active,136.06
SUB-002723,CUST-03754,2025-09-24,,active,112.44
SUB-002724,CUST-01598,2025-05-09,2025-12-29,churned,91.83
SUB-002725,CUST-02609,2024-12-30,,active,258.65
SUB-002726,CUST-00856,2025-08-03,,active,59.66
SUB-002727,CUST-01039,2025-03-26,,paused,128.74
SUB-002728,CUST-00481,2024-01-27,2025-04-11,churned,92.0
SUB-002729,CUST-00835,2025-01-26,,active,293.56
SUB-002730,CUST-03895,2024-12-10,,active,397.72
SUB-002731,CUST-00889,2024-04-07,,active,259.51
SUB-002732,CUST-01212,2024-09-18,,active,171.77
SUB-002733,CUST-03436,2024-02-24,,active,232.18
SUB-002734,CUST-01723,2024-10-29,,active,56.41
SUB-002735,CUST-01472,2025-03-05,,active,132.7
SUB-002736,CUST-00432,2025-09-03,2025-04-21,churned,80.49
SUB-002737,CUST-03732,2025-04-22,,paused,221.74
SUB-002738,CUST-00526,2025-04-27,2025-11-05,churned,112.85
SUB-002739,CUST-01620,2025-08-01,2025-02-12,churned,73.54
SUB-002740,CUST-02415,2024-04-01,,active,286.74
SUB-002741,CUST-04384,2024-05-17,,active,106.75
SUB-002742,CUST-03960,2025-10-08,,active,137.84
SUB-002743,CUST-02394,2025-04-06,2025-07-24,churned,298.01
SUB-002744,CUST-01039,2025-08-17,,active,229.23
SUB-002745,CUST-00062,2025-08-02,,active,149.09
SUB-002746,CUST-02130,2024-03-03,2025-05-05,churned,1053.71
SUB-002747,CUST-04191,2024-07-30,,active,399.46
SUB-002748,CUST-04598,2024-05-07,,active,131.2
SUB-002749,CUST-02784,2025-09-02,,active,194.75
SUB-002750,CUST-01816,2025-06-16,,active,67.52
SUB-002751,CUST-01155,2024-05-28,,active,19.97
SUB-002752,CUST-02207,2024-05-16,,active,221.95
SUB-002753,CUST-04081,2024-09-08,,active,222.63
SUB-002754,CUST-00188,2024-02-22,2025-06-20,churned,75.95
SUB-002755,CUST-00522,2025-10-09,,active,96.79
SUB-002756,CUST-03742,2024-09-04,,active,47.74
SUB-002757,CUST-03754,2025-03-13,,active,245.19
SUB-002758,CUST-04308,2025-06-25,,active,164.51
SUB-002759,CUST-04204,2024-04-11,2025-03-03,churned,266.42
SUB-002760,CUST-01910,2024-08-06,,active,158.29
SUB-002761,CUST-04839,2025-07-21,2025-11-22,churned,193.32
SUB-002762,CUST-03148,2024-04-15,2025-05-03,churned,83.69
SUB-002763,CUST-00903,2025-01-19,,active,1076.87
SUB-002764,CUST-02870,2024-11-26,,active,446.99
SUB-002765,CUST-01831,2025-09-24,,active,203.8
SUB-002766,CUST-04785,2024-05-19,2025-01-05,churned,255.99
SUB-002767,CUST-02605,2025-05-22,,active,436.94
SUB-002768,CUST-04047,2025-08-14,,active,486.27
SUB-002769,CUST-04392,2024-01-03,2025-03-27,churned,26.27
SUB-002770,CUST-02968,2025-07-12,,active,550.76
SUB-002771,CUST-01552,2025-09-20,,active,118.83
SUB-002772,CUST-02768,2024-12-31,,active,491.43
SUB-002773,CUST-00414,2024-02-22,,active,313.96
SUB-002774,CUST-01387,2024-03-06,2025-10-07,churned,103.56
SUB-002775,CUST-04781,2024-01-18,,active,354.26
SUB-002776,CUST-01875,2024-02-12,,active,386.33
SUB-002777,CUST-04140,2024-11-03,,active,128.34
SUB-002778,CUST-00855,2025-08-02,,active,280.09
SUB-002779,CUST-00162,2025-09-25,,active,250.96
SUB-002780,CUST-01609,2024-06-29,,active,61.2
SUB-002781,CUST-03556,2025-08-02,,active,151.76
SUB-002782,CUST-02994,2025-03-29,2025-09-04,churned,283.21
SUB-002783,CUST-02023,2025-03-18,2025-01-08,churned,145.46
SUB-002784,CUST-03538,2025-09-24,,active,80.4
SUB-002785,CUST-04830,2025-04-15,,active,348.72
SUB-002786,CUST-03565,2024-10-06,,active,125.04
SUB-002787,CUST-00473,2025-06-12,,active,49.5
SUB-002788,CUST-04394,2025-05-26,2025-05-16,churned,27.26
SUB-002789,CUST-01448,2024-01-13,2025-11-17,churned,64.2
SUB-002790,CUST-02108,2024-03-28,,active,552.84
SUB-002791,CUST-02344,2024-04-24,,active,256.83
SUB-002792,CUST-02212,2024-01-06,2025-05-31,churned,82.73
SUB-002793,CUST-03065,2024-01-12,,active,47.29
SUB-002794,CUST-00017,2025-04-11,,active,104.56
SUB-002795,CUST-02371,2024-02-06,,active,151.35
SUB-002796,CUST-01928,2024-09-01,,active,85.05
SUB-002797,CUST-03529,2024-08-14,,active,363.76
SUB-002798,CUST-04733,2024-02-19,,active,382.85
SUB-002799,CUST-04252,2025-02-04,,active,183.8
SUB-002800,CUST-03566,2024-02-10,,active,296.61
SUB-002801,CUST-01934,2025-05-21,,active,183.46
SUB-002802,CUST-03256,2025-07-03,,active,86.55
SUB-002803,CUST-02706,2025-03-29,,active,124.22
SUB-002804,CUST-00473,2025-07-21,2025-05-07,churned,48.52
SUB-002805,CUST-03996,2024-08-13,2025-04-29,churned,109.6
SUB-002806,CUST-00784,2024-08-27,,active,71.7
SUB-002807,CUST-03941,2025-09-18,,active,37.97
SUB-002808,CUST-03373,2024-03-11,,active,43.09
SUB-002809,CUST-04356,2025-09-12,,active,74.08
SUB-002810,CUST-04573,2024-10-10,,paused,293.28
SUB-002811,CUST-04516,2024-06-13,,active,237.38
SUB-002812,CUST-02830,2025-03-24,,active,111.59
SUB-002813,CUST-01760,2024-09-18,,active,148.42
SUB-002814,CUST-04790,2025-06-18,,active,244.16
SUB-002815,CUST-02406,2024-09-26,,active,107.34
SUB-002816,CUST-01286,2024-09-18,,active,57.18
SUB-002817,CUST-02947,2025-04-16,,active,380.06
SUB-002818,CUST-03764,2025-09-27,,active,208.69
SUB-002819,CUST-03018,2024-11-14,,active,50.36
SUB-002820,CUST-02021,2024-09-06,,active,211.64
SUB-002821,CUST-02074,2024-03-25,2025-03-28,churned,479.97
SUB-002822,CUST-02064,2025-01-22,,active,62.27
SUB-002823,CUST-00529,2024-09-06,2025-05-10,churned,419.11
SUB-002824,CUST-02796,2024-06-03,,active,492.27
SUB-002825,CUST-03805,2025-03-29,,active,171.04
SUB-002826,CUST-04565,2024-12-03,,active,545.81
SUB-002827,CUST-01389,2025-01-03,2025-09-29,churned,36.64
SUB-002828,CUST-01026,2025-08-25,,active,200.55
SUB-002829,CUST-02478,2024-07-28,2025-10-05,churned,181.63
SUB-002830,CUST-00100,2024-05-10,,active,200.03
SUB-002831,CUST-01548,2024-05-23,,active,108.58
SUB-002832,CUST-04829,2025-03-19,2025-12-09,churned,161.64
SUB-002833,CUST-02214,2025-04-11,,paused,141.93
SUB-002834,CUST-00269,2024-01-14,,active,341.81
SUB-002835,CUST-04777,2025-06-19,,paused,174.17
SUB-002836,CUST-01858,2025-06-06,,active,64.31
SUB-002837,CUST-01857,2024-01-23,,active,103.42
SUB-002838,CUST-02964,2024-04-25,,active,102.27
SUB-002839,CUST-01720,2025-05-13,,active,43.44
SUB-002840,CUST-04742,2024-11-26,,active,278.14
SUB-002841,CUST-00914,2025-04-03,2025-09-30,churned,309.41
SUB-002842,CUST-03020,2025-06-13,2025-07-05,churned,303.95
SUB-002843,CUST-00162,2024-06-24,,active,134.24
SUB-002844,CUST-02223,2025-07-03,2025-02-05,churned,159.43
SUB-002845,CUST-01092,2024-12-31,,active,287.24
SUB-002846,CUST-03992,2024-05-10,,active,139.67
SUB-002847,CUST-01663,2024-03-19,,active,39.57
SUB-002848,CUST-03060,2024-09-23,,active,533.18
SUB-002849,CUST-00382,2024-05-23,,active,315.65
SUB-002850,CUST-02927,2024-08-08,,paused,285.58
SUB-002851,CUST-01233,2025-06-04,,active,120.66
SUB-002852,CUST-02657,2025-10-07,2025-04-20,churned,69.38
SUB-002853,CUST-01845,2025-06-15,2025-03-31,churned,212.57
SUB-002854,CUST-03949,2025-05-29,,active,251.66
SUB-002855,CUST-04618,2025-08-17,2025-12-22,churned,35.08
SUB-002856,CUST-00547,2025-05-23,,active,232.4
SUB-002857,CUST-00018,2024-05-17,,active,316.52
SUB-002858,CUST-02186,2025-07-14,2025-06-26,churned,82.12
SUB-002859,CUST-01320,2024-08-02,,active,50.3
SUB-002860,CUST-04205,2024-11-29,2025-12-28,churned,45.2
SUB-002861,CUST-01125,2025-10-11,,active,114.96
SUB-002862,CUST-03597,2024-01-10,,active,203.46
SUB-002863,CUST-00307,2024-10-07,,active,67.49
SUB-002864,CUST-00164,2025-05-07,,active,119.79
SUB-002865,CUST-01032,2024-11-28,,active,119.76
SUB-002866,CUST-04644,2024-07-19,2025-04-24,churned,112.52
SUB-002867,CUST-01498,2024-02-26,2025-10-26,churned,102.67
SUB-002868,CUST-03748,2024-09-04,,active,21.8
SUB-002869,CUST-02128,2024-05-03,,active,351.42
SUB-002870,CUST-03568,2025-02-21,,active,130.87
SUB-002871,CUST-04543,2024-08-16,,active,34.14
SUB-002872,CUST-01562,2024-01-03,2025-09-29,churned,103.96
SUB-002873,CUST-01807,2024-04-07,,active,296.02
SUB-002874,CUST-03707,2024-02-25,,active,329.51
SUB-002875,CUST-02184,2024-12-16,,active,224.08
SUB-002876,CUST-03933,2024-09-21,,active,114.15
SUB-002877,CUST-03100,2025-06-01,,paused,67.51
SUB-002878,CUST-01042,2025-02-06,,active,35.04
SUB-002879,CUST-02831,2024-08-19,2025-10-26,churned,142.13
SUB-002880,CUST-00443,2025-04-17,,active,85.39
SUB-002881,CUST-02323,2025-04-19,,active,262.21
SUB-002882,CUST-04357,2024-07-14,,paused,165.61
SUB-002883,CUST-03983,2024-09-20,2025-05-28,churned,128.51
SUB-002884,CUST-01253,2025-10-06,,active,147.89
SUB-002885,CUST-01926,2025-09-16,2025-03-08,churned,81.43
SUB-002886,CUST-03669,2024-05-13,2025-06-24,churned,317.06
SUB-002887,CUST-00539,2024-09-29,,active,75.2
SUB-002888,CUST-04907,2024-01-29,,active,20.3
SUB-002889,CUST-00252,2025-10-03,,active,66.04
SUB-002890,CUST-01415,2024-12-03,2025-11-04,churned,108.61
SUB-002891,CUST-00240,2025-09-15,,active,183.5
SUB-002892,CUST-04416,2024-08-09,,active,181.33
SUB-002893,CUST-00924,2025-05-10,2025-04-24,churned,128.9
SUB-002894,CUST-01078,2025-01-19,,active,501.22
SUB-002895,CUST-02340,2024-06-20,,paused,100.27
SUB-002896,CUST-00026,2025-07-04,,active,92.8
SUB-002897,CUST-03104,2024-04-02,2025-11-09,churned,119.37
SUB-002898,CUST-01903,2024-05-09,2025-06-17,churned,212.05
SUB-002899,CUST-03812,2024-01-11,2025-10-21,churned,60.68
SUB-002900,CUST-04601,2024-06-26,,active,85.51
SUB-002901,CUST-02789,2025-02-18,2025-08-09,churned,429.99
SUB-002902,CUST-03536,2024-04-24,,active,237.69
SUB-002903,CUST-04496,2025-01-09,,paused,211.76
SUB-002904,CUST-03860,2025-05-17,2025-07-25,churned,126.68
SUB-002905,CUST-01380,2024-03-07,2025-03-29,churned,66.07
SUB-002906,CUST-01241,2025-07-03,2025-01-02,churned,171.11
SUB-002907,CUST-03359,2024-04-05,,paused,108.1
SUB-002908,CUST-03325,2024-04-15,,active,259.69
SUB-002909,CUST-01557,2025-01-21,,active,77.71
SUB-002910,CUST-03996,2025-07-02,,active,172.93
SUB-002911,CUST-04784,2024-09-06,2025-10-21,churned,228.82
SUB-002912,CUST-00616,2024-12-27,,active,138.6
SUB-002913,CUST-00369,2025-09-28,,active,135.31
SUB-002914,CUST-04947,2025-06-29,,active,273.37
SUB-002915,CUST-01061,2024-08-11,2025-09-24,churned,28.46
SUB-002916,CUST-01587,2025-03-12,,active,166.13
SUB-002917,CUST-02210,2024-05-29,,active,369.67
SUB-002918,CUST-04145,2024-11-21,2025-05-03,churned,67.35
SUB-002919,CUST-01521,2024-08-16,2025-11-16,churned,466.47
SUB-002920,CUST-02579,2024-03-31,2025-04-18,churned,202.8
SUB-002921,CUST-04092,2025-06-10,,active,101.6
SUB-002922,CUST-04357,2025-05-18,,active,290.11
SUB-002923,CUST-00736,2025-09-17,,active,91.7
SUB-002924,CUST-00986,2024-06-30,,active,225.41
SUB-002925,CUST-00807,2024-08-24,,active,143.53
SUB-002926,CUST-04233,2025-03-06,,active,68.19
SUB-002927,CUST-04155,2024-07-20,,active,505.14
SUB-002928,CUST-03140,2024-09-22,,active,143.83
SUB-002929,CUST-03357,2025-08-22,,active,209.22
SUB-002930,CUST-04003,2024-04-17,,active,197.01
SUB-002931,CUST-01065,2024-06-05,,active,140.34
SUB-002932,CUST-01886,2024-04-22,2025-09-20,churned,188.85
SUB-002933,CUST-01533,2024-04-05,2025-08-27,churned,183.67
SUB-002934,CUST-00680,2025-09-05,,active,85.49
SUB-002935,CUST-04757,2025-08-25,,active,237.97
SUB-002936,CUST-02351,2024-01-30,,active,402.23
SUB-002937,CUST-01145,2025-10-08,,active,238.36
SUB-002938,CUST-00263,2024-03-30,,active,246.38
SUB-002939,CUST-01684,2025-03-10,,active,113.91
SUB-002940,CUST-01882,2025-08-16,,active,85.08
SUB-002941,CUST-04895,2025-06-29,,active,119.9
SUB-002942,CUST-04291,2024-04-23,,active,96.97
SUB-002943,CUST-03001,2024-06-12,,active,525.69
SUB-002944,CUST-00088,2024-03-16,,active,222.91
SUB-002945,CUST-04831,2024-09-06,,active,106.17
SUB-002946,CUST-04454,2024-07-04,,active,166.05
SUB-002947,CUST-03991,2024-12-01,,active,338.18
SUB-002948,CUST-03883,2024-06-05,2025-08-19,churned,62.2
SUB-002949,CUST-01402,2024-12-16,,active,296.91
SUB-002950,CUST-00318,2025-05-25,,active,110.96
SUB-002951,CUST-02902,2024-04-03,,active,89.51
SUB-002952,CUST-00467,2025-04-26,2025-07-17,churned,25.65
SUB-002953,CUST-02427,2024-08-28,,active,100.11
SUB-002954,CUST-02934,2024-01-10,,active,150.86
SUB-002955,CUST-03259,2024-02-02,,active,339.54
SUB-002956,CUST-04037,2024-09-16,,active,201.48
SUB-002957,CUST-03222,2024-07-06,2025-06-28,churned,217.82
SUB-002958,CUST-04995,2024-04-04,,active,77.45
SUB-002959,CUST-00905,2024-07-31,,active,15.14
SUB-002960,CUST-04340,2024-09-25,,active,253.14
SUB-002961,CUST-00050,2025-05-20,,active,62.03
SUB-002962,CUST-02282,2024-05-20,,active,972.68
SUB-002963,CUST-02377,2025-07-20,,paused,258.48
SUB-002964,CUST-02406,2025-05-23,,active,169.24
SUB-002965,CUST-03179,2025-01-26,,active,435.94
SUB-002966,CUST-00955,2024-06-10,,active,486.38
SUB-002967,CUST-02056,2025-10-03,,active,183.85
SUB-002968,CUST-04808,2024-10-14,,active,98.34
SUB-002969,CUST-03967,2024-01-20,,active,189.3
SUB-002970,CUST-03719,2025-08-10,,active,165.35
SUB-002971,CUST-04166,2025-02-07,2025-06-08,churned,245.31
SUB-002972,CUST-03376,2025-08-26,,active,219.13
SUB-002973,CUST-01421,2025-03-30,2025-07-30,churned,188.07
SUB-002974,CUST-04464,2024-01-30,2025-04-20,churned,259.88
SUB-002975,CUST-02038,2024-09-21,,active,58.17
SUB-002976,CUST-04977,2024-11-19,,paused,86.51
SUB-002977,CUST-01363,2025-08-19,,active,297.86
SUB-002978,CUST-03423,2025-07-01,,active,238.5
SUB-002979,CUST-02259,2024-01-02,,active,274.78
SUB-002980,CUST-02712,2025-02-22,,active,113.48
SUB-002981,CUST-00114,2024-01-21,,active,311.74
SUB-002982,CUST-00138,2025-08-24,,active,103.6
SUB-002983,CUST-00392,2024-01-31,,active,282.24
SUB-002984,CUST-00351,2024-07-14,,active,137.38
SUB-002985,CUST-03840,2024-04-17,,active,101.25
SUB-002986,CUST-00353,2025-08-13,2025-10-29,churned,81.02
SUB-002987,CUST-03762,2025-09-14,,active,270.55
SUB-002988,CUST-04522,2024-04-16,,active,222.58
SUB-002989,CUST-02589,2025-01-10,,active,318.32
SUB-002990,CUST-02256,2024-01-30,,active,319.14
SUB-002991,CUST-04638,2024-01-13,2025-07-31,churned,68.45
SUB-002992,CUST-01076,2025-09-21,,active,169.42
SUB-002993,CUST-01263,2024-03-09,,active,157.42
SUB-002994,CUST-03794,2024-04-13,,active,317.29
SUB-002995,CUST-00921,2025-05-21,,active,606.42
SUB-002996,CUST-04675,2024-02-12,,active,225.1
SUB-002997,CUST-00247,2025-05-25,,active,115.75
SUB-002998,CUST-01575,2025-03-12,2025-08-21,churned,403.13
SUB-002999,CUST-00868,2024-04-05,,active,86.75
SUB-003000,CUST-02380,2025-02-14,,active,58.8
SUB-003001,CUST-02252,2024-09-04,2025-08-29,churned,225.14
SUB-003002,CUST-03013,2024-01-03,,active,186.32
SUB-003003,CUST-00224,2025-06-24,,active,144.91
SUB-003004,CUST-03852,2025-06-25,,active,90.09
SUB-003005,CUST-01325,2024-02-09,2025-09-15,churned,73.35
SUB-003006,CUST-01938,2025-05-02,,active,73.75
SUB-003007,CUST-01811,2025-08-01,2025-12-07,churned,343.42
SUB-003008,CUST-04002,2025-08-07,,active,117.02
SUB-003009,CUST-01891,2025-06-28,,active,2.33
SUB-003010,CUST-00624,2024-06-14,,paused,39.78
SUB-003011,CUST-01399,2025-02-20,,active,129.23
SUB-003012,CUST-01490,2024-09-30,,active,61.68
SUB-003013,CUST-00357,2025-07-22,2025-08-09,churned,216.84
SUB-003014,CUST-03909,2025-09-01,,active,250.93
SUB-003015,CUST-04134,2025-02-07,2025-05-30,churned,54.51
SUB-003016,CUST-03010,2025-10-05,,active,29.39
SUB-003017,CUST-03126,2025-09-02,,active,20.49
SUB-003018,CUST-01486,2025-06-28,,active,48.64
SUB-003019,CUST-02025,2024-09-18,2025-02-13,churned,374.94
SUB-003020,CUST-00615,2025-01-30,,active,179.75
SUB-003021,CUST-03240,2024-07-06,,active,330.76
SUB-003022,CUST-04224,2025-07-06,,active,70.67
SUB-003023,CUST-04790,2024-07-21,,paused,309.44
SUB-003024,CUST-02207,2025-05-06,,active,697.93
SUB-003025,CUST-02684,2025-09-03,,active,193.21
SUB-003026,CUST-01597,2024-10-16,,active,80.23
SUB-003027,CUST-03437,2024-07-06,,paused,221.27
SUB-003028,CUST-02841,2025-06-12,,active,357.54
SUB-003029,CUST-00407,2025-03-19,,active,260.1
SUB-003030,CUST-00249,2024-06-22,,active,76.25
SUB-003031,CUST-00709,2025-06-15,,active,318.33
SUB-003032,CUST-01696,2025-01-21,,active,114.06
SUB-003033,CUST-02191,2025-02-05,,active,356.49
SUB-003034,CUST-00706,2024-03-28,,active,54.56
SUB-003035,CUST-00324,2025-08-03,,active,111.18
SUB-003036,CUST-02298,2025-09-06,,active,54.05
SUB-003037,CUST-02852,2024-07-30,2025-01-25,churned,527.57
SUB-003038,CUST-04572,2025-01-31,,active,124.36
SUB-003039,CUST-01348,2025-09-01,,active,75.63
SUB-003040,CUST-04215,2025-04-27,,paused,94.25
SUB-003041,CUST-02803,2024-12-21,,active,104.24
SUB-003042,CUST-03896,2024-06-15,,active,737.67
SUB-003043,CUST-02703,2025-01-27,2025-07-07,churned,247.05
SUB-003044,CUST-03409,2025-08-07,2025-01-08,churned,148.57
SUB-003045,CUST-03319,2025-02-10,2025-03-14,churned,318.33
SUB-003046,CUST-03795,2024-03-11,,active,259.08
SUB-003047,CUST-01067,2025-07-25,,active,416.94
SUB-003048,CUST-04533,2024-03-21,2025-10-10,churned,378.43
SUB-003049,CUST-00514,2025-05-06,,active,112.63
SUB-003050,CUST-01943,2024-03-01,,active,56.59
SUB-003051,CUST-01418,2025-08-03,,active,84.62
SUB-003052,CUST-04784,2025-02-09,2025-07-13,churned,111.89
SUB-003053,CUST-02894,2024-07-09,,active,22.24
SUB-003054,CUST-02174,2024-08-09,,active,202.87
SUB-003055,CUST-03564,2025-09-06,,active,69.19
SUB-003056,CUST-00995,2025-09-05,,active,150.61
SUB-003057,CUST-00649,2024-08-05,,active,245.51
SUB-003058,CUST-04189,2025-08-21,,paused,145.36
SUB-003059,CUST-01925,2024-09-11,,active,116.16
SUB-003060,CUST-03530,2024-07-15,,active,113.38
SUB-003061,CUST-00813,2024-08-28,,paused,268.44
SUB-003062,CUST-01664,2025-06-19,,active,208.79
SUB-003063,CUST-01920,2024-01-06,,active,127.44
SUB-003064,CUST-04882,2025-02-02,,active,321.96
SUB-003065,CUST-04609,2025-09-01,,active,150.41
SUB-003066,CUST-02406,2025-06-17,,active,70.67
SUB-003067,CUST-01261,2025-07-31,,active,10.33
SUB-003068,CUST-01400,2025-05-28,,active,95.93
SUB-003069,CUST-00497,2024-07-15,2025-06-30,churned,109.47
SUB-003070,CUST-00099,2025-09-03,,active,131.35
SUB-003071,CUST-03212,2025-06-26,,active,247.43
SUB-003072,CUST-04844,2025-03-08,2025-07-08,churned,186.95
SUB-003073,CUST-03502,2025-08-11,,active,233.88
SUB-003074,CUST-01096,2024-12-11,,active,123.71
SUB-003075,CUST-00169,2024-12-21,,active,105.5
SUB-003076,CUST-04921,2024-09-20,,active,22.9
SUB-003077,CUST-04840,2025-02-01,2025-10-09,churned,91.01
SUB-003078,CUST-00522,2025-03-16,,active,62.52
SUB-003079,CUST-03057,2025-06-22,,active,315.36
SUB-003080,CUST-04876,2025-09-11,,active,108.66
SUB-003081,CUST-03495,2025-09-23,,active,264.16
SUB-003082,CUST-04027,2024-08-26,,active,50.64
SUB-003083,CUST-00666,2024-06-15,2025-11-18,churned,126.57
SUB-003084,CUST-01264,2024-01-14,2025-02-26,churned,214.1
SUB-003085,CUST-01039,2025-09-28,,paused,450.69
SUB-003086,CUST-02953,2024-05-24,,active,94.39
SUB-003087,CUST-02381,2024-01-20,,active,273.15
SUB-003088,CUST-01890,2024-07-16,,active,190.9
SUB-003089,CUST-00414,2024-08-30,,paused,321.04
SUB-003090,CUST-04007,2024-05-18,,active,326.63
SUB-003091,CUST-04465,2025-08-24,,active,4.0
SUB-003092,CUST-01455,2025-02-26,,active,86.02
SUB-003093,CUST-02771,2024-01-18,2025-02-27,churned,149.62
SUB-003094,CUST-01122,2024-12-20,,paused,203.22
SUB-003095,CUST-01998,2024-06-17,,active,93.96
SUB-003096,CUST-02990,2024-01-17,2025-06-12,churned,673.21
SUB-003097,CUST-03116,2025-07-05,,active,163.67
SUB-003098,CUST-04217,2025-07-18,,active,320.92
SUB-003099,CUST-02212,2024-08-17,,paused,186.26
SUB-003100,CUST-03578,2025-09-17,,active,147.29
SUB-003101,CUST-02788,2025-03-10,,active,75.74
SUB-003102,CUST-04677,2025-06-15,,active,298.55
SUB-003103,CUST-03695,2024-12-20,,active,123.2
SUB-003104,CUST-04178,2024-02-09,,active,90.01
SUB-003105,CUST-02634,2024-07-11,,active,156.6
SUB-003106,CUST-03581,2024-01-24,2025-03-20,churned,282.15
SUB-003107,CUST-04623,2024-08-06,,active,151.3
SUB-003108,CUST-02375,2024-07-05,,active,305.57
SUB-003109,CUST-04690,2024-07-26,2025-03-31,churned,139.51
SUB-003110,CUST-03168,2025-01-10,,active,32.19
SUB-003111,CUST-04915,2024-07-23,,active,268.06
