account_id,account_name,region,industry,segment,created_at,updated_at
ACCT-01227,Synthetic Account 01227,Latin America,retail,mid_market,2023-11-08,2025-12-09
ACCT-01228,Synthetic Account 01228,Europe,healthcare,smb,2023-12-10,2025-12-05
ACCT-01229,Synthetic Account 01229,North America,healthcare,smb,2024-06-14,2025-11-19
ACCT-01230,Synthetic Account 01230,North America,finance,mid_market,2023-08-20,2025-12-22
ACCT-01231,Synthetic Account 01231,North America,software,smb,2022-12-02,2025-12-11
ACCT-01232,Synthetic Account 01232,North America,retail,smb,2022-01-04,2025-11-28
ACCT-01233,Synthetic Account 01233,APAC,manufacturing,enterprise,2025-03-29,2025-12-10
ACCT-01234,Synthetic Account 01234,Europe,finance,smb,2022-08-20,2025-12-17
ACCT-01235,Synthetic Account 01235,North America,finance,mid_market,2023-02-26,2025-12-29
ACCT-01236,Synthetic Account 01236,North America,retail,smb,2022-07-04,2025-11-23
ACCT-01237,Synthetic Account 01237,Europe,manufacturing,smb,2022-10-10,2025-12-28
ACCT-01238,Synthetic Account 01238,Europe,retail,enterprise,2022-03-14,2025-12-23
ACCT-01239,Synthetic Account 01239,Latin America,healthcare,mid_market,2023-02-13,2025-12-17
ACCT-01240,Synthetic Account 01240,APAC,healthcare,mid_market,2025-02-11,2025-11-18
ACCT-01241,Synthetic Account 01241,APAC,retail,smb,2022-09-26,2025-12-24
ACCT-01242,Synthetic Account 01242,APAC,software,enterprise,2025-03-04,2025-12-12
ACCT-01243,Synthetic Account 01243,Latin America,retail,smb,2024-01-31,2025-12-27
ACCT-01244,Synthetic Account 01244,Europe,retail,smb,2024-12-06,2025-12-01
ACCT-01245,Synthetic Account 01245,North America,healthcare,mid_market,2024-01-15,2025-12-21
ACCT-01246,Synthetic Account 01246,APAC,finance,smb,2025-04-01,2025-12-22
ACCT-01247,Synthetic Account 01247,North America,finance,enterprise,2023-10-24,2025-12-12
ACCT-01248,Synthetic Account 01248,North America,finance,smb,2024-09-23,2025-12-16
ACCT-01249,Synthetic Account 01249,Latin America,manufacturing,mid_market,2022-02-14,2025-12-29
ACCT-01250,Synthetic Account 01250,APAC,manufacturing,enterprise,2025-01-23,2025-12-04
ACCT-01251,Synthetic Account 01251,APAC,software,mid_market,2022-01-22,2025-12-01
ACCT-01252,Synthetic Account 01252,APAC,manufacturing,enterprise,2022-08-26,2025-12-04
ACCT-01253,Synthetic Account 01253,APAC,retail,smb,2024-06-05,2025-12-05
ACCT-01254,Synthetic Account 01254,Europe,healthcare,smb,2022-11-05,2025-11-02
ACCT-01255,Synthetic Account 01255,North America,manufacturing,enterprise,2022-02-20,2025-12-15
ACCT-01256,Synthetic Account 01256,Europe,finance,enterprise,2024-10-31,2025-12-11
ACCT-01257,Synthetic Account 01257,Latin America,healthcare,smb,2023-09-08,2025-12-01
ACCT-01258,Synthetic Account 01258,Latin America,finance,mid_market,2023-07-30,2025-12-26
ACCT-01259,Synthetic Account 01259,North America,software,mid_market,2023-01-15,2025-11-02
ACCT-01260,Synthetic Account 01260,APAC,software,smb,2024-05-10,2025-11-30
ACCT-01261,Synthetic Account 01261,Europe,retail,enterprise,2023-01-13,2025-11-20
ACCT-01262,Synthetic Account 01262,APAC,manufacturing,smb,2023-11-06,2025-12-12
ACCT-01263,Synthetic Account 01263,North America,retail,enterprise,2022-06-06,2025-11-20
ACCT-01264,Synthetic Account 01264,North America,finance,smb,2023-01-02,2025-11-09
ACCT-01265,Synthetic Account 01265,North America,finance,mid_market,2022-02-03,2025-11-27
ACCT-01266,Synthetic Account 01266,North America,retail,enterprise,2022-12-08,2025-12-19
ACCT-01267,Synthetic Account 01267,North America,finance,mid_market,2023-04-03,2025-11-20
ACCT-01268,Synthetic Account 01268,Europe,healthcare,smb,2024-06-16,2025-11-10
ACCT-01269,Synthetic Account 01269,APAC,manufacturing,smb,2024-09-13,2025-11-20
ACCT-01270,Synthetic Account 01270,Latin America,healthcare,enterprise,2023-10-01,2025-11-22
ACCT-01271,Synthetic Account 01271,APAC,manufacturing,smb,2025-01-15,2025-12-04
ACCT-01272,Synthetic Account 01272,North America,finance,enterprise,2023-03-08,2025-12-20
ACCT-01273,Synthetic Account 01273,Europe,healthcare,enterprise,2023-08-16,2025-11-18
ACCT-01274,Synthetic Account 01274,Europe,software,enterprise,2024-01-11,2025-12-07
ACCT-01275,Synthetic Account 01275,North America,software,smb,2022-08-01,2025-12-18
ACCT-01276,Synthetic Account 01276,Latin America,manufacturing,enterprise,2023-05-19,2025-12-02
ACCT-01277,Synthetic Account 01277,APAC,healthcare,enterprise,2024-12-15,2025-12-30
ACCT-01278,Synthetic Account 01278,Europe,software,smb,2023-07-25,2025-11-30
ACCT-01279,Synthetic Account 01279,Europe,finance,smb,2025-01-22,2025-11-29
ACCT-01280,Synthetic Account 01280,Europe,manufacturing,mid_market,2024-03-24,2025-12-08
ACCT-01281,Synthetic Account 01281,Europe,software,smb,2022-07-23,2025-11-19
ACCT-01282,Synthetic Account 01282,APAC,finance,mid_market,2023-07-04,2025-11-26
ACCT-01283,Synthetic Account 01283,Latin America,manufacturing,mid_market,2023-03-16,2025-12-10
ACCT-01284,Synthetic Account 01284,Europe,manufacturing,mid_market,2025-02-13,2025-11-18
ACCT-01285,Synthetic Account 01285,North America,retail,smb,2023-02-08,2025-12-24
ACCT-01286,Synthetic Account 01286,Latin America,manufacturing,smb,2023-08-06,2025-12-01
ACCT-01287,Synthetic Account 01287,Europe,healthcare,mid_market,2024-04-08,2025-12-23
ACCT-01288,Synthetic Account 01288,North America,finance,enterprise,2025-02-28,2025-11-25
ACCT-01289,Synthetic Account 01289,APAC,healthcare,mid_market,2023-10-18,2025-12-30
ACCT-01290,Synthetic Account 01290,Latin America,manufacturing,smb,2024-10-14,2025-11-10
ACCT-01291,Synthetic Account 01291,Europe,retail,smb,2022-05-21,2025-12-30
ACCT-01292,Synthetic Account 01292,Europe,software,smb,2024-12-05,2025-12-02
ACCT-01293,Synthetic Account 01293,Europe,healthcare,smb,2022-09-06,2025-11-22
ACCT-01294,Synthetic Account 01294,Latin America,software,smb,2024-07-04,2025-12-07
ACCT-01295,Synthetic Account 01295,Latin America,healthcare,smb,2023-10-03,2025-12-19
ACCT-01296,Synthetic Account 01296,Latin America,retail,smb,2023-12-27,2025-12-17
ACCT-01297,Synthetic Account 01297,North America,healthcare,mid_market,2022-04-22,2025-11-11
ACCT-01298,Synthetic Account 01298,Latin America,healthcare,smb,2023-10-02,2025-12-24
ACCT-01299,Synthetic Account 01299,Europe,software,mid_market,2022-04-14,2025-11-19
ACCT-01300,Synthetic Account 01300,Latin America,software,enterprise,2023-10-24,2025-12-14
ACCT-01301,Synthetic Account 01301,Latin America,healthcare,mid_market,2023-05-03,2025-12-31
ACCT-01302,Synthetic Account 01302,APAC,finance,mid_market,2022-08-30,2025-12-07
ACCT-01303,Synthetic Account 01303,Latin America,software,smb,2023-08-13,2025-12-26
ACCT-01304,Synthetic Account 01304,North America,manufacturing,mid_market,2022-09-15,2025-11-16
ACCT-01305,Synthetic Account 01305,APAC,retail,enterprise,2022-04-10,2025-11-15
ACCT-01306,Synthetic Account 01306,North America,manufacturing,smb,2022-02-10,2025-12-18
ACCT-01307,Synthetic Account 01307,APAC,software,smb,2023-02-14,2025-11-15
ACCT-01308,Synthetic Account 01308,Europe,retail,mid_market,2024-06-13,2025-11-19
ACCT-01309,Synthetic Account 01309,Latin America,finance,mid_market,2023-11-23,2025-11-21
ACCT-01310,Synthetic Account 01310,Europe,finance,enterprise,2022-05-30,2025-12-27
ACCT-01311,Synthetic Account 01311,Latin America,healthcare,smb,2023-06-17,2025-12-24
ACCT-01312,Synthetic Account 01312,Europe,software,mid_market,2023-11-30,2025-12-22
ACCT-01313,Synthetic Account 01313,North America,retail,smb,2022-10-08,2025-11-12
ACCT-01314,Synthetic Account 01314,APAC,retail,mid_market,2022-06-15,2025-12-12
ACCT-01315,Synthetic Account 01315,North America,finance,smb,2022-10-26,2025-11-30
ACCT-01316,Synthetic Account 01316,APAC,manufacturing,enterprise,2022-03-21,2025-12-03
ACCT-01317,Synthetic Account 01317,Europe,finance,mid_market,2022-10-18,2025-11-02
ACCT-01318,Synthetic Account 01318,Latin America,manufacturing,mid_market,2023-10-03,2025-12-21
ACCT-01319,Synthetic Account 01319,Europe,retail,mid_market,2024-08-19,2025-11-15
ACCT-01320,Synthetic Account 01320,Europe,retail,smb,2024-11-13,2025-12-25
ACCT-01321,Synthetic Account 01321,APAC,software,smb,2024-03-18,2025-11-03
ACCT-01322,Synthetic Account 01322,Latin America,retail,mid_market,2023-03-04,2025-11-28
ACCT-01323,Synthetic Account 01323,North America,retail,smb,2025-01-25,2025-12-16
ACCT-01324,Synthetic Account 01324,APAC,retail,enterprise,2025-01-08,2025-12-07
ACCT-01325,Synthetic Account 01325,Europe,healthcare,smb,2023-03-06,2025-11-18
ACCT-01326,Synthetic Account 01326,Latin America,finance,mid_market,2022-01-13,2025-12-07
ACCT-01327,Synthetic Account 01327,APAC,healthcare,mid_market,2023-06-05,2025-12-27
ACCT-01328,Synthetic Account 01328,Latin America,software,mid_market,2023-07-13,2025-12-13
ACCT-01329,Synthetic Account 01329,Europe,manufacturing,enterprise,2024-03-23,2025-11-07
ACCT-01330,Synthetic Account 01330,Europe,software,smb,2022-06-26,2025-12-09
ACCT-01331,Synthetic Account 01331,Latin America,software,mid_market,2023-10-16,2025-12-02
ACCT-01332,Synthetic Account 01332,North America,finance,enterprise,2023-01-14,2025-12-20
ACCT-01333,Synthetic Account 01333,APAC,healthcare,smb,2023-08-18,2025-12-30
ACCT-01334,Synthetic Account 01334,Latin America,retail,mid_market,2022-01-29,2025-12-15
ACCT-01335,Synthetic Account 01335,Latin America,software,enterprise,2023-09-27,2025-11-09
ACCT-01336,Synthetic Account 01336,APAC,manufacturing,smb,2022-02-12,2025-11-29
ACCT-01337,Synthetic Account 01337,Europe,manufacturing,enterprise,2024-10-20,2025-12-09
ACCT-01338,Synthetic Account 01338,Latin America,healthcare,smb,2024-05-05,2025-11-30
ACCT-01339,Synthetic Account 01339,North America,retail,smb,2025-01-09,2025-11-13
ACCT-01340,Synthetic Account 01340,Latin America,finance,mid_market,2024-02-25,2025-11-07
ACCT-01341,Synthetic Account 01341,North America,healthcare,mid_market,2025-03-20,2025-12-12
ACCT-01342,Synthetic Account 01342,APAC,finance,mid_market,2022-09-08,2025-11-12
ACCT-01343,Synthetic Account 01343,Europe,software,smb,2022-01-08,2025-11-13
ACCT-01344,Synthetic Account 01344,Latin America,manufacturing,smb,2024-12-17,2025-12-31
ACCT-01345,Synthetic Account 01345,APAC,manufacturing,smb,2024-03-02,2025-11-08
ACCT-01346,Synthetic Account 01346,Latin America,software,mid_market,2024-04-05,2025-12-18
ACCT-01347,Synthetic Account 01347,Latin America,healthcare,smb,2022-12-15,2025-11-16
ACCT-01348,Synthetic Account 01348,Latin America,manufacturing,enterprise,2023-02-08,2025-11-08
ACCT-01349,Synthetic Account 01349,North America,finance,smb,2024-03-25,2025-11-27
ACCT-01350,Synthetic Account 01350,Europe,software,mid_market,2023-05-05,2025-12-13
ACCT-01351,Synthetic Account 01351,Europe,healthcare,smb,2022-04-02,2025-11-10
ACCT-01352,Synthetic Account 01352,North America,manufacturing,mid_market,2022-12-18,2025-12-03
ACCT-01353,Synthetic Account 01353,North America,retail,enterprise,2023-04-07,2025-11-15
ACCT-01354,Synthetic Account 01354,North America,software,mid_market,2024-09-23,2025-11-21
ACCT-01355,Synthetic Account 01355,Latin America,retail,smb,2023-02-17,2025-12-12
ACCT-01356,Synthetic Account 01356,Europe,manufacturing,smb,2023-08-16,2025-11-29
ACCT-01357,Synthetic Account 01357,Latin America,finance,smb,2023-12-19,2025-12-19
ACCT-01358,Synthetic Account 01358,Latin America,software,mid_market,2022-06-12,2025-12-31
ACCT-01359,Synthetic Account 01359,North America,finance,smb,2023-11-30,2025-11-20
ACCT-01360,Synthetic Account 01360,Latin America,manufacturing,mid_market,2022-08-31,2025-12-19
ACCT-01361,Synthetic Account 01361,North America,software,smb,2024-11-19,2025-11-30
ACCT-01362,Synthetic Account 01362,Europe,finance,mid_market,2022-12-22,2025-12-25
ACCT-01363,Synthetic Account 01363,Latin America,retail,smb,2023-01-01,2025-11-22
ACCT-01364,Synthetic Account 01364,Europe,software,smb,2023-04-29,2025-12-21
ACCT-01365,Synthetic Account 01365,Latin America,finance,mid_market,2023-03-09,2025-12-17
ACCT-01366,Synthetic Account 01366,APAC,healthcare,smb,2023-12-13,2025-12-23
ACCT-01367,Synthetic Account 01367,North America,healthcare,mid_market,2024-05-17,2025-11-06
ACCT-01368,Synthetic Account 01368,Latin America,software,enterprise,2025-03-02,2025-11-24
ACCT-01369,Synthetic Account 01369,North America,software,mid_market,2024-12-01,2025-11-22
ACCT-01370,Synthetic Account 01370,APAC,finance,mid_market,2022-11-11,2025-12-07
ACCT-01371,Synthetic Account 01371,Europe,retail,mid_market,2023-12-26,2025-11-10
ACCT-01372,Synthetic Account 01372,North America,retail,smb,2023-01-30,2025-12-28
ACCT-01373,Synthetic Account 01373,APAC,finance,smb,2024-08-24,2025-12-07
ACCT-01374,Synthetic Account 01374,Europe,healthcare,mid_market,2022-01-29,2025-12-27
ACCT-01375,Synthetic Account 01375,North America,finance,smb,2025-04-08,2025-11-20
ACCT-01376,Synthetic Account 01376,APAC,manufacturing,smb,2023-03-24,2025-11-04
ACCT-01377,Synthetic Account 01377,North America,software,enterprise,2024-06-12,2025-11-16
ACCT-01378,Synthetic Account 01378,APAC,finance,mid_market,2024-03-21,2025-12-22
ACCT-01379,Synthetic Account 01379,North America,finance,smb,2023-03-17,2025-11-14
ACCT-01380,Synthetic Account 01380,Latin America,healthcare,mid_market,2025-03-01,2025-12-16
ACCT-01381,Synthetic Account 01381,Latin America,finance,mid_market,2022-11-17,2025-12-11
ACCT-01382,Synthetic Account 01382,Latin America,manufacturing,smb,2024-06-07,2025-11-27
ACCT-01383,Synthetic Account 01383,Latin America,manufacturing,smb,2025-01-19,2025-12-04
ACCT-01384,Synthetic Account 01384,North America,healthcare,smb,2022-05-22,2025-12-20
ACCT-01385,Synthetic Account 01385,APAC,retail,smb,2025-01-05,2025-11-30
ACCT-01386,Synthetic Account 01386,North America,retail,enterprise,2024-12-04,2025-12-20
ACCT-01387,Synthetic Account 01387,North America,finance,smb,2023-04-01,2025-11-18
ACCT-01388,Synthetic Account 01388,Europe,finance,smb,2024-10-03,2025-12-27
ACCT-01389,Synthetic Account 01389,Europe,software,mid_market,2022-01-08,2025-11-13
ACCT-01390,Synthetic Account 01390,Europe,retail,enterprise,2022-08-15,2025-11-03
ACCT-01391,Synthetic Account 01391,North America,manufacturing,enterprise,2024-06-21,2025-11-17
ACCT-01392,Synthetic Account 01392,Europe,finance,smb,2025-01-26,2025-11-25
ACCT-01393,Synthetic Account 01393,North America,manufacturing,smb,2022-06-01,2025-12-05
ACCT-01394,Synthetic Account 01394,North America,retail,smb,2024-05-06,2025-11-30
ACCT-01395,Synthetic Account 01395,Europe,manufacturing,mid_market,2022-05-04,2025-12-01
ACCT-01396,Synthetic Account 01396,North America,manufacturing,smb,2024-07-28,2025-11-08
ACCT-01397,Synthetic Account 01397,Latin America,retail,enterprise,2024-12-11,2025-12-24
ACCT-01398,Synthetic Account 01398,Latin America,healthcare,smb,2023-07-05,2025-11-26
ACCT-01399,Synthetic Account 01399,Latin America,manufacturing,smb,2022-05-01,2025-11-29
ACCT-01400,Synthetic Account 01400,North America,healthcare,smb,2022-08-29,2025-12-16
ACCT-01401,Synthetic Account 01401,Europe,manufacturing,mid_market,2023-09-01,2025-12-07
ACCT-01402,Synthetic Account 01402,Latin America,software,enterprise,2024-08-16,2025-12-03
ACCT-01403,Synthetic Account 01403,APAC,software,enterprise,2023-09-16,2025-12-29
ACCT-01404,Synthetic Account 01404,Europe,software,smb,2023-07-27,2025-12-03
ACCT-01405,Synthetic Account 01405,Latin America,retail,enterprise,2023-12-22,2025-12-21
ACCT-01406,Synthetic Account 01406,Europe,healthcare,smb,2025-03-06,2025-12-08
ACCT-01407,Synthetic Account 01407,Latin America,manufacturing,mid_market,2024-08-05,2025-12-15
ACCT-01408,Synthetic Account 01408,North America,finance,smb,2022-07-04,2025-11-16
ACCT-01409,Synthetic Account 01409,APAC,finance,mid_market,2022-08-24,2025-11-04
ACCT-01410,Synthetic Account 01410,North America,manufacturing,enterprise,2023-03-03,2025-12-25
ACCT-01411,Synthetic Account 01411,Latin America,finance,smb,2022-11-22,2025-12-16
ACCT-01412,Synthetic Account 01412,Europe,finance,mid_market,2024-06-01,2025-12-22
ACCT-01413,Synthetic Account 01413,North America,software,mid_market,2025-04-05,2025-12-02
ACCT-01414,Synthetic Account 01414,Latin America,retail,smb,2023-11-18,2025-12-09
ACCT-01415,Synthetic Account 01415,Latin America,healthcare,mid_market,2024-12-04,2025-12-04
ACCT-01416,Synthetic Account 01416,Latin America,healthcare,smb,2023-06-04,2025-12-27
ACCT-01417,Synthetic Account 01417,Europe,finance,smb,2024-04-05,2025-11-09
ACCT-01418,Synthetic Account 01418,North America,healthcare,enterprise,2024-04-21,2025-11-02
ACCT-01419,Synthetic Account 01419,North America,healthcare,mid_market,2022-12-19,2025-11-07
ACCT-01420,Synthetic Account 01420,North America,software,enterprise,2024-05-30,2025-12-02
ACCT-01421,Synthetic Account 01421,North America,manufacturing,enterprise,2023-10-05,2025-11-21
ACCT-01422,Synthetic Account 01422,North America,healthcare,enterprise,2023-11-24,2025-12-28
ACCT-01423,Synthetic Account 01423,APAC,retail,smb,2022-10-30,2025-11-25
ACCT-01424,Synthetic Account 01424,Latin America,retail,enterprise,2023-01-18,2025-11-25
ACCT-01425,Synthetic Account 01425,APAC,manufacturing,smb,2024-10-26,2025-11-17
ACCT-01426,Synthetic Account 01426,North America,retail,smb,2024-01-13,2025-11-15
ACCT-01427,Synthetic Account 01427,APAC,software,enterprise,2022-06-06,2025-12-31
ACCT-01428,Synthetic Account 01428,North America,software,smb,2023-10-17,2025-12-07
ACCT-01429,Synthetic Account 01429,Europe,retail,enterprise,2024-01-13,2025-12-02
ACCT-01430,Synthetic Account 01430,Latin America,healthcare,enterprise,2024-08-15,2025-12-03
ACCT-01431,Synthetic Account 01431,North America,finance,smb,2024-10-20,2025-11-29
ACCT-01432,Synthetic Account 01432,Latin America,healthcare,mid_market,2024-02-24,2025-11-19
ACCT-01433,Synthetic Account 01433,Europe,retail,enterprise,2022-01-15,2025-11-26
ACCT-01434,Synthetic Account 01434,APAC,retail,smb,2023-08-20,2025-12-17
ACCT-01435,Synthetic Account 01435,Europe,finance,smb,2022-09-05,2025-11-22
ACCT-01436,Synthetic Account 01436,North America,healthcare,smb,2022-01-23,2025-11-26
ACCT-01437,Synthetic Account 01437,Europe,finance,smb,2025-01-13,2025-12-20
ACCT-01438,Synthetic Account 01438,Europe,healthcare,smb,2022-07-20,2025-11-24
ACCT-01439,Synthetic Account 01439,APAC,software,smb,2022-10-22,2025-11-30
ACCT-01440,Synthetic Account 01440,North America,finance,mid_market,2023-02-08,2025-11-13
ACCT-01441,Synthetic Account 01441,Latin America,finance,smb,2023-07-13,2025-12-08
ACCT-01442,Synthetic Account 01442,APAC,software,smb,2023-12-23,2025-11-08
ACCT-01443,Synthetic Account 01443,Latin America,retail,mid_market,2023-01-08,2025-11-29
ACCT-01444,Synthetic Account 01444,Latin America,retail,enterprise,2024-08-08,2025-11-05
ACCT-01445,Synthetic Account 01445,APAC,finance,mid_market,2022-07-09,2025-12-25
ACCT-01446,Synthetic Account 01446,North America,software,enterprise,2025-02-25,2025-12-24
ACCT-01447,Synthetic Account 01447,APAC,retail,enterprise,2024-10-24,2025-12-18
ACCT-01448,Synthetic Account 01448,Latin America,manufacturing,mid_market,2023-12-21,2025-11-13
