refund_id,payment_id,customer_id,refund_date,refund_amount,reason
REF-001186,PAY-0027976,CUST-03374,2025-02-25,249.68,customer_request
REF-001187,PAY-0035240,CUST-04524,2025-03-13,167.87,customer_request
REF-001188,PAY-0011263,CUST-00706,2025-06-21,204.18,customer_request
REF-001189,PAY-0034898,CUST-00308,2025-01-18,194.35,service_credit
REF-001190,PAY-0001349,CUST-04706,2025-03-14,96.22,customer_request
REF-001191,PAY-0038986,CUST-01881,2025-08-08,40.19,customer_request
REF-001192,PAY-0023021,CUST-00091,2025-02-27,264.63,customer_request
REF-001193,PAY-0008682,CUST-04419,2025-05-20,54.27,customer_request
REF-001194,PAY-0013722,CUST-01148,2025-10-13,92.58,service_credit
REF-001195,PAY-0038375,CUST-03472,2025-11-06,33.91,service_credit
REF-001196,PAY-0027998,CUST-02378,2025-01-15,47.8,service_credit
REF-001197,PAY-0029605,CUST-01210,2025-07-11,88.59,service_credit
REF-001198,PAY-0012076,CUST-04014,2025-02-03,70.24,customer_request
REF-001199,PAY-0014037,CUST-01286,2025-09-19,121.93,fraud_adjustment
REF-001200,PAY-0000956,CUST-00927,2025-06-10,24.45,customer_request
REF-001201,PAY-0021148,CUST-00610,2025-01-29,29.6,customer_request
REF-001202,PAY-0039660,CUST-02515,2025-10-04,76.07,customer_request
REF-001203,PAY-0045645,CUST-04311,2025-09-11,62.6,customer_request
REF-001204,PAY-0014343,CUST-04227,2025-02-08,83.84,service_credit
REF-001205,PAY-0002273,CUST-01551,2025-02-21,106.19,service_credit
REF-001206,PAY-0023129,CUST-00228,2025-05-25,137.84,fraud_adjustment
REF-001207,PAY-0015023,CUST-04756,2025-07-24,35.63,service_credit
REF-001208,PAY-0041840,CUST-00765,2025-04-21,157.35,customer_request
REF-001209,PAY-0001873,CUST-04090,2025-03-13,29.05,service_credit
REF-001210,PAY-0042614,CUST-04680,2025-03-29,136.62,customer_request
REF-001211,PAY-0036442,CUST-02921,2025-07-31,76.41,customer_request
REF-001212,PAY-0042351,CUST-01289,2025-07-20,54.78,customer_request
REF-001213,PAY-0006015,CUST-00923,2025-04-03,201.38,service_credit
REF-001214,PAY-0018347,CUST-04008,2025-09-02,46.31,customer_request
REF-001215,PAY-0017909,CUST-01032,2025-01-25,191.57,fraud_adjustment
REF-001216,PAY-0014502,CUST-04124,2025-01-08,68.45,customer_request
REF-001217,PAY-0023044,CUST-00337,2025-03-12,154.62,customer_request
REF-001218,PAY-0028136,CUST-00340,2025-02-28,144.94,customer_request
REF-001219,PAY-0046717,CUST-00980,2025-07-05,26.26,customer_request
REF-001220,PAY-0019926,CUST-04566,2025-04-11,152.38,service_credit
REF-001221,PAY-0014023,CUST-03733,2025-12-05,102.33,fraud_adjustment
REF-001222,PAY-0032009,CUST-02764,2025-05-20,86.46,service_credit
REF-001223,PAY-0022001,CUST-02471,2025-03-06,71.8,customer_request
REF-001224,PAY-0005853,CUST-02391,2025-01-27,62.08,customer_request
REF-001225,PAY-0021708,CUST-01655,2025-10-08,101.38,service_credit
REF-001226,PAY-0024299,CUST-02862,2025-06-18,50.36,service_credit
REF-001227,PAY-0040659,CUST-01876,2025-03-04,43.78,customer_request
REF-001228,PAY-0046774,CUST-02546,2025-05-16,99.33,customer_request
REF-001229,PAY-0018778,CUST-03182,2025-08-10,89.93,customer_request
REF-001230,PAY-0016103,CUST-01770,2025-11-20,56.46,customer_request
REF-001231,PAY-0020800,CUST-03691,2025-08-30,11.46,customer_request
REF-001232,PAY-0031094,CUST-01000,2025-02-28,407.95,service_credit
REF-001233,PAY-0006363,CUST-00350,2025-02-14,4.88,customer_request
REF-001234,PAY-0011176,CUST-03271,2025-01-13,12.87,service_credit
REF-001235,PAY-0035969,CUST-02890,2025-01-29,13.4,service_credit
REF-001236,PAY-0028144,CUST-01472,2025-06-09,192.85,customer_request
REF-001237,PAY-0041313,CUST-02876,2025-02-26,330.02,fraud_adjustment
REF-001238,PAY-0003315,CUST-03006,2025-04-04,117.28,service_credit
REF-001239,PAY-0009360,CUST-04425,2025-09-09,183.2,service_credit
REF-001240,PAY-0039945,CUST-04381,2025-07-25,46.0,customer_request
REF-001241,PAY-0033679,CUST-01963,2025-06-29,87.02,customer_request
REF-001242,PAY-0037181,CUST-00338,2025-05-19,110.02,service_credit
REF-001243,PAY-0014084,CUST-03555,2025-05-14,86.94,service_credit
REF-001244,PAY-0000899,CUST-00057,2025-08-13,78.09,customer_request
REF-001245,PAY-0033390,CUST-03975,2025-09-05,274.92,customer_request
REF-001246,PAY-0044704,CUST-03766,2025-01-19,277.47,customer_request
REF-001247,PAY-0004885,CUST-01327,2025-06-27,51.89,customer_request
REF-001248,PAY-0034859,CUST-00905,2025-09-16,50.44,customer_request
REF-001249,PAY-0025847,CUST-03060,2025-09-09,71.4,fraud_adjustment
REF-001250,PAY-0024600,CUST-04813,2025-01-04,155.12,fraud_adjustment
REF-001251,PAY-0037559,CUST-03827,2025-01-14,175.09,customer_request
REF-001252,PAY-0017266,CUST-03533,2025-12-05,65.11,customer_request
REF-001253,PAY-0003920,CUST-03968,2025-02-17,41.73,service_credit
REF-001254,PAY-0013663,CUST-01235,2025-05-06,31.63,customer_request
REF-001255,PAY-0000274,CUST-02294,2025-02-09,136.51,customer_request
REF-001256,PAY-0042936,CUST-04572,2025-05-02,325.4,customer_request
REF-001257,PAY-0046379,CUST-01948,2025-09-07,67.53,service_credit
REF-001258,PAY-0017677,CUST-03052,2025-07-01,85.92,service_credit
REF-001259,PAY-0033072,CUST-02379,2025-12-21,56.65,customer_request
REF-001260,PAY-0031861,CUST-00472,2025-02-28,31.6,customer_request
REF-001261,PAY-0000232,CUST-03888,2025-06-03,260.72,service_credit
REF-001262,PAY-0018089,CUST-04870,2025-08-27,25.56,customer_request
REF-001263,PAY-0024466,CUST-02012,2025-06-01,148.59,customer_request
REF-001264,PAY-0029485,CUST-02196,2025-04-14,5.97,service_credit
REF-001265,PAY-0013071,CUST-04576,2025-05-24,88.31,customer_request
REF-001266,PAY-0022976,CUST-03605,2025-05-13,96.54,customer_request
REF-001267,PAY-0027247,CUST-03791,2025-06-01,249.45,customer_request
REF-001268,PAY-0016517,CUST-04766,2025-05-04,164.73,customer_request
REF-001269,PAY-0034669,CUST-01887,2025-05-27,4.07,customer_request
REF-001270,PAY-0032857,CUST-03389,2025-03-25,48.63,customer_request
REF-001271,PAY-0039379,CUST-03766,2025-03-21,95.24,customer_request
REF-001272,PAY-0033051,CUST-04548,2025-02-28,163.34,customer_request
REF-001273,PAY-0007700,CUST-04500,2025-09-10,112.86,fraud_adjustment
REF-001274,PAY-0038806,CUST-03255,2025-01-25,59.6,customer_request
REF-001275,PAY-0010519,CUST-02412,2025-03-18,152.22,customer_request
REF-001276,PAY-0034508,CUST-01975,2025-08-22,46.25,customer_request
REF-001277,PAY-0041934,CUST-02743,2025-06-21,30.23,service_credit
REF-001278,PAY-0009041,CUST-04174,2025-03-15,131.9,fraud_adjustment
REF-001279,PAY-0044585,CUST-03179,2025-03-19,15.87,customer_request
REF-001280,PAY-0037961,CUST-04532,2025-08-27,87.35,customer_request
REF-001281,PAY-0008780,CUST-01665,2025-01-08,16.13,customer_request
REF-001282,PAY-0011379,CUST-02957,2025-02-26,118.95,customer_request
REF-001283,PAY-0003493,CUST-03137,2025-03-03,290.81,fraud_adjustment
REF-001284,PAY-0046390,CUST-02818,2025-06-10,313.85,customer_request
REF-001285,PAY-0042508,CUST-00860,2025-11-03,10.52,customer_request
REF-001286,PAY-0021424,CUST-00018,2025-10-01,57.69,service_credit
REF-001287,PAY-0037200,CUST-00584,2025-06-07,138.85,customer_request
REF-001288,PAY-0026202,CUST-00049,2025-05-05,130.05,service_credit
REF-001289,PAY-0005802,CUST-03413,2025-10-01,167.34,customer_request
REF-001290,PAY-0000933,CUST-01854,2025-05-09,197.42,customer_request
REF-001291,PAY-0003751,CUST-04617,2025-11-16,46.29,service_credit
REF-001292,PAY-0030652,CUST-02979,2025-09-13,97.29,customer_request
REF-001293,PAY-0026168,CUST-02463,2025-02-14,50.31,customer_request
REF-001294,PAY-0010189,CUST-04828,2025-12-10,144.56,fraud_adjustment
REF-001295,PAY-0041568,CUST-01027,2025-01-23,51.86,customer_request
REF-001296,PAY-0036174,CUST-04205,2025-07-07,23.61,fraud_adjustment
REF-001297,PAY-0009682,CUST-01338,2025-04-08,158.1,fraud_adjustment
REF-001298,PAY-0017749,CUST-03588,2025-11-24,119.15,customer_request
REF-001299,PAY-0007981,CUST-04943,2025-02-25,30.86,customer_request
REF-001300,PAY-0000173,CUST-01940,2025-11-30,47.71,customer_request
REF-001301,PAY-0005217,CUST-03937,2025-06-13,338.83,service_credit
REF-001302,PAY-0016532,CUST-00460,2025-01-14,101.93,customer_request
REF-001303,PAY-0016294,CUST-03386,2025-05-16,82.02,customer_request
REF-001304,PAY-0022649,CUST-04459,2025-12-27,90.57,customer_request
REF-001305,PAY-0005883,CUST-00406,2025-06-03,72.53,service_credit
REF-001306,PAY-0034241,CUST-01925,2025-10-21,69.32,customer_request
REF-001307,PAY-0038450,CUST-02056,2025-10-27,357.3,service_credit
REF-001308,PAY-0038629,CUST-03223,2025-09-08,267.0,customer_request
REF-001309,PAY-0031960,CUST-04956,2025-12-24,247.01,service_credit
REF-001310,PAY-0046061,CUST-04010,2025-09-28,148.75,customer_request
REF-001311,PAY-0022360,CUST-03696,2025-06-04,124.31,customer_request
REF-001312,PAY-0010812,CUST-02023,2025-07-18,140.7,customer_request
REF-001313,PAY-0011669,CUST-02312,2025-10-11,56.42,customer_request
REF-001314,PAY-0038345,CUST-03601,2025-02-18,77.06,service_credit
REF-001315,PAY-0003591,CUST-00498,2025-11-17,158.5,customer_request
REF-001316,PAY-0020587,CUST-03665,2025-11-22,35.0,customer_request
REF-001317,PAY-0002877,CUST-02198,2025-08-20,138.79,customer_request
REF-001318,PAY-0040476,CUST-01915,2025-03-31,268.12,service_credit
REF-001319,PAY-0037835,CUST-00667,2025-04-07,200.51,customer_request
REF-001320,PAY-0007365,CUST-00198,2025-03-05,49.31,customer_request
REF-001321,PAY-0046761,CUST-03808,2025-06-05,44.99,service_credit
REF-001322,PAY-0016204,CUST-04024,2025-11-09,113.88,fraud_adjustment
REF-001323,PAY-0041822,CUST-00641,2025-04-03,22.63,customer_request
REF-001324,PAY-0005259,CUST-01730,2025-11-30,86.96,customer_request
REF-001325,PAY-0015959,CUST-01671,2025-02-02,77.32,customer_request
REF-001326,PAY-0000256,CUST-01316,2025-11-16,165.11,customer_request
REF-001327,PAY-0029454,CUST-03203,2025-08-09,158.76,service_credit
REF-001328,PAY-0034817,CUST-00182,2025-04-22,40.16,customer_request
REF-001329,PAY-0017246,CUST-03637,2025-05-30,214.96,service_credit
REF-001330,PAY-0017406,CUST-03968,2025-10-24,76.94,fraud_adjustment
REF-001331,PAY-0005034,CUST-01402,2025-09-08,104.36,customer_request
REF-001332,PAY-0024145,CUST-04512,2025-11-28,63.43,customer_request
REF-001333,PAY-0026840,CUST-04114,2025-05-03,20.44,customer_request
REF-001334,PAY-0038240,CUST-00925,2025-10-19,249.56,customer_request
REF-001335,PAY-0018927,CUST-00575,2025-11-03,47.89,customer_request
REF-001336,PAY-0004350,CUST-00415,2025-12-19,124.79,service_credit
REF-001337,PAY-0000871,CUST-00261,2025-06-07,59.87,service_credit
REF-001338,PAY-0030498,CUST-02428,2025-08-04,339.74,service_credit
REF-001339,PAY-0018276,CUST-03312,2025-12-29,43.93,customer_request
REF-001340,PAY-0018927,CUST-03515,2025-10-15,108.89,customer_request
REF-001341,PAY-0000393,CUST-01299,2025-09-23,220.67,customer_request
REF-001342,PAY-0045905,CUST-01571,2025-06-16,75.75,service_credit
REF-001343,PAY-0008303,CUST-01597,2025-03-27,76.26,service_credit
REF-001344,PAY-0033032,CUST-03081,2025-07-24,138.46,customer_request
REF-001345,PAY-0043376,CUST-03163,2025-01-13,114.14,customer_request
REF-001346,PAY-0031320,CUST-00626,2025-11-08,256.29,customer_request
REF-001347,PAY-0032949,CUST-00101,2025-06-02,21.0,customer_request
REF-001348,PAY-0018428,CUST-02227,2025-01-08,79.44,customer_request
REF-001349,PAY-0045411,CUST-03822,2025-09-13,64.2,customer_request
REF-001350,PAY-0014950,CUST-01435,2025-05-10,146.36,customer_request
REF-001351,PAY-0012434,CUST-00741,2025-10-29,23.71,customer_request
REF-001352,PAY-0029960,CUST-02491,2025-03-23,83.54,service_credit
REF-001353,PAY-0039439,CUST-04954,2025-05-12,150.93,customer_request
REF-001354,PAY-0027505,CUST-03103,2025-04-30,246.98,customer_request
REF-001355,PAY-0042939,CUST-04883,2025-04-18,195.74,fraud_adjustment
REF-001356,PAY-0017090,CUST-02819,2025-08-07,338.4,service_credit
REF-001357,PAY-0046569,CUST-02536,2025-11-13,80.47,fraud_adjustment
REF-001358,PAY-0044070,CUST-03856,2025-08-30,19.31,customer_request
REF-001359,PAY-0015691,CUST-02095,2025-10-26,201.41,customer_request
REF-001360,PAY-0000639,CUST-01815,2025-04-07,220.49,service_credit
REF-001361,PAY-0008300,CUST-03119,2025-05-27,141.72,fraud_adjustment
REF-001362,PAY-0002424,CUST-02888,2025-05-08,30.09,fraud_adjustment
REF-001363,PAY-0040162,CUST-02627,2025-09-20,164.37,customer_request
REF-001364,PAY-0001148,CUST-04661,2025-12-28,74.27,customer_request
REF-001365,PAY-0013278,CUST-04978,2025-12-11,86.59,service_credit
REF-001366,PAY-0003033,CUST-04251,2025-08-26,67.62,customer_request
REF-001367,PAY-0040209,CUST-00553,2025-10-19,2.04,customer_request
REF-001368,PAY-0012221,CUST-00001,2025-02-25,257.39,service_credit
REF-001369,PAY-0033171,CUST-00309,2025-10-27,109.43,customer_request
REF-001370,PAY-0027926,CUST-01700,2025-05-21,113.95,service_credit
REF-001371,PAY-0045009,CUST-03001,2025-04-11,152.27,customer_request
REF-001372,PAY-0007521,CUST-01715,2025-06-30,234.2,service_credit
REF-001373,PAY-0001477,CUST-00960,2025-04-12,209.6,customer_request
REF-001374,PAY-0013962,CUST-02766,2025-11-20,62.79,customer_request
REF-001375,PAY-0021727,CUST-00102,2025-07-28,60.95,customer_request
REF-001376,PAY-0039473,CUST-01232,2025-04-15,90.68,customer_request
REF-001377,PAY-0023105,CUST-02785,2025-01-06,204.07,customer_request
REF-001378,PAY-0003721,CUST-02767,2025-06-17,36.22,customer_request
REF-001379,PAY-0038977,CUST-03506,2025-04-01,313.52,fraud_adjustment
REF-001380,PAY-0004221,CUST-02865,2025-07-19,87.81,fraud_adjustment
REF-001381,PAY-0003551,CUST-03967,2025-02-17,116.76,customer_request
REF-001382,PAY-0045727,CUST-02058,2025-03-15,139.46,customer_request
REF-001383,PAY-0042693,CUST-01303,2025-08-07,30.04,customer_request
REF-001384,PAY-0014499,CUST-04504,2025-12-23,52.95,customer_request
REF-001385,PAY-0010444,CUST-00357,2025-11-08,50.15,service_credit
REF-001386,PAY-0003110,CUST-02508,2025-12-26,71.01,customer_request
REF-001387,PAY-0013193,CUST-04323,2025-05-02,240.61,customer_request
REF-001388,PAY-0015186,CUST-01389,2025-10-05,55.57,customer_request
REF-001389,PAY-0017810,CUST-00323,2025-12-17,299.97,customer_request
REF-001390,PAY-0038424,CUST-04501,2025-11-23,68.85,customer_request
REF-001391,PAY-0037315,CUST-02840,2025-06-26,142.98,customer_request
REF-001392,PAY-0034441,CUST-04391,2025-06-01,68.64,customer_request
REF-001393,PAY-0005807,CUST-02345,2025-10-01,170.36,service_credit
REF-001394,PAY-0029888,CUST-03629,2025-01-01,9.45,service_credit
REF-001395,PAY-0006921,CUST-03058,2025-10-14,81.79,customer_request
REF-001396,PAY-0001389,CUST-03948,2025-12-16,99.98,customer_request
REF-001397,PAY-0004927,CUST-02150,2025-08-03,27.96,customer_request
REF-001398,PAY-0033797,CUST-03597,2025-01-17,45.17,fraud_adjustment
REF-001399,PAY-0032701,CUST-00994,2025-06-07,49.94,customer_request
REF-001400,PAY-0025220,CUST-01277,2025-10-04,133.27,customer_request
REF-001401,PAY-0016983,CUST-04440,2025-08-29,93.01,customer_request
REF-001402,PAY-0005015,CUST-02922,2025-09-15,144.12,service_credit
REF-001403,PAY-0032083,CUST-00346,2025-03-17,68.28,customer_request
REF-001404,PAY-0001403,CUST-00907,2025-01-30,27.55,service_credit
REF-001405,PAY-0018451,CUST-01029,2025-02-27,44.41,customer_request
REF-001406,PAY-0042798,CUST-00244,2025-06-14,314.89,customer_request
REF-001407,PAY-0034683,CUST-04469,2025-02-28,136.14,customer_request
REF-001408,PAY-0042611,CUST-03657,2025-11-04,93.73,service_credit
REF-001409,PAY-0039108,CUST-01779,2025-04-09,131.21,customer_request
REF-001410,PAY-0008092,CUST-01268,2025-11-11,15.37,customer_request
REF-001411,PAY-0021769,CUST-00799,2025-03-19,68.31,customer_request
REF-001412,PAY-0047783,CUST-01221,2025-02-08,84.68,customer_request
REF-001413,PAY-0014441,CUST-03151,2025-01-29,206.52,service_credit
REF-001414,PAY-0014223,CUST-01586,2025-03-05,63.35,service_credit
REF-001415,PAY-0015165,CUST-00672,2025-11-01,207.63,customer_request
REF-001416,PAY-0017748,CUST-02949,2025-03-19,121.33,customer_request
REF-001417,PAY-0010899,CUST-00516,2025-03-03,108.82,service_credit
REF-001418,PAY-0033320,CUST-01222,2025-05-19,133.57,service_credit
REF-001419,PAY-0036812,CUST-00411,2025-03-30,117.96,customer_request
REF-001420,PAY-0022410,CUST-01467,2025-08-29,59.69,customer_request
REF-001421,PAY-0032896,CUST-00484,2025-05-19,88.34,customer_request
REF-001422,PAY-0001133,CUST-04112,2025-10-23,133.01,customer_request
REF-001423,PAY-0001784,CUST-04731,2025-05-12,214.34,customer_request
REF-001424,PAY-0038315,CUST-01510,2025-06-06,348.63,customer_request
REF-001425,PAY-0019354,CUST-04308,2025-09-27,130.95,customer_request
REF-001426,PAY-0004366,CUST-03652,2025-10-01,116.38,customer_request
REF-001427,PAY-0025704,CUST-02509,2025-10-04,159.39,customer_request
REF-001428,PAY-0005470,CUST-00219,2025-01-16,33.73,customer_request
REF-001429,PAY-0002485,CUST-01541,2025-03-21,56.68,customer_request
REF-001430,PAY-0021983,CUST-04415,2025-02-12,15.39,customer_request
REF-001431,PAY-0023719,CUST-03491,2025-10-06,11.7,service_credit
REF-001432,PAY-0002509,CUST-02093,2025-09-12,23.06,service_credit
REF-001433,PAY-0022996,CUST-04434,2025-08-08,116.51,customer_request
REF-001434,PAY-0024261,CUST-03314,2025-01-04,49.36,customer_request
REF-001435,PAY-0023212,CUST-04474,2025-10-26,40.62,customer_request
REF-001436,PAY-0038370,CUST-03784,2025-05-09,56.27,service_credit
REF-001437,PAY-0031503,CUST-01045,2025-04-30,40.88,customer_request
REF-001438,PAY-0032308,CUST-03812,2025-12-23,68.38,customer_request
REF-001439,PAY-0011533,CUST-02021,2025-02-20,14.67,customer_request
REF-001440,PAY-0017763,CUST-03195,2025-08-18,205.75,customer_request
REF-001441,PAY-0046448,CUST-00600,2025-06-25,195.31,customer_request
REF-001442,PAY-0007930,CUST-03191,2025-06-22,5.85,customer_request
REF-001443,PAY-0000909,CUST-01452,2025-04-18,277.44,customer_request
REF-001444,PAY-0039075,CUST-02383,2025-06-11,39.06,customer_request
REF-001445,PAY-0007338,CUST-04212,2025-07-24,182.42,customer_request
REF-001446,PAY-0001703,CUST-02389,2025-01-13,6.1,customer_request
REF-001447,PAY-0034868,CUST-00827,2025-12-30,115.54,customer_request
REF-001448,PAY-0046355,CUST-03804,2025-11-29,15.07,service_credit
REF-001449,PAY-0010514,CUST-02753,2025-08-29,199.97,customer_request
REF-001450,PAY-0046663,CUST-04164,2025-12-20,37.61,customer_request
REF-001451,PAY-0021578,CUST-04591,2025-10-02,13.41,customer_request
REF-001452,PAY-0022333,CUST-00828,2025-05-16,124.23,customer_request
REF-001453,PAY-0036315,CUST-01130,2025-11-30,104.03,customer_request
REF-001454,PAY-0022589,CUST-04467,2025-08-28,37.9,customer_request
REF-001455,PAY-0022648,CUST-04385,2025-06-10,12.91,customer_request
REF-001456,PAY-0029259,CUST-01982,2025-08-22,167.96,customer_request
REF-001457,PAY-0043519,CUST-03065,2025-06-23,72.77,customer_request
REF-001458,PAY-0008920,CUST-00305,2025-10-29,176.47,customer_request
REF-001459,PAY-0027647,CUST-04685,2025-10-20,160.92,customer_request
REF-001460,PAY-0029852,CUST-02886,2025-02-26,84.41,service_credit
REF-001461,PAY-0040919,CUST-04878,2025-01-07,16.65,customer_request
REF-001462,PAY-0040105,CUST-01693,2025-05-18,89.57,service_credit
REF-001463,PAY-0043707,CUST-02920,2025-08-04,73.69,customer_request
REF-001464,PAY-0000075,CUST-03337,2025-12-22,148.04,customer_request
REF-001465,PAY-0020233,CUST-01865,2025-08-26,42.82,service_credit
REF-001466,PAY-0033403,CUST-01668,2025-05-21,217.31,customer_request
REF-001467,PAY-0031729,CUST-00007,2025-07-15,178.12,customer_request
REF-001468,PAY-0032321,CUST-04641,2025-12-25,217.28,service_credit
REF-001469,PAY-0010447,CUST-00651,2025-09-06,110.5,customer_request
REF-001470,PAY-0005167,CUST-04869,2025-04-15,133.39,fraud_adjustment
REF-001471,PAY-0019805,CUST-01788,2025-08-11,109.2,service_credit
REF-001472,PAY-0030923,CUST-03381,2025-04-18,85.77,service_credit
REF-001473,PAY-0001028,CUST-00875,2025-04-08,85.77,customer_request
REF-001474,PAY-0026448,CUST-03270,2025-09-04,62.97,customer_request
REF-001475,PAY-0033762,CUST-03817,2025-01-22,95.65,customer_request
