customer_id,account_id,region,channel,status,created_at,updated_at
CUST-01616,ACCT-01038,North America,marketplace,inactive,2023-06-07,2025-12-31
CUST-01617,ACCT-04767,Europe,sales_led,active,2024-06-25,2025-12-18
CUST-01618,ACCT-03044,APAC,self_serve,active,2023-05-17,2025-12-30
CUST-01619,ACCT-00729,Europe,sales_led,active,2024-05-24,2025-12-21
CUST-01620,ACCT-05951,North America,marketplace,inactive,2023-10-13,2025-12-26
CUST-01621,ACCT-01590,North America,marketplace,active,2024-11-07,2025-12-03
CUST-01622,ACCT-00025,Latin America,partner,trial,2024-05-31,2025-12-12
CUST-01623,ACCT-05545,Latin America,marketplace,inactive,2024-03-24,2025-12-30
CUST-01624,ACCT-00100,Latin America,self_serve,active,2024-09-05,2025-12-13
CUST-01625,ACCT-03321,APAC,partner,inactive,2024-03-04,2025-12-10
CUST-01626,ACCT-05959,APAC,partner,trial,2023-01-12,2025-12-22
CUST-01627,ACCT-03467,Latin America,partner,active,2024-06-20,2025-12-05
CUST-01628,ACCT-03508,APAC,partner,active,2024-12-01,2025-12-02
CUST-01629,ACCT-02330,Europe,sales_led,active,2024-03-17,2025-12-02
CUST-01630,ACCT-00762,Europe,partner,active,2023-06-07,2025-12-29
CUST-01631,ACCT-03437,Europe,partner,active,2023-01-08,2025-12-18
CUST-01632,ACCT-05384,North America,marketplace,active,2023-09-24,2025-12-08
CUST-01633,ACCT-00547,North America,self_serve,active,2024-11-22,2025-12-18
CUST-01634,ACCT-05283,APAC,sales_led,active,2023-10-17,2025-12-17
CUST-01635,ACCT-02491,Latin America,sales_led,active,2025-05-10,2025-12-22
CUST-01636,ACCT-03218,North America,self_serve,active,2023-10-27,2025-12-19
CUST-01637,ACCT-00993,North America,sales_led,active,2024-01-20,2025-12-11
CUST-01638,ACCT-03731,North America,sales_led,active,2024-11-15,2025-12-31
CUST-01639,ACCT-01095,Latin America,sales_led,active,2024-07-06,2025-12-08
CUST-01640,ACCT-01640,Europe,sales_led,active,2023-02-06,2025-12-10
CUST-01641,ACCT-04330,Europe,partner,active,2023-03-10,2025-12-27
CUST-01642,ACCT-00304,North America,partner,trial,2023-06-26,2025-12-08
CUST-01643,ACCT-02684,Latin America,sales_led,active,2025-02-23,2025-12-16
CUST-01644,ACCT-03568,Europe,marketplace,active,2023-01-21,2025-12-22
CUST-01645,ACCT-00793,Latin America,sales_led,active,2023-03-06,2025-12-18
CUST-01646,ACCT-01769,APAC,partner,active,2024-12-01,2025-12-16
CUST-01647,ACCT-02062,North America,self_serve,active,2024-07-14,2025-12-25
CUST-01648,ACCT-03982,Latin America,self_serve,active,2025-06-04,2025-12-13
CUST-01649,ACCT-05861,APAC,sales_led,active,2023-07-17,2025-12-13
CUST-01650,ACCT-05018,APAC,sales_led,active,2024-08-16,2025-12-20
CUST-01651,ACCT-01139,North America,sales_led,active,2023-05-02,2025-12-18
CUST-01652,ACCT-00109,Latin America,self_serve,active,2024-06-15,2025-12-13
CUST-01653,ACCT-00312,Latin America,sales_led,active,2023-04-06,2025-12-16
CUST-01654,ACCT-03575,Europe,partner,trial,2025-03-28,2025-12-18
CUST-01655,ACCT-00938,North America,partner,active,2024-01-10,2025-12-03
CUST-01656,ACCT-01388,Latin America,self_serve,inactive,2023-08-18,2025-12-05
CUST-01657,ACCT-05085,Latin America,sales_led,active,2025-06-05,2025-12-20
CUST-01658,ACCT-05244,APAC,partner,active,2023-03-01,2025-12-10
CUST-01659,ACCT-05035,APAC,partner,active,2024-12-20,2025-12-07
CUST-01660,ACCT-01522,North America,marketplace,active,2024-04-03,2025-12-28
CUST-01661,ACCT-03719,North America,sales_led,active,2024-09-10,2025-12-14
CUST-01662,ACCT-03665,Latin America,partner,inactive,2023-08-23,2025-12-08
CUST-01663,ACCT-01112,Europe,marketplace,active,2025-03-04,2025-12-30
CUST-01664,ACCT-03322,Europe,sales_led,active,2024-02-10,2025-12-21
CUST-01665,ACCT-03152,APAC,marketplace,active,2024-01-12,2025-12-08
CUST-01666,ACCT-02377,North America,sales_led,active,2024-02-15,2025-12-03
CUST-01667,ACCT-04510,North America,sales_led,active,2023-09-24,2025-12-02
CUST-01668,ACCT-04066,North America,partner,active,2023-10-14,2025-12-13
CUST-01669,ACCT-03196,Europe,partner,active,2023-05-07,2025-12-30
CUST-01670,ACCT-04355,Europe,partner,active,2024-03-13,2025-12-31
CUST-01671,ACCT-04579,North America,self_serve,active,2024-03-03,2025-12-07
CUST-01672,ACCT-03402,Europe,self_serve,active,2023-12-09,2025-12-09
CUST-01673,ACCT-01607,Europe,marketplace,active,2025-06-06,2025-12-26
CUST-01674,ACCT-04551,APAC,marketplace,active,2023-04-12,2025-12-28
CUST-01675,ACCT-04306,APAC,marketplace,inactive,2025-03-30,2025-12-27
CUST-01676,ACCT-05901,Latin America,partner,trial,2025-02-19,2025-12-05
CUST-01677,ACCT-00899,Latin America,marketplace,active,2023-01-21,2025-12-09
CUST-01678,ACCT-02516,Europe,sales_led,active,2024-09-23,2025-12-03
CUST-01679,ACCT-05546,Latin America,self_serve,inactive,2023-07-08,2025-12-28
CUST-01680,ACCT-03088,APAC,self_serve,active,2023-02-07,2025-12-11
CUST-01681,ACCT-05656,North America,sales_led,active,2025-02-13,2025-12-04
CUST-01682,ACCT-00075,Europe,sales_led,active,2023-04-15,2025-12-16
CUST-01683,ACCT-00212,APAC,marketplace,active,2023-09-27,2025-12-08
CUST-01684,ACCT-04777,Latin America,sales_led,trial,2023-03-28,2025-12-13
CUST-01685,ACCT-02151,Europe,partner,inactive,2023-05-08,2025-12-31
CUST-01686,ACCT-03122,North America,sales_led,trial,2023-02-25,2025-12-19
CUST-01687,ACCT-02569,North America,partner,inactive,2025-01-28,2025-12-24
CUST-01688,ACCT-02448,North America,partner,active,2023-02-23,2025-12-29
CUST-01689,ACCT-05637,APAC,self_serve,inactive,2024-11-14,2025-12-14
CUST-01690,ACCT-00565,APAC,sales_led,active,2023-05-22,2025-12-04
CUST-01691,ACCT-04634,Europe,self_serve,active,2025-04-03,2025-12-30
CUST-01692,ACCT-05338,APAC,marketplace,active,2025-02-02,2025-12-22
CUST-01693,ACCT-03945,Latin America,partner,active,2024-07-20,2025-12-11
CUST-01694,ACCT-02371,Latin America,marketplace,active,2025-01-15,2025-12-22
CUST-01695,ACCT-00961,North America,marketplace,active,2023-09-26,2025-12-28
CUST-01696,ACCT-04096,APAC,self_serve,active,2024-12-05,2025-12-26
CUST-01697,ACCT-02813,Latin America,partner,active,2023-07-19,2025-12-31
CUST-01698,ACCT-00897,Latin America,self_serve,active,2024-07-07,2025-12-02
CUST-01699,ACCT-02158,Europe,marketplace,active,2025-04-07,2025-12-17
CUST-01700,ACCT-05770,Europe,marketplace,active,2024-10-13,2025-12-03
CUST-01701,ACCT-01593,Latin America,partner,active,2023-08-31,2025-12-11
CUST-01702,ACCT-01071,North America,marketplace,trial,2024-10-26,2025-12-21
CUST-01703,ACCT-04092,APAC,marketplace,active,2025-03-05,2025-12-03
CUST-01704,ACCT-01198,North America,marketplace,active,2025-03-11,2025-12-24
CUST-01705,ACCT-05520,Latin America,self_serve,active,2024-10-27,2025-12-26
CUST-01706,ACCT-05154,North America,self_serve,inactive,2024-10-21,2025-12-07
CUST-01707,ACCT-05902,North America,marketplace,active,2024-12-07,2025-12-15
CUST-01708,ACCT-05476,Europe,sales_led,active,2024-10-24,2025-12-19
CUST-01709,ACCT-01463,North America,sales_led,active,2023-05-01,2025-12-14
CUST-01710,ACCT-01273,Europe,self_serve,inactive,2024-12-24,2025-12-02
CUST-01711,ACCT-02056,Europe,partner,trial,2023-06-11,2025-12-23
CUST-01712,ACCT-02819,Europe,marketplace,active,2024-05-15,2025-12-04
CUST-01713,ACCT-05280,APAC,marketplace,active,2023-11-02,2025-12-04
CUST-01714,ACCT-04401,APAC,partner,active,2023-07-11,2025-12-09
CUST-01715,ACCT-03867,Latin America,partner,active,2023-09-11,2025-12-27
CUST-01716,ACCT-05271,Europe,partner,inactive,2023-03-18,2025-12-29
CUST-01717,ACCT-03876,APAC,sales_led,trial,2024-01-31,2025-12-28
CUST-01718,ACCT-02275,APAC,partner,trial,2024-01-13,2025-12-10
CUST-01719,ACCT-02479,North America,marketplace,inactive,2023-12-30,2025-12-20
CUST-01720,ACCT-03103,APAC,sales_led,active,2023-03-24,2025-12-02
CUST-01721,ACCT-00533,Latin America,sales_led,trial,2024-06-30,2025-12-31
CUST-01722,ACCT-04451,Europe,partner,active,2023-06-02,2025-12-20
CUST-01723,ACCT-03917,North America,partner,active,2025-02-09,2025-12-24
CUST-01724,ACCT-04387,Europe,self_serve,active,2023-01-22,2025-12-05
CUST-01725,ACCT-03204,Europe,sales_led,active,2023-02-19,2025-12-28
CUST-01726,ACCT-04698,APAC,partner,inactive,2023-09-28,2025-12-19
CUST-01727,ACCT-05699,Latin America,partner,trial,2024-01-03,2025-12-05
CUST-01728,ACCT-03420,APAC,partner,inactive,2025-05-22,2025-12-02
CUST-01729,ACCT-02667,North America,marketplace,inactive,2024-04-17,2025-12-04
CUST-01730,ACCT-00628,Europe,partner,active,2023-12-08,2025-12-12
CUST-01731,ACCT-04673,APAC,partner,active,2025-01-23,2025-12-27
CUST-01732,ACCT-05424,Europe,sales_led,inactive,2023-08-05,2025-12-29
CUST-01733,ACCT-04197,APAC,sales_led,active,2025-03-18,2025-12-19
CUST-01734,ACCT-05194,APAC,marketplace,inactive,2023-12-30,2025-12-17
CUST-01735,ACCT-05168,Europe,sales_led,active,2023-10-09,2025-12-16
CUST-01736,ACCT-04789,APAC,partner,active,2023-09-29,2025-12-30
CUST-01737,ACCT-03018,Europe,self_serve,active,2023-01-09,2025-12-11
CUST-01738,ACCT-00600,North America,self_serve,active,2024-08-29,2025-12-20
CUST-01739,ACCT-00020,Europe,self_serve,inactive,2024-06-03,2025-12-28
CUST-01740,ACCT-01227,Europe,self_serve,trial,2024-07-25,2025-12-04
CUST-01741,ACCT-02587,North America,partner,active,2024-08-09,2025-12-21
CUST-01742,ACCT-04462,Latin America,partner,active,2023-01-25,2025-12-25
CUST-01743,ACCT-02735,APAC,partner,active,2025-02-28,2025-12-17
CUST-01744,ACCT-00139,North America,sales_led,active,2024-04-05,2025-12-03
CUST-01745,ACCT-01263,Latin America,partner,active,2024-09-14,2025-12-07
CUST-01746,ACCT-05876,Latin America,self_serve,active,2023-02-02,2025-12-29
CUST-01747,ACCT-05929,North America,sales_led,active,2024-11-15,2025-12-11
CUST-01748,ACCT-02263,North America,self_serve,active,2024-09-01,2025-12-12
CUST-01749,ACCT-04830,Europe,self_serve,active,2023-11-28,2025-12-05
CUST-01750,ACCT-04316,APAC,self_serve,inactive,2025-04-22,2025-12-03
CUST-01751,ACCT-05588,APAC,self_serve,active,2024-08-08,2025-12-09
CUST-01752,ACCT-05326,Europe,sales_led,active,2025-03-27,2025-12-12
CUST-01753,ACCT-03773,APAC,partner,active,2025-01-09,2025-12-21
CUST-01754,ACCT-02368,North America,partner,inactive,2023-07-05,2025-12-05
CUST-01755,ACCT-03760,APAC,sales_led,inactive,2025-06-15,2025-12-03
CUST-01756,ACCT-01915,Latin America,self_serve,active,2024-10-30,2025-12-02
CUST-01757,ACCT-02089,APAC,self_serve,active,2023-06-20,2025-12-03
CUST-01758,ACCT-03653,Europe,partner,inactive,2024-12-14,2025-12-12
CUST-01759,ACCT-03429,Europe,marketplace,active,2024-01-22,2025-12-03
CUST-01760,ACCT-03486,Latin America,sales_led,active,2025-02-16,2025-12-08
CUST-01761,ACCT-02309,North America,self_serve,trial,2023-06-05,2025-12-24
CUST-01762,ACCT-02455,Europe,sales_led,active,2023-08-22,2025-12-31
CUST-01763,ACCT-00062,North America,self_serve,active,2023-11-09,2025-12-02
CUST-01764,ACCT-03611,Latin America,self_serve,inactive,2024-02-10,2025-12-19
CUST-01765,ACCT-03455,Europe,sales_led,active,2024-07-22,2025-12-05
CUST-01766,ACCT-05613,Latin America,marketplace,active,2023-07-19,2025-12-23
CUST-01767,ACCT-03026,APAC,partner,active,2024-09-27,2025-12-21
CUST-01768,ACCT-02806,APAC,marketplace,inactive,2023-01-22,2025-12-07
CUST-01769,ACCT-00407,APAC,sales_led,inactive,2023-10-25,2025-12-16
CUST-01770,ACCT-01181,North America,sales_led,inactive,2024-08-16,2025-12-11
CUST-01771,ACCT-02029,APAC,sales_led,active,2023-08-27,2025-12-22
CUST-01772,ACCT-02264,APAC,self_serve,inactive,2024-01-24,2025-12-13
CUST-01773,ACCT-02177,Latin America,sales_led,inactive,2024-06-29,2025-12-17
CUST-01774,ACCT-02365,APAC,sales_led,active,2023-08-12,2025-12-04
CUST-01775,ACCT-04614,Latin America,sales_led,active,2025-05-17,2025-12-17
CUST-01776,ACCT-00787,Latin America,self_serve,active,2025-02-01,2025-12-29
CUST-01777,ACCT-01994,APAC,partner,inactive,2025-05-23,2025-12-09
CUST-01778,ACCT-00978,Europe,marketplace,active,2024-03-22,2025-12-03
CUST-01779,ACCT-01847,North America,marketplace,active,2023-11-06,2025-12-05
CUST-01780,ACCT-04108,Europe,self_serve,inactive,2025-06-14,2025-12-28
CUST-01781,ACCT-00281,Latin America,self_serve,trial,2024-10-17,2025-12-02
CUST-01782,ACCT-02037,North America,marketplace,trial,2024-12-15,2025-12-21
CUST-01783,ACCT-00143,Europe,marketplace,active,2023-06-14,2025-12-06
CUST-01784,ACCT-05730,APAC,partner,active,2025-02-21,2025-12-13
CUST-01785,ACCT-04364,North America,sales_led,active,2024-04-20,2025-12-02
CUST-01786,ACCT-01462,Latin America,partner,active,2024-11-26,2025-12-21
CUST-01787,ACCT-01190,APAC,partner,inactive,2025-01-12,2025-12-13
CUST-01788,ACCT-00594,North America,marketplace,active,2023-04-06,2025-12-11
CUST-01789,ACCT-02838,North America,partner,active,2023-03-31,2025-12-27
CUST-01790,ACCT-04522,APAC,self_serve,active,2023-02-28,2025-12-08
CUST-01791,ACCT-03506,Latin America,partner,active,2024-08-01,2025-12-27
CUST-01792,ACCT-05287,Latin America,marketplace,inactive,2025-04-03,2025-12-07
CUST-01793,ACCT-02063,Latin America,sales_led,active,2023-01-28,2025-12-28
CUST-01794,ACCT-01669,North America,self_serve,active,2023-05-05,2025-12-26
CUST-01795,ACCT-02869,APAC,self_serve,active,2024-03-13,2025-12-17
CUST-01796,ACCT-01213,North America,marketplace,active,2023-12-19,2025-12-26
CUST-01797,ACCT-05854,North America,sales_led,active,2023-04-03,2025-12-29
CUST-01798,ACCT-01115,APAC,partner,trial,2024-07-02,2025-12-30
CUST-01799,ACCT-02874,Europe,marketplace,active,2025-03-25,2025-12-23
CUST-01800,ACCT-03133,APAC,self_serve,active,2023-07-10,2025-12-17
CUST-01801,ACCT-00343,Latin America,self_serve,inactive,2023-01-03,2025-12-30
CUST-01802,ACCT-02811,North America,marketplace,active,2023-07-22,2025-12-27
CUST-01803,ACCT-02729,APAC,partner,active,2023-06-16,2025-12-13
CUST-01804,ACCT-01557,Latin America,self_serve,active,2024-02-24,2025-12-22
CUST-01805,ACCT-00768,Europe,partner,active,2023-04-07,2025-12-09
CUST-01806,ACCT-00272,APAC,self_serve,active,2023-11-21,2025-12-06
CUST-01807,ACCT-00052,Europe,marketplace,inactive,2023-04-18,2025-12-31
CUST-01808,ACCT-02889,Latin America,marketplace,inactive,2024-08-31,2025-12-03
CUST-01809,ACCT-00540,North America,marketplace,active,2024-02-27,2025-12-11
CUST-01810,ACCT-05756,Latin America,sales_led,active,2023-03-09,2025-12-07
CUST-01811,ACCT-01469,Latin America,sales_led,active,2023-02-09,2025-12-17
CUST-01812,ACCT-03916,Latin America,marketplace,active,2024-03-15,2025-12-31
CUST-01813,ACCT-04041,Europe,partner,active,2024-06-16,2025-12-05
CUST-01814,ACCT-02974,APAC,partner,active,2023-06-06,2025-12-14
CUST-01815,ACCT-05302,Europe,self_serve,active,2023-10-19,2025-12-30
CUST-01816,ACCT-00665,Europe,partner,trial,2024-06-30,2025-12-27
CUST-01817,ACCT-01405,Latin America,partner,inactive,2024-02-29,2025-12-25
CUST-01818,ACCT-01515,APAC,sales_led,active,2023-04-15,2025-12-20
CUST-01819,ACCT-00813,APAC,marketplace,inactive,2023-12-19,2025-12-18
CUST-01820,ACCT-01769,North America,self_serve,active,2023-06-27,2025-12-19
CUST-01821,ACCT-01877,Latin America,partner,inactive,2025-04-14,2025-12-05
CUST-01822,ACCT-04589,APAC,marketplace,active,2024-12-24,2025-12-03
CUST-01823,ACCT-01810,Latin America,partner,active,2023-10-08,2025-12-11
CUST-01824,ACCT-05261,North America,self_serve,active,2023-07-31,2025-12-12
CUST-01825,ACCT-04637,APAC,partner,active,2023-05-02,2025-12-06
CUST-01826,ACCT-05410,APAC,partner,active,2024-10-25,2025-12-23
CUST-01827,ACCT-00632,APAC,partner,active,2025-04-06,2025-12-15
CUST-01828,ACCT-05908,North America,sales_led,active,2023-09-03,2025-12-12
CUST-01829,ACCT-03684,Europe,partner,active,2024-07-29,2025-12-23
CUST-01830,ACCT-05895,Europe,sales_led,active,2023-07-31,2025-12-03
CUST-01831,ACCT-02130,APAC,partner,active,2025-04-05,2025-12-24
CUST-01832,ACCT-05718,North America,partner,active,2023-09-27,2025-12-30
CUST-01833,ACCT-03532,Europe,partner,active,2023-03-28,2025-12-22
CUST-01834,ACCT-00431,APAC,marketplace,active,2025-03-03,2025-12-07
CUST-01835,ACCT-02461,North America,marketplace,active,2025-04-30,2025-12-20
CUST-01836,ACCT-00827,Latin America,marketplace,inactive,2023-12-24,2025-12-25
CUST-01837,ACCT-05648,APAC,marketplace,active,2025-03-27,2025-12-05
CUST-01838,ACCT-01827,North America,marketplace,active,2023-08-08,2025-12-27
CUST-01839,ACCT-01335,North America,self_serve,active,2023-09-01,2025-12-27
CUST-01840,ACCT-03318,Latin America,sales_led,active,2024-04-27,2025-12-05
CUST-01841,ACCT-02551,Europe,partner,active,2024-06-24,2025-12-22
CUST-01842,ACCT-00582,Latin America,sales_led,active,2023-12-14,2025-12-31
CUST-01843,ACCT-04899,Europe,partner,inactive,2024-12-20,2025-12-18
CUST-01844,ACCT-05075,Europe,self_serve,active,2024-12-12,2025-12-09
CUST-01845,ACCT-04458,Europe,self_serve,active,2023-04-19,2025-12-09
CUST-01846,ACCT-03701,APAC,partner,active,2025-06-10,2025-12-29
CUST-01847,ACCT-02416,North America,marketplace,active,2023-05-24,2025-12-23
CUST-01848,ACCT-03255,Europe,sales_led,inactive,2024-04-18,2025-12-13
CUST-01849,ACCT-03126,Europe,sales_led,active,2024-01-16,2025-12-12
CUST-01850,ACCT-00992,North America,partner,active,2024-02-11,2025-12-13
CUST-01851,ACCT-00491,Europe,sales_led,inactive,2023-04-26,2025-12-21
CUST-01852,ACCT-01520,APAC,self_serve,active,2023-11-05,2025-12-06
CUST-01853,ACCT-02727,APAC,partner,active,2023-01-28,2025-12-29
CUST-01854,ACCT-00962,North America,marketplace,active,2025-05-26,2025-12-07
CUST-01855,ACCT-00641,Latin America,partner,active,2023-05-10,2025-12-03
CUST-01856,ACCT-05112,Latin America,marketplace,active,2024-03-10,2025-12-11
CUST-01857,ACCT-02250,APAC,partner,trial,2023-07-14,2025-12-19
CUST-01858,ACCT-03506,Latin America,marketplace,active,2023-06-10,2025-12-20
CUST-01859,ACCT-03145,Europe,self_serve,active,2023-12-18,2025-12-18
CUST-01860,ACCT-04411,Latin America,self_serve,active,2025-05-22,2025-12-27
CUST-01861,ACCT-04439,APAC,self_serve,active,2024-03-06,2025-12-25
CUST-01862,ACCT-01777,APAC,marketplace,active,2025-05-14,2025-12-12
CUST-01863,ACCT-05088,North America,partner,active,2025-01-14,2025-12-15
CUST-01864,ACCT-02228,APAC,self_serve,active,2024-01-28,2025-12-17
CUST-01865,ACCT-05012,Latin America,marketplace,inactive,2025-03-22,2025-12-17
CUST-01866,ACCT-02430,Latin America,sales_led,active,2023-11-10,2025-12-29
CUST-01867,ACCT-00666,Europe,partner,active,2024-03-27,2025-12-05
CUST-01868,ACCT-04561,North America,self_serve,inactive,2024-09-04,2025-12-03
CUST-01869,ACCT-00181,APAC,self_serve,inactive,2024-06-14,2025-12-24
CUST-01870,ACCT-04635,North America,sales_led,inactive,2025-01-16,2025-12-22
CUST-01871,ACCT-00259,North America,self_serve,inactive,2023-05-27,2025-12-13
CUST-01872,ACCT-01241,APAC,partner,active,2024-03-24,2025-12-31
CUST-01873,ACCT-03621,Latin America,self_serve,active,2024-08-21,2025-12-28
CUST-01874,ACCT-05650,Europe,self_serve,trial,2023-10-25,2025-12-04
CUST-01875,ACCT-02451,Europe,partner,active,2025-02-19,2025-12-26
CUST-01876,ACCT-00724,Europe,sales_led,active,2023-09-29,2025-12-14
CUST-01877,ACCT-01398,Europe,partner,trial,2023-09-29,2025-12-05
CUST-01878,ACCT-05377,North America,partner,active,2023-10-21,2025-12-10
CUST-01879,ACCT-04361,APAC,marketplace,active,2024-08-31,2025-12-23
CUST-01880,ACCT-00603,APAC,marketplace,active,2023-04-17,2025-12-27
CUST-01881,ACCT-02310,Europe,self_serve,active,2023-05-09,2025-12-10
CUST-01882,ACCT-01588,Europe,partner,active,2024-12-01,2025-12-19
CUST-01883,ACCT-01067,Latin America,partner,active,2023-07-06,2025-12-02
CUST-01884,ACCT-05079,North America,partner,inactive,2023-04-05,2025-12-12
CUST-01885,ACCT-03707,North America,marketplace,active,2023-08-26,2025-12-31
CUST-01886,ACCT-01077,North America,self_serve,active,2023-12-25,2025-12-24
CUST-01887,ACCT-03905,Latin America,sales_led,inactive,2023-01-30,2025-12-09
CUST-01888,ACCT-02482,Europe,marketplace,inactive,2025-01-21,2025-12-10
CUST-01889,ACCT-00369,North America,marketplace,active,2023-04-16,2025-12-09
CUST-01890,ACCT-02700,Latin America,self_serve,active,2023-12-30,2025-12-24
CUST-01891,ACCT-01112,North America,sales_led,active,2023-07-01,2025-12-24
CUST-01892,ACCT-01472,Europe,sales_led,inactive,2023-09-23,2025-12-25
CUST-01893,ACCT-05274,North America,self_serve,active,2023-02-10,2025-12-11
