invoice_id,account_id,customer_id,invoice_date,invoice_amount,status,currency
INV-0011138,ACCT-00759,CUST-02810,2025-06-17,264.17,paid,USD
INV-0011139,ACCT-01691,CUST-00929,2025-07-30,283.96,paid,USD
INV-0011140,ACCT-05308,CUST-04558,2025-10-12,205.5,issued,USD
INV-0011141,ACCT-05847,CUST-00695,2025-02-15,657.62,paid,USD
INV-0011142,ACCT-01083,CUST-01652,2025-03-22,270.51,void,USD
INV-0011143,ACCT-04353,CUST-04147,2025-11-05,231.85,issued,USD
INV-0011144,ACCT-00964,CUST-02071,2025-12-31,628.28,void,USD
INV-0011145,ACCT-04579,CUST-02646,2025-05-25,133.75,issued,GBP
INV-0011146,ACCT-02778,CUST-03433,2025-04-01,789.55,paid,USD
INV-0011147,ACCT-03055,CUST-04076,2025-02-05,967.32,paid,EUR
INV-0011148,ACCT-02163,CUST-04905,2025-08-13,1362.92,issued,USD
INV-0011149,ACCT-00370,CUST-02335,2025-03-27,232.09,issued,USD
INV-0011150,ACCT-01461,CUST-01777,2025-01-28,643.56,paid,USD
INV-0011151,ACCT-00777,CUST-03523,2025-05-10,342.45,paid,USD
INV-0011152,ACCT-03107,CUST-04208,2025-07-31,397.73,paid,GBP
INV-0011153,ACCT-03050,CUST-03350,2025-08-24,49.64,paid,USD
INV-0011154,ACCT-05261,CUST-01221,2025-10-03,476.26,issued,USD
INV-0011155,ACCT-05967,CUST-04194,2025-12-01,295.15,paid,USD
INV-0011156,ACCT-04471,CUST-00956,2025-07-15,557.98,paid,USD
INV-0011157,ACCT-05993,CUST-01528,2025-02-17,141.34,paid,GBP
INV-0011158,ACCT-04806,CUST-00298,2025-07-02,370.72,paid,USD
INV-0011159,ACCT-05206,CUST-00467,2025-08-03,496.51,paid,USD
INV-0011160,ACCT-00374,CUST-00059,2025-11-13,420.54,paid,USD
INV-0011161,ACCT-01250,CUST-01423,2025-03-13,252.05,issued,USD
INV-0011162,ACCT-05393,CUST-03067,2025-02-25,507.2,paid,USD
INV-0011163,ACCT-02476,CUST-03314,2025-12-21,600.28,overdue,EUR
INV-0011164,ACCT-00490,CUST-04196,2025-03-03,372.91,paid,USD
INV-0011165,ACCT-03831,CUST-00562,2025-05-17,566.91,issued,USD
INV-0011166,ACCT-00607,CUST-03835,2025-03-15,582.05,issued,USD
INV-0011167,ACCT-03857,CUST-03361,2025-11-27,207.09,paid,USD
INV-0011168,ACCT-01688,CUST-02615,2025-11-03,136.66,issued,USD
INV-0011169,ACCT-02048,CUST-01007,2025-08-15,161.98,issued,EUR
INV-0011170,ACCT-02030,CUST-01936,2025-01-10,203.75,paid,USD
INV-0011171,ACCT-01821,CUST-00666,2025-10-25,291.97,paid,USD
INV-0011172,ACCT-05912,CUST-01708,2025-09-15,211.85,paid,GBP
INV-0011173,ACCT-02509,CUST-00972,2025-05-13,582.37,overdue,USD
INV-0011174,ACCT-05395,CUST-01437,2025-05-21,194.22,paid,USD
INV-0011175,ACCT-05444,CUST-02600,2025-05-17,168.21,paid,USD
INV-0011176,ACCT-00991,CUST-02551,2025-07-22,416.91,issued,USD
INV-0011177,ACCT-00564,CUST-03067,2025-05-12,748.29,paid,USD
INV-0011178,ACCT-05189,CUST-00894,2025-01-13,741.29,paid,USD
INV-0011179,ACCT-01608,CUST-01088,2025-12-28,236.21,paid,EUR
INV-0011180,ACCT-02149,CUST-03969,2025-11-06,111.9,paid,USD
INV-0011181,ACCT-00153,CUST-02104,2025-04-08,541.48,paid,USD
INV-0011182,ACCT-04070,CUST-03558,2025-10-04,37.64,void,USD
INV-0011183,ACCT-00940,CUST-04335,2025-05-23,247.73,paid,USD
INV-0011184,ACCT-00363,CUST-01656,2025-07-07,627.68,issued,USD
INV-0011185,ACCT-01313,CUST-04366,2025-10-07,864.74,paid,USD
INV-0011186,ACCT-04415,CUST-04920,2025-10-26,291.43,paid,EUR
INV-0011187,ACCT-01222,CUST-03979,2025-06-29,667.09,paid,USD
INV-0011188,ACCT-03094,CUST-00318,2025-04-02,357.58,paid,USD
INV-0011189,ACCT-04521,CUST-00063,2025-05-18,1512.12,paid,USD
INV-0011190,ACCT-03657,CUST-01209,2025-12-02,517.76,paid,USD
INV-0011191,ACCT-01842,CUST-02474,2025-04-09,468.15,issued,USD
INV-0011192,ACCT-04917,CUST-02454,2025-05-06,416.28,paid,USD
INV-0011193,ACCT-03681,CUST-04848,2025-08-01,864.71,paid,USD
INV-0011194,ACCT-02372,CUST-04097,2025-12-12,32.04,paid,EUR
INV-0011195,ACCT-02367,CUST-01299,2025-01-07,389.54,overdue,USD
INV-0011196,ACCT-00839,CUST-04144,2025-04-30,135.77,paid,USD
INV-0011197,ACCT-00552,CUST-03448,2025-10-29,158.08,paid,USD
INV-0011198,ACCT-04238,CUST-01877,2025-07-09,27.53,issued,USD
INV-0011199,ACCT-01555,CUST-01786,2025-04-05,613.09,paid,USD
INV-0011200,ACCT-00992,CUST-04096,2025-02-05,337.57,paid,EUR
INV-0011201,ACCT-05635,CUST-00182,2025-04-10,140.43,paid,USD
INV-0011202,ACCT-04031,CUST-02857,2025-09-07,282.91,overdue,USD
INV-0011203,ACCT-01443,CUST-01571,2025-10-24,382.1,paid,USD
INV-0011204,ACCT-00125,CUST-02235,2025-11-23,680.37,issued,USD
INV-0011205,ACCT-02900,CUST-02874,2025-10-02,590.7,overdue,EUR
INV-0011206,ACCT-05030,CUST-04372,2025-10-25,97.31,paid,USD
INV-0011207,ACCT-00193,CUST-02704,2025-04-09,127.67,paid,USD
INV-0011208,ACCT-00247,CUST-01717,2025-04-18,84.65,paid,USD
INV-0011209,ACCT-03856,CUST-02470,2025-03-13,297.39,overdue,USD
INV-0011210,ACCT-03347,CUST-04456,2025-08-18,78.22,paid,USD
INV-0011211,ACCT-05678,CUST-00439,2025-12-13,660.7,issued,USD
INV-0011212,ACCT-03697,CUST-00288,2025-09-28,105.27,paid,USD
INV-0011213,ACCT-01804,CUST-02192,2025-04-03,488.18,paid,USD
INV-0011214,ACCT-05826,CUST-03826,2025-09-30,367.86,paid,USD
INV-0011215,ACCT-02321,CUST-02042,2025-08-28,250.42,paid,USD
INV-0011216,ACCT-01948,CUST-04398,2025-12-24,294.71,paid,USD
INV-0011217,ACCT-00676,CUST-04010,2025-01-20,201.4,paid,USD
INV-0011218,ACCT-01847,CUST-03212,2025-02-11,886.32,paid,USD
INV-0011219,ACCT-05774,CUST-03325,2025-03-08,86.45,paid,USD
INV-0011220,ACCT-05925,CUST-03726,2025-01-09,367.55,paid,USD
INV-0011221,ACCT-05439,CUST-01980,2025-02-16,372.9,overdue,GBP
INV-0011222,ACCT-00073,CUST-04997,2025-03-29,428.58,overdue,USD
INV-0011223,ACCT-04711,CUST-03010,2025-12-20,316.04,issued,USD
INV-0011224,ACCT-02363,CUST-02370,2025-04-04,472.64,paid,EUR
INV-0011225,ACCT-04420,CUST-03830,2025-04-15,454.34,issued,GBP
INV-0011226,ACCT-00549,CUST-02542,2025-01-23,616.9,paid,USD
INV-0011227,ACCT-04389,CUST-04516,2025-02-03,271.28,paid,USD
INV-0011228,ACCT-05644,CUST-01221,2025-01-18,649.25,paid,USD
INV-0011229,ACCT-01325,CUST-03849,2025-08-13,916.09,paid,USD
INV-0011230,ACCT-03241,CUST-04913,2025-08-29,167.5,overdue,USD
INV-0011231,ACCT-05577,CUST-04278,2025-01-27,200.83,paid,USD
INV-0011232,ACCT-03120,CUST-04790,2025-09-04,254.22,paid,USD
INV-0011233,ACCT-04147,CUST-02363,2025-09-19,288.7,paid,USD
INV-0011234,ACCT-05855,CUST-00667,2025-01-03,628.18,paid,USD
INV-0011235,ACCT-04217,CUST-01745,2025-07-14,489.68,paid,USD
INV-0011236,ACCT-02883,CUST-01647,2025-01-15,929.07,paid,USD
INV-0011237,ACCT-02068,CUST-03075,2025-12-15,525.77,issued,USD
INV-0011238,ACCT-04827,CUST-03860,2025-05-24,583.91,paid,USD
INV-0011239,ACCT-01352,CUST-04075,2025-02-04,261.95,overdue,USD
INV-0011240,ACCT-04262,CUST-04807,2025-07-05,72.45,paid,USD
INV-0011241,ACCT-03724,CUST-01851,2025-04-09,658.66,paid,USD
INV-0011242,ACCT-04964,CUST-00721,2025-07-20,96.79,paid,GBP
INV-0011243,ACCT-03601,CUST-03161,2025-01-09,648.25,issued,USD
INV-0011244,ACCT-00924,CUST-00961,2025-05-13,150.13,paid,USD
INV-0011245,ACCT-05817,CUST-01490,2025-02-09,24.94,paid,USD
INV-0011246,ACCT-01497,CUST-01239,2025-12-24,498.69,overdue,USD
INV-0011247,ACCT-01755,CUST-03683,2025-05-15,135.37,paid,EUR
INV-0011248,ACCT-00890,CUST-02451,2025-11-12,381.31,overdue,USD
INV-0011249,ACCT-00089,CUST-01944,2025-05-30,182.89,paid,USD
INV-0011250,ACCT-01682,CUST-00168,2025-04-19,267.12,paid,USD
INV-0011251,ACCT-02487,CUST-03242,2025-06-06,294.41,paid,USD
INV-0011252,ACCT-05225,CUST-01858,2025-03-29,689.71,paid,USD
INV-0011253,ACCT-02305,CUST-02967,2025-10-15,618.2,paid,USD
INV-0011254,ACCT-02884,CUST-01749,2025-07-05,63.01,paid,USD
INV-0011255,ACCT-02723,CUST-00801,2025-05-25,207.92,paid,USD
INV-0011256,ACCT-02332,CUST-04645,2025-10-08,737.33,paid,EUR
INV-0011257,ACCT-02227,CUST-00658,2025-03-28,466.53,issued,USD
INV-0011258,ACCT-01490,CUST-04243,2025-07-25,160.77,paid,USD
INV-0011259,ACCT-03620,CUST-01550,2025-10-25,82.7,paid,EUR
INV-0011260,ACCT-05483,CUST-03199,2025-11-29,368.92,paid,USD
INV-0011261,ACCT-05949,CUST-00789,2025-09-28,254.12,paid,EUR
INV-0011262,ACCT-05683,CUST-00613,2025-02-26,172.69,paid,USD
INV-0011263,ACCT-03430,CUST-03904,2025-08-02,293.97,paid,USD
INV-0011264,ACCT-00878,CUST-03432,2025-07-10,173.76,paid,USD
INV-0011265,ACCT-05283,CUST-01583,2025-06-10,348.83,paid,USD
INV-0011266,ACCT-04458,CUST-03104,2025-07-05,292.24,paid,USD
INV-0011267,ACCT-01073,CUST-02768,2025-07-12,106.29,issued,USD
INV-0011268,ACCT-04191,CUST-04282,2025-08-23,357.86,paid,USD
INV-0011269,ACCT-01037,CUST-04249,2025-05-15,403.6,paid,USD
INV-0011270,ACCT-00453,CUST-02946,2025-05-10,123.94,paid,USD
INV-0011271,ACCT-04344,CUST-01143,2025-09-04,731.62,paid,USD
INV-0011272,ACCT-05881,CUST-02141,2025-08-31,479.71,issued,USD
INV-0011273,ACCT-00351,CUST-02493,2025-11-15,307.09,paid,USD
INV-0011274,ACCT-01332,CUST-04864,2025-08-07,415.47,paid,USD
INV-0011275,ACCT-03745,CUST-04152,2025-06-15,1117.8,overdue,USD
INV-0011276,ACCT-02999,CUST-01603,2025-12-19,178.93,issued,USD
INV-0011277,ACCT-00005,CUST-04802,2025-09-15,298.54,paid,USD
INV-0011278,ACCT-00168,CUST-02265,2025-05-30,411.08,paid,GBP
INV-0011279,ACCT-01199,CUST-01176,2025-06-20,344.62,overdue,USD
INV-0011280,ACCT-04211,CUST-03581,2025-06-18,319.44,paid,EUR
INV-0011281,ACCT-05995,CUST-04897,2025-08-22,270.97,paid,USD
INV-0011282,ACCT-00144,CUST-03811,2025-06-28,786.75,paid,USD
INV-0011283,ACCT-00842,CUST-00241,2025-03-07,350.31,overdue,USD
INV-0011284,ACCT-02189,CUST-00445,2025-10-10,186.66,overdue,USD
INV-0011285,ACCT-01718,CUST-03988,2025-10-25,283.59,paid,GBP
INV-0011286,ACCT-05769,CUST-00011,2025-10-02,314.38,overdue,USD
INV-0011287,ACCT-02817,CUST-02042,2025-11-22,254.74,paid,GBP
INV-0011288,ACCT-05017,CUST-02587,2025-09-30,183.28,paid,USD
INV-0011289,ACCT-04304,CUST-04143,2025-02-14,460.28,overdue,USD
INV-0011290,ACCT-02600,CUST-04470,2025-04-18,416.15,paid,USD
INV-0011291,ACCT-01814,CUST-03687,2025-11-15,412.28,paid,USD
INV-0011292,ACCT-01801,CUST-04941,2025-01-24,469.34,issued,USD
INV-0011293,ACCT-05596,CUST-00849,2025-04-28,474.89,paid,GBP
INV-0011294,ACCT-02658,CUST-02857,2025-10-23,973.2,overdue,GBP
INV-0011295,ACCT-05959,CUST-03368,2025-02-04,110.89,issued,USD
INV-0011296,ACCT-05767,CUST-00721,2025-06-08,44.39,paid,USD
INV-0011297,ACCT-03972,CUST-00625,2025-11-26,1447.0,paid,USD
INV-0011298,ACCT-05458,CUST-01632,2025-05-22,1037.94,paid,USD
INV-0011299,ACCT-03851,CUST-00651,2025-02-07,255.77,paid,EUR
INV-0011300,ACCT-05824,CUST-01789,2025-08-26,359.52,issued,USD
INV-0011301,ACCT-03410,CUST-03095,2025-04-28,552.39,paid,USD
INV-0011302,ACCT-03425,CUST-03068,2025-10-19,209.32,paid,EUR
INV-0011303,ACCT-04106,CUST-04527,2025-10-09,345.1,overdue,USD
INV-0011304,ACCT-01274,CUST-04985,2025-10-01,405.11,paid,USD
INV-0011305,ACCT-03203,CUST-01398,2025-11-25,747.0,paid,USD
INV-0011306,ACCT-05661,CUST-00809,2025-06-03,457.04,issued,USD
INV-0011307,ACCT-04040,CUST-04217,2025-06-08,401.69,paid,USD
INV-0011308,ACCT-05605,CUST-04384,2025-12-21,608.83,paid,USD
INV-0011309,ACCT-02352,CUST-03028,2025-11-10,889.03,paid,USD
INV-0011310,ACCT-00347,CUST-01145,2025-05-08,463.17,issued,USD
INV-0011311,ACCT-03554,CUST-00377,2025-04-02,438.06,paid,USD
INV-0011312,ACCT-04817,CUST-00373,2025-12-01,336.31,overdue,USD
INV-0011313,ACCT-04770,CUST-00881,2025-02-16,117.46,overdue,USD
INV-0011314,ACCT-02084,CUST-03732,2025-11-14,634.51,void,USD
INV-0011315,ACCT-05567,CUST-03887,2025-09-28,179.0,paid,EUR
INV-0011316,ACCT-00584,CUST-03627,2025-09-08,712.95,issued,USD
INV-0011317,ACCT-01205,CUST-03153,2025-06-19,265.64,void,USD
INV-0011318,ACCT-01314,CUST-03741,2025-01-12,26.76,paid,USD
INV-0011319,ACCT-01726,CUST-04364,2025-12-25,96.0,issued,USD
INV-0011320,ACCT-04417,CUST-02739,2025-10-29,553.71,overdue,USD
INV-0011321,ACCT-01066,CUST-01359,2025-03-18,17.89,paid,EUR
INV-0011322,ACCT-05104,CUST-04631,2025-09-01,389.03,paid,GBP
INV-0011323,ACCT-01636,CUST-00902,2025-11-08,681.9,paid,USD
INV-0011324,ACCT-01582,CUST-02910,2025-11-13,545.16,paid,USD
INV-0011325,ACCT-02371,CUST-01800,2025-05-20,533.67,paid,EUR
INV-0011326,ACCT-02412,CUST-04387,2025-02-24,318.44,paid,USD
INV-0011327,ACCT-05384,CUST-03440,2025-10-14,148.05,paid,USD
INV-0011328,ACCT-02053,CUST-01231,2025-06-11,275.56,paid,EUR
INV-0011329,ACCT-02418,CUST-03641,2025-03-10,643.83,paid,USD
INV-0011330,ACCT-02469,CUST-04082,2025-11-08,594.74,paid,USD
INV-0011331,ACCT-04178,CUST-03505,2025-04-28,922.07,paid,USD
INV-0011332,ACCT-02491,CUST-01268,2025-06-26,88.43,overdue,USD
INV-0011333,ACCT-04955,CUST-04055,2025-01-10,97.68,paid,USD
INV-0011334,ACCT-02104,CUST-01244,2025-10-20,527.23,paid,USD
INV-0011335,ACCT-01195,CUST-00220,2025-10-02,761.84,overdue,USD
INV-0011336,ACCT-04500,CUST-01069,2025-02-02,96.45,paid,USD
INV-0011337,ACCT-01066,CUST-00618,2025-06-07,124.52,paid,USD
INV-0011338,ACCT-00386,CUST-01935,2025-08-08,22.86,paid,USD
INV-0011339,ACCT-04630,CUST-04928,2025-06-18,941.62,paid,USD
INV-0011340,ACCT-05690,CUST-03163,2025-08-24,456.7,paid,EUR
INV-0011341,ACCT-05379,CUST-04801,2025-05-17,715.06,paid,EUR
INV-0011342,ACCT-05812,CUST-03212,2025-02-02,99.96,paid,USD
INV-0011343,ACCT-00393,CUST-01649,2025-12-21,401.41,paid,USD
INV-0011344,ACCT-03982,CUST-03546,2025-03-13,143.88,issued,USD
INV-0011345,ACCT-01702,CUST-04831,2025-02-16,280.72,paid,USD
INV-0011346,ACCT-00186,CUST-00518,2025-05-02,763.54,paid,USD
INV-0011347,ACCT-05361,CUST-02036,2025-06-04,225.53,paid,USD
INV-0011348,ACCT-04356,CUST-01788,2025-05-01,359.25,overdue,USD
INV-0011349,ACCT-02199,CUST-04336,2025-12-23,397.3,issued,USD
INV-0011350,ACCT-04832,CUST-00958,2025-12-13,479.12,paid,USD
INV-0011351,ACCT-01560,CUST-02093,2025-12-13,482.8,issued,USD
INV-0011352,ACCT-02796,CUST-02136,2025-07-29,228.53,overdue,USD
INV-0011353,ACCT-01836,CUST-01941,2025-05-18,387.05,overdue,USD
INV-0011354,ACCT-03758,CUST-02283,2025-05-14,210.6,paid,USD
INV-0011355,ACCT-01422,CUST-02438,2025-12-11,576.11,paid,USD
INV-0011356,ACCT-03539,CUST-03666,2025-03-23,306.57,paid,USD
INV-0011357,ACCT-03259,CUST-00896,2025-12-15,281.27,issued,EUR
INV-0011358,ACCT-04682,CUST-04388,2025-03-30,501.43,paid,EUR
INV-0011359,ACCT-04241,CUST-03875,2025-06-14,330.2,issued,USD
INV-0011360,ACCT-04114,CUST-00095,2025-12-05,604.76,overdue,USD
INV-0011361,ACCT-03770,CUST-00386,2025-07-12,206.84,paid,USD
INV-0011362,ACCT-03801,CUST-03728,2025-08-20,431.46,overdue,USD
INV-0011363,ACCT-00421,CUST-01254,2025-09-14,180.32,paid,USD
INV-0011364,ACCT-01715,CUST-00997,2025-09-26,874.15,issued,USD
INV-0011365,ACCT-00319,CUST-02681,2025-01-06,307.85,issued,GBP
INV-0011366,ACCT-04829,CUST-00407,2025-05-05,71.35,issued,USD
INV-0011367,ACCT-05505,CUST-03230,2025-07-28,700.27,paid,USD
INV-0011368,ACCT-02651,CUST-00891,2025-02-27,88.99,paid,USD
INV-0011369,ACCT-01867,CUST-03280,2025-11-03,642.99,paid,USD
INV-0011370,ACCT-04898,CUST-00916,2025-01-05,395.18,paid,USD
INV-0011371,ACCT-00165,CUST-01516,2025-05-31,530.22,overdue,USD
INV-0011372,ACCT-01873,CUST-04362,2025-08-07,192.23,overdue,GBP
INV-0011373,ACCT-03815,CUST-00880,2025-01-30,254.1,paid,USD
INV-0011374,ACCT-00042,CUST-02007,2025-11-14,395.56,paid,USD
INV-0011375,ACCT-04900,CUST-02584,2025-03-09,862.77,paid,USD
INV-0011376,ACCT-03430,CUST-02213,2025-10-26,855.23,paid,USD
INV-0011377,ACCT-00892,CUST-01725,2025-10-22,922.09,paid,USD
INV-0011378,ACCT-04000,CUST-04142,2025-11-30,1133.12,paid,USD
INV-0011379,ACCT-01037,CUST-00449,2025-05-14,320.26,issued,USD
INV-0011380,ACCT-00379,CUST-04973,2025-03-30,617.64,paid,USD
INV-0011381,ACCT-02978,CUST-01049,2025-04-08,854.52,paid,USD
INV-0011382,ACCT-03089,CUST-03299,2025-07-31,280.55,paid,USD
INV-0011383,ACCT-01066,CUST-01959,2025-04-30,240.45,paid,USD
INV-0011384,ACCT-01400,CUST-03504,2025-02-27,90.17,paid,GBP
INV-0011385,ACCT-01654,CUST-01591,2025-01-01,479.26,paid,USD
INV-0011386,ACCT-05488,CUST-03241,2025-03-24,266.56,paid,USD
INV-0011387,ACCT-01271,CUST-01307,2025-01-24,172.62,paid,USD
INV-0011388,ACCT-04637,CUST-01820,2025-03-13,386.43,void,EUR
INV-0011389,ACCT-05344,CUST-03754,2025-04-28,183.21,paid,USD
INV-0011390,ACCT-01392,CUST-00518,2025-11-14,696.32,paid,USD
INV-0011391,ACCT-01433,CUST-03682,2025-11-27,939.83,paid,USD
INV-0011392,ACCT-02910,CUST-03513,2025-04-11,1695.3,paid,USD
INV-0011393,ACCT-00545,CUST-03530,2025-04-01,324.49,paid,USD
INV-0011394,ACCT-00715,CUST-03709,2025-04-27,444.11,paid,USD
INV-0011395,ACCT-03573,CUST-01826,2025-03-31,461.38,paid,USD
INV-0011396,ACCT-00652,CUST-02702,2025-11-23,401.35,paid,USD
INV-0011397,ACCT-01833,CUST-03217,2025-08-19,274.01,paid,EUR
INV-0011398,ACCT-03408,CUST-02701,2025-05-01,358.27,paid,USD
INV-0011399,ACCT-05580,CUST-01620,2025-01-31,290.27,paid,GBP
INV-0011400,ACCT-03689,CUST-03268,2025-06-05,982.95,overdue,USD
INV-0011401,ACCT-00512,CUST-03040,2025-09-08,120.94,paid,USD
INV-0011402,ACCT-00440,CUST-00962,2025-03-24,175.01,paid,USD
INV-0011403,ACCT-00512,CUST-02763,2025-02-09,36.49,paid,GBP
INV-0011404,ACCT-01392,CUST-00117,2025-05-01,585.76,issued,USD
INV-0011405,ACCT-04409,CUST-02556,2025-04-13,34.59,paid,USD
INV-0011406,ACCT-04606,CUST-02351,2025-10-01,186.44,paid,USD
INV-0011407,ACCT-01947,CUST-02689,2025-06-07,407.4,issued,USD
INV-0011408,ACCT-04095,CUST-01561,2025-02-27,526.3,paid,USD
INV-0011409,ACCT-01418,CUST-04193,2025-10-24,314.37,overdue,USD
INV-0011410,ACCT-03227,CUST-04613,2025-01-28,326.68,void,USD
INV-0011411,ACCT-02103,CUST-03791,2025-09-08,446.21,paid,USD
INV-0011412,ACCT-00365,CUST-02822,2025-07-16,220.92,paid,USD
INV-0011413,ACCT-02297,CUST-00290,2025-10-16,339.57,void,USD
INV-0011414,ACCT-03804,CUST-01692,2025-06-21,338.45,paid,USD
INV-0011415,ACCT-03040,CUST-04275,2025-02-27,695.43,issued,USD
INV-0011416,ACCT-00843,CUST-01545,2025-06-13,915.39,paid,USD
INV-0011417,ACCT-05298,CUST-02900,2025-06-09,231.36,overdue,USD
INV-0011418,ACCT-02631,CUST-01738,2025-12-10,547.34,paid,USD
INV-0011419,ACCT-03445,CUST-04911,2025-10-30,592.67,overdue,USD
INV-0011420,ACCT-00431,CUST-01897,2025-12-26,442.51,paid,USD
INV-0011421,ACCT-04587,CUST-01413,2025-06-14,1024.23,paid,USD
INV-0011422,ACCT-03718,CUST-04980,2025-11-09,64.97,paid,USD
INV-0011423,ACCT-00683,CUST-00986,2025-05-18,254.31,paid,USD
INV-0011424,ACCT-03410,CUST-03961,2025-08-18,36.89,paid,USD
INV-0011425,ACCT-02757,CUST-03644,2025-10-09,328.49,paid,USD
INV-0011426,ACCT-00083,CUST-02658,2025-01-28,1046.23,issued,USD
INV-0011427,ACCT-01526,CUST-02175,2025-05-11,237.53,paid,USD
INV-0011428,ACCT-00799,CUST-00414,2025-04-21,213.94,paid,EUR
INV-0011429,ACCT-04863,CUST-01842,2025-06-01,307.16,paid,USD
INV-0011430,ACCT-05047,CUST-04793,2025-02-27,180.4,paid,USD
INV-0011431,ACCT-02641,CUST-00935,2025-11-18,133.95,paid,USD
INV-0011432,ACCT-04173,CUST-04092,2025-06-08,193.94,paid,USD
INV-0011433,ACCT-04294,CUST-04210,2025-09-04,235.07,paid,USD
INV-0011434,ACCT-01150,CUST-02382,2025-07-02,381.11,paid,USD
INV-0011435,ACCT-04447,CUST-01994,2025-07-11,1435.62,paid,USD
INV-0011436,ACCT-04827,CUST-02680,2025-05-01,654.61,issued,USD
INV-0011437,ACCT-03819,CUST-04183,2025-12-08,225.56,paid,USD
INV-0011438,ACCT-03586,CUST-04424,2025-10-01,75.49,paid,USD
INV-0011439,ACCT-04710,CUST-04733,2025-02-23,144.81,paid,USD
INV-0011440,ACCT-01828,CUST-01039,2025-03-15,664.73,issued,USD
INV-0011441,ACCT-02158,CUST-00924,2025-01-17,372.84,paid,USD
INV-0011442,ACCT-04977,CUST-03800,2025-05-10,772.45,paid,USD
INV-0011443,ACCT-02183,CUST-01048,2025-08-16,777.69,issued,USD
INV-0011444,ACCT-05797,CUST-03818,2025-08-28,350.45,paid,USD
INV-0011445,ACCT-01022,CUST-01888,2025-10-16,468.45,issued,USD
INV-0011446,ACCT-04115,CUST-03355,2025-12-28,172.83,paid,USD
INV-0011447,ACCT-04839,CUST-04835,2025-02-25,164.24,issued,USD
INV-0011448,ACCT-05552,CUST-02729,2025-12-31,339.43,paid,USD
INV-0011449,ACCT-05919,CUST-02534,2025-07-08,229.07,paid,USD
INV-0011450,ACCT-05248,CUST-00424,2025-08-11,1046.73,paid,USD
INV-0011451,ACCT-02460,CUST-01377,2025-05-02,605.24,paid,USD
INV-0011452,ACCT-03203,CUST-00095,2025-10-16,193.1,paid,USD
INV-0011453,ACCT-03296,CUST-01406,2025-07-22,749.34,paid,USD
INV-0011454,ACCT-02723,CUST-02605,2025-06-16,178.79,paid,GBP
INV-0011455,ACCT-00047,CUST-04729,2025-09-19,461.95,void,USD
INV-0011456,ACCT-02922,CUST-00719,2025-09-24,251.86,paid,USD
INV-0011457,ACCT-01305,CUST-04654,2025-10-29,727.68,paid,USD
INV-0011458,ACCT-02743,CUST-01829,2025-08-12,1143.0,paid,USD
INV-0011459,ACCT-02487,CUST-02482,2025-12-06,188.46,paid,USD
INV-0011460,ACCT-00468,CUST-04477,2025-10-02,137.77,overdue,USD
INV-0011461,ACCT-05310,CUST-01576,2025-06-07,596.3,paid,USD
INV-0011462,ACCT-01817,CUST-04620,2025-07-19,299.02,overdue,USD
INV-0011463,ACCT-01198,CUST-03324,2025-04-05,287.43,paid,GBP
INV-0011464,ACCT-03207,CUST-03277,2025-09-07,244.44,paid,EUR
INV-0011465,ACCT-01366,CUST-01411,2025-09-09,131.23,issued,EUR
INV-0011466,ACCT-05840,CUST-02551,2025-09-01,271.79,paid,EUR
INV-0011467,ACCT-03935,CUST-04126,2025-10-14,709.6,paid,EUR
INV-0011468,ACCT-03615,CUST-03708,2025-05-19,380.95,overdue,USD
INV-0011469,ACCT-01508,CUST-02994,2025-06-14,277.33,paid,GBP
INV-0011470,ACCT-05025,CUST-04072,2025-06-13,1157.28,paid,EUR
INV-0011471,ACCT-01786,CUST-03086,2025-02-10,816.99,paid,USD
INV-0011472,ACCT-01640,CUST-00564,2025-10-18,601.47,paid,USD
INV-0011473,ACCT-04970,CUST-04476,2025-01-24,697.36,paid,USD
INV-0011474,ACCT-05652,CUST-03609,2025-06-09,684.64,paid,USD
INV-0011475,ACCT-00741,CUST-03789,2025-08-06,107.72,paid,USD
INV-0011476,ACCT-05544,CUST-03434,2025-04-09,239.26,paid,USD
INV-0011477,ACCT-03672,CUST-04084,2025-05-17,254.12,paid,USD
INV-0011478,ACCT-00311,CUST-00653,2025-11-10,491.01,paid,USD
INV-0011479,ACCT-04429,CUST-01534,2025-06-11,1236.45,paid,USD
INV-0011480,ACCT-04428,CUST-01713,2025-04-03,199.8,overdue,USD
INV-0011481,ACCT-02419,CUST-03917,2025-01-27,251.07,paid,USD
INV-0011482,ACCT-00638,CUST-04882,2025-12-08,668.46,paid,GBP
INV-0011483,ACCT-03072,CUST-01817,2025-02-11,157.47,paid,USD
INV-0011484,ACCT-04811,CUST-03704,2025-06-21,271.96,paid,GBP
INV-0011485,ACCT-01634,CUST-01708,2025-09-08,154.15,paid,USD
INV-0011486,ACCT-01604,CUST-03577,2025-11-28,169.93,paid,USD
INV-0011487,ACCT-01055,CUST-02560,2025-02-25,270.96,issued,USD
INV-0011488,ACCT-00518,CUST-03128,2025-06-15,347.01,paid,USD
INV-0011489,ACCT-03660,CUST-02406,2025-05-31,360.61,paid,USD
INV-0011490,ACCT-04148,CUST-02718,2025-11-09,1351.5,overdue,USD
INV-0011491,ACCT-01854,CUST-03682,2025-08-27,55.35,paid,USD
INV-0011492,ACCT-02561,CUST-00131,2025-01-16,654.87,overdue,USD
