payment_id,invoice_id,customer_id,payment_date,payment_amount,status,currency
PAY-0009647,INV-0000630,CUST-03798,2025-07-07,544.9,succeeded,USD
PAY-0009648,INV-0035124,CUST-00700,2025-06-12,293.98,succeeded,USD
PAY-0009649,INV-0029908,CUST-01323,2025-12-31,570.82,succeeded,USD
PAY-0009650,INV-0015669,CUST-02224,2025-04-03,328.36,succeeded,USD
PAY-0009651,INV-0000555,CUST-03051,2025-12-29,175.84,succeeded,GBP
PAY-0009652,INV-0014695,CUST-04773,2025-06-17,753.32,succeeded,EUR
PAY-0009653,INV-0007167,CUST-03348,2025-04-24,273.66,succeeded,USD
PAY-0009654,INV-0016986,CUST-04371,2025-07-10,65.08,succeeded,USD
PAY-0009655,INV-0007201,CUST-01312,2025-12-12,959.45,succeeded,USD
PAY-0009656,INV-0031535,CUST-01495,2025-09-25,543.24,succeeded,USD
PAY-0009657,INV-0042761,CUST-01304,2025-06-19,17.83,succeeded,USD
PAY-0009658,INV-0031219,CUST-02670,2025-01-31,300.07,failed,USD
PAY-0009659,INV-0010678,CUST-02942,2025-01-02,452.4,succeeded,USD
PAY-0009660,INV-0014853,CUST-04879,2025-06-05,209.51,succeeded,EUR
PAY-0009661,INV-0042780,CUST-03965,2025-02-10,501.44,succeeded,USD
PAY-0009662,INV-0013778,CUST-03053,2025-10-29,195.12,pending,GBP
PAY-0009663,INV-0033044,CUST-04461,2025-08-22,341.28,succeeded,USD
PAY-0009664,INV-0033402,CUST-00537,2025-05-01,110.55,failed,EUR
PAY-0009665,INV-0020344,CUST-04162,2025-08-15,382.42,succeeded,USD
PAY-0009666,INV-0019541,CUST-04736,2025-12-26,443.82,succeeded,EUR
PAY-0009667,INV-0010514,CUST-04591,2025-01-19,300.49,succeeded,USD
PAY-0009668,INV-0023693,CUST-00916,2025-06-03,630.69,succeeded,USD
PAY-0009669,INV-0000839,CUST-01895,2025-07-16,358.76,succeeded,USD
PAY-0009670,INV-0017417,CUST-04808,2025-01-29,56.78,succeeded,USD
PAY-0009671,INV-0005520,CUST-03069,2025-06-25,227.24,pending,USD
PAY-0009672,INV-0021446,CUST-04570,2025-05-14,331.78,succeeded,USD
PAY-0009673,INV-0026613,CUST-01228,2025-11-24,155.79,succeeded,USD
PAY-0009674,INV-0027742,CUST-00757,2025-10-01,179.74,failed,USD
PAY-0009675,INV-0038459,CUST-01447,2025-05-15,698.99,succeeded,USD
PAY-0009676,INV-0042661,CUST-02184,2025-09-28,260.59,succeeded,USD
PAY-0009677,INV-0020450,CUST-03802,2025-05-01,731.1,succeeded,USD
PAY-0009678,INV-0011309,CUST-01512,2025-11-15,147.12,pending,USD
PAY-0009679,INV-0003952,CUST-04237,2025-08-12,93.78,succeeded,EUR
PAY-0009680,INV-0006544,CUST-00236,2025-01-17,31.13,succeeded,USD
PAY-0009681,INV-0027211,CUST-03136,2025-11-03,260.08,succeeded,USD
PAY-0009682,INV-0038937,CUST-00080,2025-05-06,526.44,succeeded,USD
PAY-0009683,INV-0000016,CUST-04711,2025-02-12,1173.22,succeeded,USD
PAY-0009684,INV-0042818,CUST-01872,2025-11-25,79.22,succeeded,EUR
PAY-0009685,INV-0017893,CUST-02675,2025-07-31,611.01,succeeded,USD
PAY-0009686,INV-0001278,CUST-01632,2025-03-04,339.97,succeeded,EUR
PAY-0009687,INV-0003315,CUST-00575,2025-08-17,366.38,succeeded,USD
PAY-0009688,INV-0044326,CUST-01254,2025-08-03,388.55,succeeded,USD
PAY-0009689,INV-0015658,CUST-02305,2025-04-09,229.08,succeeded,EUR
PAY-0009690,INV-0022685,CUST-02759,2025-04-02,731.78,pending,USD
PAY-0009691,INV-0030794,CUST-01691,2025-12-03,910.63,succeeded,EUR
PAY-0009692,INV-0011407,CUST-02060,2025-06-23,598.35,succeeded,USD
PAY-0009693,INV-0031075,CUST-03492,2025-09-12,438.61,succeeded,USD
PAY-0009694,INV-0028817,CUST-03377,2025-08-29,579.55,succeeded,USD
PAY-0009695,INV-0035714,CUST-04830,2025-01-09,141.61,succeeded,EUR
PAY-0009696,INV-0009661,CUST-04514,2025-11-08,467.63,failed,EUR
PAY-0009697,INV-0026948,CUST-00066,2025-10-13,192.07,failed,GBP
PAY-0009698,INV-0019025,CUST-03024,2025-10-21,316.23,succeeded,USD
PAY-0009699,INV-0044715,CUST-04021,2025-07-19,342.88,succeeded,USD
PAY-0009700,INV-0014645,CUST-02919,2025-10-08,325.7,succeeded,USD
PAY-0009701,INV-0037997,CUST-04212,2025-08-31,261.48,succeeded,USD
PAY-0009702,INV-0017369,CUST-04017,2025-12-17,50.32,succeeded,EUR
PAY-0009703,INV-0033084,CUST-03069,2025-02-11,549.45,succeeded,USD
PAY-0009704,INV-0030857,CUST-01610,2025-01-19,629.14,succeeded,GBP
PAY-0009705,INV-0002750,CUST-01453,2025-04-16,373.77,succeeded,EUR
PAY-0009706,INV-0026898,CUST-01037,2025-09-25,39.05,succeeded,USD
PAY-0009707,INV-0022035,CUST-01582,2025-03-14,782.68,succeeded,USD
PAY-0009708,INV-0022096,CUST-02906,2025-07-21,147.63,succeeded,USD
PAY-0009709,INV-0031903,CUST-04635,2025-05-01,207.41,succeeded,USD
PAY-0009710,INV-0005519,CUST-01998,2025-12-02,126.71,failed,USD
PAY-0009711,INV-0013082,CUST-00461,2025-01-09,520.24,succeeded,EUR
PAY-0009712,INV-0025057,CUST-02832,2025-05-16,314.8,succeeded,EUR
PAY-0009713,INV-0018031,CUST-03348,2025-12-24,407.72,succeeded,GBP
PAY-0009714,INV-0019564,CUST-01611,2025-04-19,813.75,succeeded,EUR
PAY-0009715,INV-0036259,CUST-01152,2025-06-19,514.44,succeeded,USD
PAY-0009716,INV-0016783,CUST-01156,2025-06-06,279.18,succeeded,USD
PAY-0009717,INV-0006203,CUST-00796,2025-12-17,871.76,succeeded,USD
PAY-0009718,INV-0034943,CUST-04561,2025-06-02,538.25,succeeded,GBP
PAY-0009719,INV-0024978,CUST-03985,2025-03-02,968.08,succeeded,USD
PAY-0009720,INV-0040726,CUST-01133,2025-08-17,630.65,succeeded,USD
PAY-0009721,INV-0040294,CUST-03929,2025-02-24,288.24,failed,USD
PAY-0009722,INV-0001191,CUST-02989,2025-05-16,30.27,succeeded,USD
PAY-0009723,INV-0040873,CUST-04916,2025-12-16,628.67,succeeded,USD
PAY-0009724,INV-0035320,CUST-00405,2025-03-05,415.0,succeeded,USD
PAY-0009725,INV-0022660,CUST-00252,2025-12-04,273.99,succeeded,USD
PAY-0009726,INV-0016958,CUST-00880,2025-08-11,189.77,succeeded,USD
PAY-0009727,INV-0025982,CUST-02453,2025-04-23,408.8,succeeded,USD
PAY-0009728,INV-0013578,CUST-01160,2025-09-18,339.94,pending,USD
PAY-0009729,INV-0038254,CUST-02943,2025-10-02,342.1,succeeded,USD
PAY-0009730,INV-0012048,CUST-00474,2025-04-15,88.75,pending,USD
PAY-0009731,INV-0026565,CUST-04502,2025-04-08,284.04,succeeded,USD
PAY-0009732,INV-0021217,CUST-04378,2025-01-05,363.3,succeeded,USD
PAY-0009733,INV-0014357,CUST-00653,2025-02-02,179.56,succeeded,EUR
PAY-0009734,INV-0041111,CUST-02895,2025-08-08,1491.15,succeeded,USD
PAY-0009735,INV-0014129,CUST-02663,2025-08-23,292.4,succeeded,USD
PAY-0009736,INV-0018637,CUST-01562,2025-07-20,588.43,succeeded,USD
PAY-0009737,INV-0020383,CUST-02575,2025-10-02,676.05,succeeded,USD
PAY-0009738,INV-0021254,CUST-00555,2025-07-09,235.18,succeeded,GBP
PAY-0009739,INV-0031607,CUST-03336,2025-06-12,786.11,succeeded,EUR
PAY-0009740,INV-0008110,CUST-03811,2025-06-08,145.37,succeeded,USD
PAY-0009741,INV-0034484,CUST-01131,2025-10-20,258.33,succeeded,USD
PAY-0009742,INV-0022511,CUST-01927,2025-09-22,909.73,succeeded,EUR
PAY-0009743,INV-0018745,CUST-03727,2025-07-28,663.69,succeeded,USD
PAY-0009744,INV-0018726,CUST-03504,2025-09-06,123.59,succeeded,USD
PAY-0009745,INV-0019745,CUST-03811,2025-09-23,266.22,succeeded,USD
PAY-0009746,INV-0032725,CUST-02814,2025-12-31,237.61,failed,USD
PAY-0009747,INV-0022281,CUST-00862,2025-07-23,278.21,succeeded,USD
PAY-0009748,INV-0022657,CUST-04588,2025-09-14,697.61,succeeded,EUR
PAY-0009749,INV-0002897,CUST-02413,2025-07-19,376.95,succeeded,USD
PAY-0009750,INV-0016518,CUST-03064,2025-06-24,407.96,succeeded,USD
PAY-0009751,INV-0022545,CUST-01937,2025-02-08,140.29,succeeded,USD
PAY-0009752,INV-0010220,CUST-01645,2025-12-07,808.34,succeeded,USD
PAY-0009753,INV-0020714,CUST-00559,2025-12-31,257.89,succeeded,USD
PAY-0009754,INV-0021979,CUST-04324,2025-12-20,656.89,succeeded,USD
PAY-0009755,INV-0017603,CUST-04527,2025-03-05,236.72,succeeded,USD
PAY-0009756,INV-0034108,CUST-00545,2025-10-29,807.58,succeeded,USD
PAY-0009757,INV-0014873,CUST-02036,2025-03-24,423.07,succeeded,USD
PAY-0009758,INV-0029043,CUST-03515,2025-08-25,556.0,pending,USD
PAY-0009759,INV-0023818,CUST-01019,2025-12-04,804.82,succeeded,USD
PAY-0009760,INV-0020217,CUST-03590,2025-01-13,143.06,succeeded,USD
PAY-0009761,INV-0024785,CUST-01379,2025-11-28,624.76,succeeded,EUR
PAY-0009762,INV-0029957,CUST-00988,2025-01-31,347.49,succeeded,USD
PAY-0009763,INV-0016664,CUST-00775,2025-04-17,356.79,succeeded,USD
PAY-0009764,INV-0011245,CUST-02409,2025-10-15,8.67,succeeded,USD
PAY-0009765,INV-0028497,CUST-02466,2025-02-04,499.35,succeeded,USD
PAY-0009766,INV-0023236,CUST-03043,2025-08-28,259.42,succeeded,USD
PAY-0009767,INV-0017153,CUST-03526,2025-08-02,352.72,succeeded,USD
PAY-0009768,INV-0022324,CUST-00472,2025-02-14,373.61,succeeded,GBP
PAY-0009769,INV-0032593,CUST-01017,2025-09-08,742.27,succeeded,USD
PAY-0009770,INV-0009985,CUST-02790,2025-12-24,377.68,failed,USD
PAY-0009771,INV-0004949,CUST-04625,2025-11-14,344.79,succeeded,USD
PAY-0009772,INV-0022865,CUST-04902,2025-03-21,55.4,succeeded,USD
PAY-0009773,INV-0032693,CUST-02988,2025-03-11,456.4,pending,USD
PAY-0009774,INV-0030771,CUST-00833,2025-03-22,484.7,succeeded,USD
PAY-0009775,INV-0037989,CUST-04763,2025-05-09,566.33,succeeded,USD
PAY-0009776,INV-0007335,CUST-00463,2025-06-07,100.46,succeeded,USD
PAY-0009777,INV-0018888,CUST-02570,2025-11-02,780.78,succeeded,USD
PAY-0009778,INV-0035427,CUST-00872,2025-02-28,802.03,succeeded,USD
PAY-0009779,INV-0024289,CUST-00281,2025-08-04,138.26,succeeded,USD
PAY-0009780,INV-0027845,CUST-03798,2025-12-20,600.65,succeeded,EUR
PAY-0009781,INV-0026502,CUST-01436,2025-06-01,210.1,succeeded,USD
PAY-0009782,INV-0024813,CUST-02476,2025-01-02,408.62,succeeded,USD
PAY-0009783,INV-0038213,CUST-03559,2025-02-08,599.78,succeeded,USD
PAY-0009784,INV-0010516,CUST-00100,2025-03-29,295.41,succeeded,USD
PAY-0009785,INV-0036092,CUST-00632,2025-07-29,343.74,succeeded,USD
PAY-0009786,INV-0004755,CUST-03654,2025-09-28,433.97,succeeded,USD
PAY-0009787,INV-0003068,CUST-00126,2025-09-30,257.5,succeeded,EUR
PAY-0009788,INV-0033584,CUST-00315,2025-03-18,479.88,succeeded,USD
PAY-0009789,INV-0038141,CUST-02866,2025-12-07,777.17,succeeded,USD
PAY-0009790,INV-0001175,CUST-02785,2025-08-15,127.27,succeeded,USD
PAY-0009791,INV-0003022,CUST-01316,2025-07-23,644.15,succeeded,USD
PAY-0009792,INV-0013722,CUST-02916,2025-05-17,192.45,succeeded,EUR
PAY-0009793,INV-0015523,CUST-02079,2025-06-12,213.69,succeeded,EUR
PAY-0009794,INV-0015185,CUST-01591,2025-03-12,843.16,succeeded,USD
PAY-0009795,INV-0019790,CUST-02931,2025-05-09,290.13,succeeded,USD
PAY-0009796,INV-0042307,CUST-03104,2025-05-26,333.44,succeeded,EUR
PAY-0009797,INV-0039610,CUST-03124,2025-03-18,604.66,succeeded,USD
PAY-0009798,INV-0017572,CUST-04585,2025-04-06,646.75,succeeded,USD
PAY-0009799,INV-0034903,CUST-01072,2025-01-28,361.63,succeeded,USD
PAY-0009800,INV-0012353,CUST-02620,2025-10-27,271.6,succeeded,USD
PAY-0009801,INV-0000818,CUST-04726,2025-01-12,380.83,succeeded,USD
PAY-0009802,INV-0005115,CUST-01739,2025-10-21,215.6,succeeded,USD
PAY-0009803,INV-0024733,CUST-03927,2025-02-08,753.91,succeeded,USD
PAY-0009804,INV-0018618,CUST-04991,2025-05-09,832.03,succeeded,USD
PAY-0009805,INV-0042974,CUST-03666,2025-11-11,531.11,failed,USD
PAY-0009806,INV-0029965,CUST-00609,2025-03-20,529.22,succeeded,EUR
PAY-0009807,INV-0035236,CUST-04505,2025-05-26,671.17,succeeded,USD
PAY-0009808,INV-0034088,CUST-04200,2025-06-09,592.54,succeeded,EUR
PAY-0009809,INV-0038422,CUST-00225,2025-11-25,681.44,succeeded,GBP
PAY-0009810,INV-0037282,CUST-00716,2025-06-06,551.83,failed,USD
PAY-0009811,INV-0029458,CUST-04611,2025-02-14,138.4,failed,USD
PAY-0009812,INV-0040755,CUST-02360,2025-08-29,172.54,succeeded,USD
PAY-0009813,INV-0020348,CUST-00239,2025-06-08,421.31,succeeded,USD
PAY-0009814,INV-0032805,CUST-00020,2025-04-13,163.95,succeeded,USD
PAY-0009815,INV-0042789,CUST-02063,2025-08-06,119.07,succeeded,USD
PAY-0009816,INV-0038147,CUST-03465,2025-04-11,434.66,succeeded,USD
PAY-0009817,INV-0041764,CUST-03177,2025-05-24,78.99,succeeded,USD
PAY-0009818,INV-0033773,CUST-02079,2025-09-27,460.04,pending,USD
PAY-0009819,INV-0035246,CUST-00487,2025-10-11,544.14,succeeded,GBP
PAY-0009820,INV-0006687,CUST-02521,2025-11-17,180.44,succeeded,USD
PAY-0009821,INV-0013980,CUST-03682,2025-07-28,140.35,succeeded,USD
PAY-0009822,INV-0006833,CUST-02351,2025-12-30,349.03,succeeded,USD
PAY-0009823,INV-0014468,CUST-03701,2025-01-17,503.51,succeeded,USD
PAY-0009824,INV-0005369,CUST-01848,2025-10-04,173.94,succeeded,USD
PAY-0009825,INV-0032573,CUST-00075,2025-03-04,506.87,succeeded,USD
PAY-0009826,INV-0043081,CUST-02315,2025-08-06,223.49,succeeded,USD
PAY-0009827,INV-0028386,CUST-02581,2025-08-18,295.05,succeeded,EUR
PAY-0009828,INV-0022011,CUST-00796,2025-11-05,718.04,succeeded,EUR
PAY-0009829,INV-0028965,CUST-04415,2025-02-17,201.62,succeeded,USD
PAY-0009830,INV-0020352,CUST-02841,2025-08-29,47.31,succeeded,GBP
PAY-0009831,INV-0017236,CUST-00908,2025-07-31,614.52,succeeded,USD
PAY-0009832,INV-0010534,CUST-04135,2025-01-16,376.14,succeeded,USD
PAY-0009833,INV-0010737,CUST-04169,2025-12-18,493.49,succeeded,USD
PAY-0009834,INV-0003085,CUST-02930,2025-05-09,486.91,succeeded,USD
PAY-0009835,INV-0017126,CUST-03834,2025-12-13,252.0,succeeded,USD
PAY-0009836,INV-0016415,CUST-00258,2025-03-17,445.28,succeeded,USD
PAY-0009837,INV-0033886,CUST-01839,2025-04-23,473.62,succeeded,USD
PAY-0009838,INV-0028340,CUST-02373,2025-07-13,379.71,succeeded,GBP
PAY-0009839,INV-0041419,CUST-01985,2025-11-06,60.91,succeeded,USD
PAY-0009840,INV-0023882,CUST-03122,2025-09-16,712.29,succeeded,GBP
PAY-0009841,INV-0016758,CUST-00817,2025-12-22,48.85,succeeded,USD
PAY-0009842,INV-0005543,CUST-04222,2025-02-26,1743.71,succeeded,USD
PAY-0009843,INV-0032887,CUST-00034,2025-11-14,289.96,succeeded,USD
PAY-0009844,INV-0019453,CUST-01730,2025-11-08,65.29,succeeded,USD
PAY-0009845,INV-0005944,CUST-01190,2025-09-25,164.93,succeeded,USD
PAY-0009846,INV-0040571,CUST-00603,2025-04-23,372.13,succeeded,USD
PAY-0009847,INV-0009188,CUST-03074,2025-05-25,79.53,succeeded,USD
PAY-0009848,INV-0029054,CUST-01265,2025-04-24,284.85,succeeded,USD
PAY-0009849,INV-0026154,CUST-01519,2025-12-03,338.53,succeeded,GBP
PAY-0009850,INV-0002184,CUST-00481,2025-09-07,33.77,succeeded,USD
PAY-0009851,INV-0037729,CUST-00891,2025-10-18,165.41,succeeded,GBP
PAY-0009852,INV-0009518,CUST-02870,2025-09-20,112.87,succeeded,USD
PAY-0009853,INV-0004969,CUST-04749,2025-03-31,113.47,succeeded,USD
PAY-0009854,INV-0013332,CUST-04185,2025-10-31,528.23,succeeded,USD
PAY-0009855,INV-0025352,CUST-04953,2025-07-20,610.46,succeeded,USD
PAY-0009856,INV-0025703,CUST-03014,2025-11-05,344.96,succeeded,USD
PAY-0009857,INV-0020868,CUST-00886,2025-12-03,1223.01,failed,USD
PAY-0009858,INV-0015459,CUST-04940,2025-02-02,436.64,succeeded,USD
PAY-0009859,INV-0022543,CUST-04228,2025-07-06,623.81,succeeded,USD
PAY-0009860,INV-0006516,CUST-03518,2025-08-22,911.07,succeeded,USD
PAY-0009861,INV-0000542,CUST-03497,2025-01-25,500.97,pending,USD
PAY-0009862,INV-0012371,CUST-01368,2025-07-10,23.85,succeeded,EUR
PAY-0009863,INV-0018652,CUST-04781,2025-09-19,541.47,succeeded,USD
PAY-0009864,INV-0036935,CUST-02224,2025-10-18,586.41,succeeded,USD
PAY-0009865,INV-0021558,CUST-02284,2025-06-28,558.35,succeeded,USD
PAY-0009866,INV-0030436,CUST-03446,2025-04-13,522.87,succeeded,USD
PAY-0009867,INV-0010374,CUST-01587,2025-03-09,426.38,succeeded,GBP
PAY-0009868,INV-0025149,CUST-01921,2025-06-09,516.38,succeeded,USD
PAY-0009869,INV-0043456,CUST-00124,2025-07-06,288.07,succeeded,USD
PAY-0009870,INV-0041557,CUST-02306,2025-05-09,359.76,succeeded,USD
PAY-0009871,INV-0010565,CUST-02722,2025-12-24,100.47,succeeded,USD
PAY-0009872,INV-0018871,CUST-01970,2025-04-08,207.55,succeeded,USD
PAY-0009873,INV-0018910,CUST-04240,2025-07-01,55.13,succeeded,USD
PAY-0009874,INV-0000337,CUST-02022,2025-03-20,238.59,succeeded,USD
PAY-0009875,INV-0041069,CUST-02928,2025-04-18,429.71,succeeded,USD
PAY-0009876,INV-0021193,CUST-01501,2025-06-17,1562.21,succeeded,USD
PAY-0009877,INV-0003543,CUST-01328,2025-10-03,553.46,succeeded,USD
PAY-0009878,INV-0031705,CUST-03022,2025-01-11,431.87,succeeded,GBP
PAY-0009879,INV-0025670,CUST-04654,2025-06-13,108.27,succeeded,USD
PAY-0009880,INV-0005198,CUST-01507,2025-10-27,404.26,succeeded,USD
PAY-0009881,INV-0028246,CUST-03006,2025-04-15,295.77,succeeded,USD
PAY-0009882,INV-0033515,CUST-01624,2025-01-04,355.12,succeeded,USD
PAY-0009883,INV-0040638,CUST-04088,2025-04-29,429.76,pending,USD
PAY-0009884,INV-0001655,CUST-04200,2025-01-28,369.42,failed,USD
PAY-0009885,INV-0036543,CUST-02276,2025-04-01,1292.84,succeeded,USD
PAY-0009886,INV-0009208,CUST-02595,2025-03-07,357.03,succeeded,EUR
PAY-0009887,INV-0000738,CUST-00999,2025-12-18,297.43,succeeded,GBP
PAY-0009888,INV-0003729,CUST-03186,2025-07-02,52.56,succeeded,USD
PAY-0009889,INV-0000674,CUST-00139,2025-08-06,218.93,succeeded,USD
PAY-0009890,INV-0013547,CUST-00589,2025-09-13,1129.87,succeeded,USD
PAY-0009891,INV-0011709,CUST-00903,2025-02-20,486.43,failed,EUR
PAY-0009892,INV-0041748,CUST-01518,2025-11-29,489.39,succeeded,USD
PAY-0009893,INV-0043032,CUST-04489,2025-09-01,200.93,succeeded,USD
PAY-0009894,INV-0035981,CUST-00725,2025-04-15,278.67,succeeded,USD
PAY-0009895,INV-0030341,CUST-01237,2025-02-11,659.77,succeeded,USD
PAY-0009896,INV-0008038,CUST-01404,2025-05-22,321.02,succeeded,USD
PAY-0009897,INV-0019103,CUST-04313,2025-02-19,226.04,succeeded,USD
PAY-0009898,INV-0022493,CUST-03881,2025-01-29,191.25,succeeded,USD
PAY-0009899,INV-0043985,CUST-03764,2025-06-21,544.24,succeeded,USD
PAY-0009900,INV-0006045,CUST-03715,2025-11-05,170.55,succeeded,USD
PAY-0009901,INV-0037962,CUST-00610,2025-08-13,105.59,succeeded,EUR
PAY-0009902,INV-0007070,CUST-04652,2025-01-06,297.62,succeeded,USD
PAY-0009903,INV-0008762,CUST-00567,2025-12-31,82.06,succeeded,USD
PAY-0009904,INV-0035906,CUST-04315,2025-07-23,219.33,succeeded,GBP
PAY-0009905,INV-0038503,CUST-00926,2025-07-24,434.04,succeeded,EUR
PAY-0009906,INV-0013880,CUST-03472,2025-05-23,273.47,pending,USD
PAY-0009907,INV-0037320,CUST-01847,2025-11-19,494.7,pending,USD
PAY-0009908,INV-0010816,CUST-03343,2025-01-01,264.82,succeeded,EUR
PAY-0009909,INV-0024140,CUST-02981,2025-07-19,200.99,succeeded,USD
PAY-0009910,INV-0006891,CUST-01876,2025-12-15,40.68,pending,USD
PAY-0009911,INV-0024534,CUST-01748,2025-11-23,238.32,succeeded,USD
PAY-0009912,INV-0030802,CUST-00743,2025-01-03,24.93,succeeded,USD
PAY-0009913,INV-0028263,CUST-00218,2025-12-13,833.33,succeeded,USD
PAY-0009914,INV-0020915,CUST-02303,2025-11-30,156.25,succeeded,USD
PAY-0009915,INV-0026609,CUST-00357,2025-05-28,178.55,succeeded,USD
PAY-0009916,INV-0006653,CUST-04202,2025-11-07,585.98,succeeded,USD
PAY-0009917,INV-0044192,CUST-04881,2025-07-23,108.65,succeeded,USD
PAY-0009918,INV-0034180,CUST-04329,2025-04-24,221.95,succeeded,GBP
PAY-0009919,INV-0022177,CUST-01707,2025-02-22,131.14,succeeded,USD
PAY-0009920,INV-0004431,CUST-02834,2025-09-11,125.23,succeeded,EUR
PAY-0009921,INV-0024656,CUST-04238,2025-04-24,96.62,succeeded,USD
PAY-0009922,INV-0019499,CUST-00007,2025-03-09,125.55,succeeded,USD
PAY-0009923,INV-0007346,CUST-00113,2025-02-26,449.21,succeeded,USD
PAY-0009924,INV-0035721,CUST-03403,2025-08-10,588.61,succeeded,USD
PAY-0009925,INV-0042678,CUST-04419,2025-01-06,482.24,pending,USD
PAY-0009926,INV-0041085,CUST-02758,2025-12-11,1065.01,succeeded,USD
PAY-0009927,INV-0037635,CUST-02272,2025-09-08,1122.34,succeeded,USD
PAY-0009928,INV-0020932,CUST-01631,2025-09-08,538.76,succeeded,USD
PAY-0009929,INV-0024046,CUST-04997,2025-03-19,83.54,succeeded,USD
PAY-0009930,INV-0026168,CUST-00233,2025-03-05,211.02,succeeded,GBP
PAY-0009931,INV-0043908,CUST-01688,2025-04-28,247.49,succeeded,USD
PAY-0009932,INV-0008185,CUST-02259,2025-04-27,543.4,succeeded,USD
PAY-0009933,INV-0043789,CUST-04700,2025-06-23,164.77,succeeded,USD
PAY-0009934,INV-0009092,CUST-00565,2025-11-27,205.85,succeeded,USD
PAY-0009935,INV-0011601,CUST-01594,2025-08-15,240.93,succeeded,USD
PAY-0009936,INV-0023571,CUST-04015,2025-08-30,443.38,succeeded,USD
PAY-0009937,INV-0030073,CUST-01119,2025-08-22,321.86,succeeded,USD
PAY-0009938,INV-0002492,CUST-03754,2025-03-23,177.25,succeeded,USD
PAY-0009939,INV-0027906,CUST-03470,2025-06-19,246.99,succeeded,USD
PAY-0009940,INV-0019868,CUST-00052,2025-06-19,296.64,failed,USD
PAY-0009941,INV-0018110,CUST-03377,2025-03-29,316.75,succeeded,USD
PAY-0009942,INV-0016822,CUST-03368,2025-05-16,444.8,succeeded,USD
PAY-0009943,INV-0035619,CUST-03068,2025-05-25,266.97,succeeded,USD
PAY-0009944,INV-0040659,CUST-01417,2025-05-12,420.35,succeeded,EUR
PAY-0009945,INV-0014246,CUST-00713,2025-10-03,357.96,pending,USD
PAY-0009946,INV-0015069,CUST-04006,2025-12-08,508.11,succeeded,USD
PAY-0009947,INV-0036429,CUST-03054,2025-08-02,287.64,succeeded,USD
PAY-0009948,INV-0001293,CUST-02660,2025-03-10,468.27,succeeded,EUR
PAY-0009949,INV-0030328,CUST-04740,2025-04-02,58.04,succeeded,EUR
PAY-0009950,INV-0028162,CUST-02444,2025-04-20,185.73,succeeded,USD
PAY-0009951,INV-0014683,CUST-03882,2025-12-12,810.62,succeeded,USD
PAY-0009952,INV-0020720,CUST-00612,2025-05-24,29.29,succeeded,USD
PAY-0009953,INV-0008611,CUST-02414,2025-04-18,527.58,pending,USD
PAY-0009954,INV-0036453,CUST-04721,2025-10-07,885.49,failed,USD
PAY-0009955,INV-0019286,CUST-02793,2025-03-27,228.12,succeeded,USD
PAY-0009956,INV-0038340,CUST-02292,2025-06-14,420.21,succeeded,USD
PAY-0009957,INV-0004187,CUST-04453,2025-09-12,53.35,succeeded,USD
PAY-0009958,INV-0031676,CUST-01222,2025-08-09,193.78,succeeded,USD
PAY-0009959,INV-0021828,CUST-03216,2025-02-21,368.14,failed,USD
PAY-0009960,INV-0037485,CUST-04047,2025-09-08,298.08,succeeded,USD
PAY-0009961,INV-0008731,CUST-02095,2025-01-03,264.87,succeeded,USD
PAY-0009962,INV-0005025,CUST-00728,2025-04-11,30.74,succeeded,USD
PAY-0009963,INV-0032432,CUST-00782,2025-12-17,257.29,succeeded,USD
PAY-0009964,INV-0015537,CUST-00931,2025-02-09,88.06,succeeded,GBP
PAY-0009965,INV-0034850,CUST-02350,2025-01-23,298.64,succeeded,USD
PAY-0009966,INV-0020776,CUST-02343,2025-05-23,273.89,succeeded,USD
PAY-0009967,INV-0020460,CUST-01040,2025-04-03,142.48,succeeded,USD
PAY-0009968,INV-0027095,CUST-03786,2025-05-09,254.23,succeeded,USD
PAY-0009969,INV-0000612,CUST-04549,2025-07-12,536.18,succeeded,USD
PAY-0009970,INV-0038210,CUST-01524,2025-02-03,335.85,succeeded,USD
PAY-0009971,INV-0007738,CUST-00099,2025-11-25,511.44,succeeded,GBP
PAY-0009972,INV-0020232,CUST-00894,2025-04-12,128.59,succeeded,USD
PAY-0009973,INV-0037938,CUST-00466,2025-02-15,209.35,succeeded,EUR
PAY-0009974,INV-0016694,CUST-03611,2025-12-10,574.59,succeeded,USD
PAY-0009975,INV-0031612,CUST-02509,2025-03-24,131.31,succeeded,USD
PAY-0009976,INV-0041962,CUST-00480,2025-09-19,229.2,succeeded,USD
PAY-0009977,INV-0015788,CUST-03299,2025-05-29,375.69,succeeded,USD
PAY-0009978,INV-0036652,CUST-03548,2025-06-09,146.98,succeeded,USD
PAY-0009979,INV-0038424,CUST-04949,2025-11-30,457.87,succeeded,USD
PAY-0009980,INV-0036535,CUST-01990,2025-02-19,320.82,failed,EUR
PAY-0009981,INV-0037898,CUST-03430,2025-02-23,1246.17,succeeded,GBP
PAY-0009982,INV-0025402,CUST-02987,2025-07-06,672.43,succeeded,USD
