ticket_id,customer_id,created_at,priority,status,first_response_at,resolved_at
TCK-0002956,CUST-02231,2025-01-17,critical,open,2025-01-17 05:29:00,2025-01-20 17:51:00
TCK-0002957,CUST-01070,2025-01-21,medium,resolved,2025-01-21 01:13:00,2025-01-22 09:09:00
TCK-0002958,CUST-02530,2025-11-20,low,resolved,2025-11-20 00:38:00,2025-11-23 00:43:00
TCK-0002959,CUST-01446,2025-07-03,low,resolved,2025-07-03 00:25:00,2025-07-06 10:00:00
TCK-0002960,CUST-03648,2025-11-07,low,resolved,2025-11-07 04:54:00,2025-11-07 13:54:00
TCK-0002961,CUST-02590,2025-12-05,medium,resolved,2025-12-05 03:41:00,2025-12-05 11:26:00
TCK-0002962,CUST-04613,2025-11-24,medium,resolved,2025-11-24 03:16:00,2025-11-24 19:56:00
TCK-0002963,CUST-02310,2025-01-02,medium,resolved,2025-01-02 03:20:00,2025-01-03 09:38:00
TCK-0002964,CUST-04243,2025-11-17,low,resolved,2025-11-17 00:54:00,2025-11-21 03:40:00
TCK-0002965,CUST-02182,2025-02-25,low,resolved,2025-02-25 03:08:00,2025-02-28 12:47:00
TCK-0002966,CUST-02739,2025-04-19,medium,resolved,2025-04-19 02:47:00,2025-04-20 20:48:00
TCK-0002967,CUST-02134,2025-08-25,medium,resolved,2025-08-25 05:39:00,2025-08-27 07:31:00
TCK-0002968,CUST-02931,2025-06-13,low,resolved,2025-06-13 05:43:00,2025-06-14 19:05:00
TCK-0002969,CUST-03666,2025-09-16,medium,open,2025-09-16 01:29:00,2025-09-16 22:35:00
TCK-0002970,CUST-04359,2025-04-20,low,resolved,2025-04-20 02:46:00,2025-04-20 20:02:00
TCK-0002971,CUST-02902,2025-12-08,medium,resolved,2025-12-08 03:00:00,2025-12-11 10:59:00
TCK-0002972,CUST-00761,2025-04-09,medium,resolved,2025-04-09 01:58:00,2025-04-09 07:06:00
TCK-0002973,CUST-00355,2025-08-03,low,open,2025-08-03 05:51:00,2025-08-03 04:44:00
TCK-0002974,CUST-02839,2025-06-01,low,resolved,2025-06-01 03:12:00,2025-06-04 13:32:00
TCK-0002975,CUST-03878,2025-02-24,medium,resolved,2025-02-24 02:53:00,2025-02-24 03:11:00
TCK-0002976,CUST-04663,2025-10-02,low,resolved,2025-10-02 04:20:00,2025-10-04 09:17:00
TCK-0002977,CUST-01475,2025-07-04,medium,resolved,2025-07-04 05:43:00,2025-07-07 13:48:00
TCK-0002978,CUST-04535,2025-11-15,medium,resolved,2025-11-15 01:27:00,2025-11-16 06:00:00
TCK-0002979,CUST-03181,2025-06-15,low,resolved,2025-06-15 02:35:00,2025-06-19 03:13:00
TCK-0002980,CUST-03221,2025-05-31,medium,resolved,2025-05-31 01:43:00,2025-06-03 09:50:00
TCK-0002981,CUST-01801,2025-01-22,medium,open,2025-01-22 01:50:00,2025-01-24 21:57:00
TCK-0002982,CUST-03793,2025-03-01,low,resolved,2025-03-01 04:05:00,2025-03-04 08:08:00
TCK-0002983,CUST-04949,2025-12-24,low,resolved,2025-12-24 02:34:00,2025-12-28 00:17:00
TCK-0002984,CUST-02424,2025-08-29,low,resolved,2025-08-29 05:19:00,2025-08-30 03:14:00
TCK-0002985,CUST-04081,2025-12-04,high,resolved,2025-12-04 01:29:00,2025-12-04 06:50:00
TCK-0002986,CUST-03397,2025-05-02,low,resolved,2025-05-02 00:57:00,2025-05-04 15:39:00
TCK-0002987,CUST-02731,2025-03-06,medium,resolved,2025-03-06 05:12:00,2025-03-08 03:04:00
TCK-0002988,CUST-04006,2025-03-06,low,resolved,2025-03-06 04:03:00,2025-03-07 21:53:00
TCK-0002989,CUST-00527,2025-04-10,low,open,2025-04-10 01:35:00,2025-04-10 10:58:00
TCK-0002990,CUST-03689,2025-12-25,high,resolved,2025-12-25 00:43:00,2025-12-25 13:08:00
TCK-0002991,CUST-03615,2025-02-08,low,resolved,2025-02-08 02:53:00,2025-02-12 00:55:00
TCK-0002992,CUST-03551,2025-09-22,medium,resolved,2025-09-22 05:03:00,2025-09-22 08:50:00
TCK-0002993,CUST-03988,2025-11-20,high,resolved,2025-11-20 02:00:00,2025-11-23 21:47:00
TCK-0002994,CUST-04136,2025-06-15,critical,open,2025-06-15 04:10:00,2025-06-18 14:25:00
TCK-0002995,CUST-01859,2025-07-03,high,resolved,2025-07-03 00:37:00,2025-07-05 08:55:00
TCK-0002996,CUST-03285,2025-08-12,medium,resolved,2025-08-12 01:32:00,2025-08-12 18:35:00
TCK-0002997,CUST-01199,2025-01-10,high,resolved,2025-01-10 01:55:00,2025-01-12 01:58:00
TCK-0002998,CUST-01406,2025-03-08,low,resolved,2025-03-08 02:56:00,2025-03-08 12:41:00
TCK-0002999,CUST-04932,2025-03-22,medium,resolved,2025-03-22 03:58:00,2025-03-23 06:03:00
TCK-0003000,CUST-02645,2025-02-25,low,resolved,2025-02-25 00:12:00,2025-02-25 18:06:00
TCK-0003001,CUST-02669,2025-11-18,low,resolved,2025-11-18 02:57:00,2025-11-19 11:10:00
TCK-0003002,CUST-01613,2025-05-12,high,open,2025-05-12 05:20:00,2025-05-13 12:38:00
TCK-0003003,CUST-04218,2025-06-21,medium,resolved,2025-06-21 05:45:00,2025-06-23 04:08:00
TCK-0003004,CUST-00119,2025-10-31,low,open,2025-10-31 04:23:00,2025-11-03 05:59:00
TCK-0003005,CUST-01706,2025-11-16,medium,open,2025-11-16 04:02:00,2025-11-16 23:23:00
TCK-0003006,CUST-01516,2025-09-02,medium,resolved,2025-09-02 05:31:00,2025-09-05 13:44:00
TCK-0003007,CUST-02765,2025-12-18,low,resolved,2025-12-18 03:03:00,2025-12-18 03:19:00
TCK-0003008,CUST-03533,2025-12-07,medium,resolved,2025-12-07 01:43:00,2025-12-09 02:55:00
TCK-0003009,CUST-03538,2025-04-04,medium,resolved,2025-04-04 02:40:00,2025-04-06 08:01:00
TCK-0003010,CUST-03568,2025-01-20,medium,resolved,2025-01-20 04:03:00,2025-01-20 07:39:00
TCK-0003011,CUST-02954,2025-06-19,high,resolved,2025-06-19 02:29:00,2025-06-20 13:54:00
TCK-0003012,CUST-04471,2025-02-11,low,open,2025-02-11 01:43:00,2025-02-11 03:03:00
TCK-0003013,CUST-03339,2025-11-03,low,resolved,2025-11-03 04:01:00,2025-11-04 02:28:00
TCK-0003014,CUST-02346,2025-10-15,medium,resolved,2025-10-15 05:46:00,2025-10-17 21:41:00
TCK-0003015,CUST-02788,2025-07-22,low,resolved,2025-07-22 05:04:00,2025-07-24 05:26:00
TCK-0003016,CUST-04440,2025-04-27,high,resolved,2025-04-27 03:36:00,2025-04-29 13:36:00
TCK-0003017,CUST-00529,2025-11-03,low,resolved,2025-11-03 05:11:00,2025-11-04 18:51:00
TCK-0003018,CUST-02083,2025-10-15,low,open,2025-10-15 01:51:00,2025-10-19 03:33:00
TCK-0003019,CUST-00837,2025-07-18,low,resolved,2025-07-18 03:55:00,2025-07-19 05:20:00
TCK-0003020,CUST-01318,2025-03-23,critical,resolved,2025-03-23 02:43:00,2025-03-26 15:14:00
TCK-0003021,CUST-04856,2025-09-15,critical,resolved,2025-09-15 05:19:00,2025-09-18 18:04:00
TCK-0003022,CUST-04440,2025-05-18,medium,open,2025-05-18 02:48:00,2025-05-18 09:52:00
TCK-0003023,CUST-04242,2025-06-06,low,open,2025-06-06 01:17:00,2025-06-09 11:16:00
TCK-0003024,CUST-01045,2025-11-04,high,resolved,2025-11-04 02:36:00,2025-11-06 13:47:00
TCK-0003025,CUST-00009,2025-06-26,low,resolved,2025-06-26 01:08:00,2025-06-27 16:42:00
TCK-0003026,CUST-01609,2025-03-18,medium,resolved,2025-03-18 01:20:00,2025-03-20 16:51:00
TCK-0003027,CUST-03321,2025-04-23,low,resolved,2025-04-23 01:20:00,2025-04-26 10:55:00
TCK-0003028,CUST-01074,2025-07-08,low,open,2025-07-08 05:24:00,2025-07-09 05:28:00
TCK-0003029,CUST-00910,2025-05-16,high,resolved,2025-05-16 05:28:00,2025-05-19 04:30:00
TCK-0003030,CUST-02980,2025-06-10,high,resolved,2025-06-10 01:17:00,2025-06-10 04:35:00
TCK-0003031,CUST-02822,2025-03-10,medium,resolved,2025-03-10 01:35:00,2025-03-13 04:08:00
TCK-0003032,CUST-01189,2025-01-12,high,resolved,2025-01-12 02:07:00,2025-01-13 01:00:00
TCK-0003033,CUST-03664,2025-08-02,low,resolved,2025-08-02 01:09:00,2025-08-04 23:44:00
TCK-0003034,CUST-03009,2025-10-01,low,resolved,2025-10-01 04:13:00,2025-10-04 23:35:00
TCK-0003035,CUST-04273,2025-03-14,medium,open,2025-03-14 00:52:00,2025-03-16 04:29:00
TCK-0003036,CUST-02423,2025-07-30,medium,open,2025-07-30 05:08:00,2025-08-02 10:42:00
TCK-0003037,CUST-02807,2025-05-21,high,resolved,2025-05-21 02:40:00,2025-05-21 15:41:00
TCK-0003038,CUST-03155,2025-05-16,medium,resolved,2025-05-16 02:17:00,2025-05-16 06:35:00
TCK-0003039,CUST-03632,2025-04-21,critical,resolved,2025-04-21 01:55:00,2025-04-23 06:27:00
TCK-0003040,CUST-00193,2025-12-03,medium,resolved,2025-12-03 04:21:00,2025-12-05 12:00:00
TCK-0003041,CUST-00371,2025-04-30,low,resolved,2025-04-30 04:53:00,2025-05-02 01:06:00
TCK-0003042,CUST-04458,2025-06-29,low,resolved,2025-06-29 05:17:00,2025-06-29 06:18:00
TCK-0003043,CUST-04640,2025-03-15,medium,resolved,2025-03-15 04:02:00,2025-03-15 21:15:00
TCK-0003044,CUST-00195,2025-07-16,high,resolved,2025-07-16 01:07:00,2025-07-18 19:41:00
TCK-0003045,CUST-03665,2025-05-30,low,resolved,2025-05-30 03:19:00,2025-06-02 20:58:00
TCK-0003046,CUST-03959,2025-08-19,high,resolved,2025-08-19 03:04:00,2025-08-19 12:46:00
TCK-0003047,CUST-02463,2025-08-02,low,resolved,2025-08-02 04:22:00,2025-08-05 01:43:00
TCK-0003048,CUST-04946,2025-02-28,high,resolved,2025-02-28 02:03:00,2025-03-03 02:17:00
TCK-0003049,CUST-01470,2025-08-18,low,resolved,2025-08-18 01:14:00,2025-08-18 21:10:00
TCK-0003050,CUST-02293,2025-02-06,medium,open,2025-02-06 05:58:00,2025-02-07 13:36:00
TCK-0003051,CUST-03500,2025-06-06,high,open,2025-06-06 02:13:00,2025-06-07 20:46:00
TCK-0003052,CUST-02086,2025-10-23,medium,resolved,2025-10-23 04:00:00,2025-10-23 18:26:00
TCK-0003053,CUST-00672,2025-07-26,high,resolved,2025-07-26 04:15:00,2025-07-26 03:36:00
TCK-0003054,CUST-00119,2025-11-17,low,resolved,2025-11-17 05:09:00,2025-11-17 16:33:00
TCK-0003055,CUST-00532,2025-10-16,low,open,2025-10-16 00:09:00,2025-10-16 14:59:00
TCK-0003056,CUST-04445,2025-09-25,low,resolved,2025-09-25 03:18:00,2025-09-28 19:47:00
TCK-0003057,CUST-02628,2025-03-02,medium,resolved,2025-03-02 01:21:00,2025-03-03 23:14:00
TCK-0003058,CUST-04549,2025-12-09,critical,resolved,2025-12-09 05:49:00,2025-12-11 06:06:00
TCK-0003059,CUST-04571,2025-10-29,high,resolved,2025-10-29 00:08:00,2025-10-29 12:38:00
TCK-0003060,CUST-00651,2025-08-18,low,resolved,2025-08-18 04:20:00,2025-08-18 06:40:00
TCK-0003061,CUST-04722,2025-11-19,low,resolved,2025-11-19 04:54:00,2025-11-22 05:45:00
TCK-0003062,CUST-02956,2025-07-13,critical,open,2025-07-13 02:14:00,2025-07-15 01:33:00
TCK-0003063,CUST-01962,2025-07-24,medium,open,2025-07-24 01:00:00,2025-07-26 06:46:00
TCK-0003064,CUST-02757,2025-10-03,medium,resolved,2025-10-03 04:37:00,2025-10-06 12:52:00
TCK-0003065,CUST-04118,2025-05-11,medium,open,2025-05-11 02:05:00,2025-05-12 05:27:00
TCK-0003066,CUST-01451,2025-08-04,low,open,2025-08-04 01:53:00,2025-08-06 10:53:00
TCK-0003067,CUST-03430,2025-11-14,low,resolved,2025-11-14 00:08:00,2025-11-16 10:04:00
TCK-0003068,CUST-00879,2025-06-18,low,resolved,2025-06-18 00:41:00,2025-06-21 05:59:00
TCK-0003069,CUST-04375,2025-04-16,critical,resolved,2025-04-16 00:19:00,2025-04-19 02:51:00
TCK-0003070,CUST-00755,2025-07-10,low,resolved,2025-07-10 02:00:00,2025-07-10 17:58:00
TCK-0003071,CUST-00019,2025-12-06,low,resolved,2025-12-06 01:54:00,2025-12-07 09:00:00
TCK-0003072,CUST-01539,2025-06-14,low,resolved,2025-06-14 00:38:00,2025-06-17 03:43:00
TCK-0003073,CUST-00507,2025-11-02,low,resolved,2025-11-02 03:18:00,2025-11-05 09:40:00
TCK-0003074,CUST-00133,2025-08-21,low,resolved,2025-08-21 05:31:00,2025-08-21 18:28:00
TCK-0003075,CUST-03760,2025-07-08,low,resolved,2025-07-08 03:55:00,2025-07-11 00:39:00
TCK-0003076,CUST-03948,2025-04-07,low,open,2025-04-07 05:30:00,2025-04-07 15:51:00
TCK-0003077,CUST-04356,2025-11-07,low,resolved,2025-11-07 04:17:00,2025-11-10 06:19:00
TCK-0003078,CUST-00376,2025-10-30,low,resolved,2025-10-30 03:30:00,2025-10-30 07:11:00
TCK-0003079,CUST-02065,2025-05-02,low,open,2025-05-02 03:03:00,2025-05-02 01:29:00
TCK-0003080,CUST-02867,2025-08-26,low,resolved,2025-08-26 05:52:00,2025-08-29 17:11:00
TCK-0003081,CUST-04786,2025-02-16,medium,open,2025-02-16 02:43:00,2025-02-16 01:05:00
TCK-0003082,CUST-02445,2025-03-14,critical,open,2025-03-14 02:43:00,2025-03-14 07:50:00
TCK-0003083,CUST-04846,2025-03-14,medium,resolved,2025-03-14 03:25:00,2025-03-14 05:27:00
TCK-0003084,CUST-03938,2025-03-11,medium,resolved,2025-03-11 05:04:00,2025-03-11 12:10:00
TCK-0003085,CUST-04830,2025-03-10,high,resolved,2025-03-10 03:36:00,2025-03-10 12:41:00
TCK-0003086,CUST-00691,2025-09-19,medium,resolved,2025-09-19 03:13:00,2025-09-21 16:33:00
TCK-0003087,CUST-01633,2025-12-08,low,resolved,2025-12-08 04:05:00,2025-12-11 05:31:00
TCK-0003088,CUST-02965,2025-11-15,low,resolved,2025-11-15 03:34:00,2025-11-17 22:24:00
TCK-0003089,CUST-02078,2025-01-13,low,open,2025-01-13 03:05:00,2025-01-16 20:56:00
TCK-0003090,CUST-03279,2025-05-19,low,resolved,2025-05-19 04:29:00,2025-05-21 17:32:00
TCK-0003091,CUST-04657,2025-04-23,low,resolved,2025-04-23 05:26:00,2025-04-24 18:08:00
TCK-0003092,CUST-02554,2025-04-03,medium,resolved,2025-04-03 05:11:00,2025-04-06 15:56:00
TCK-0003093,CUST-01427,2025-11-20,high,resolved,2025-11-20 02:57:00,2025-11-23 16:41:00
TCK-0003094,CUST-00504,2025-01-08,medium,resolved,2025-01-08 04:54:00,2025-01-11 10:33:00
TCK-0003095,CUST-03765,2025-03-10,low,open,2025-03-10 01:56:00,2025-03-12 14:39:00
TCK-0003096,CUST-02517,2025-05-23,high,resolved,2025-05-23 03:29:00,2025-05-24 09:10:00
TCK-0003097,CUST-02808,2025-05-12,low,resolved,2025-05-12 02:54:00,2025-05-12 02:47:00
TCK-0003098,CUST-04746,2025-12-18,high,resolved,2025-12-18 05:16:00,2025-12-20 08:41:00
TCK-0003099,CUST-04340,2025-02-23,low,open,2025-02-23 02:18:00,2025-02-26 09:00:00
TCK-0003100,CUST-03534,2025-08-11,medium,resolved,2025-08-11 03:45:00,2025-08-14 07:16:00
TCK-0003101,CUST-02190,2025-12-27,medium,resolved,2025-12-27 00:46:00,2025-12-30 21:51:00
TCK-0003102,CUST-03687,2025-07-22,high,resolved,2025-07-22 01:31:00,2025-07-22 01:20:00
TCK-0003103,CUST-00581,2025-08-02,high,resolved,2025-08-02 02:57:00,2025-08-02 20:04:00
TCK-0003104,CUST-03876,2025-02-05,low,resolved,2025-02-05 02:35:00,2025-02-05 16:44:00
TCK-0003105,CUST-03018,2025-04-26,low,resolved,2025-04-26 01:40:00,2025-04-27 12:57:00
TCK-0003106,CUST-04369,2025-01-18,low,resolved,2025-01-18 02:09:00,2025-01-21 00:43:00
TCK-0003107,CUST-01444,2025-04-28,medium,open,2025-04-28 05:06:00,2025-05-01 15:13:00
TCK-0003108,CUST-02998,2025-04-01,low,resolved,2025-04-01 04:04:00,2025-04-04 09:22:00
TCK-0003109,CUST-04708,2025-03-11,medium,resolved,2025-03-11 02:29:00,2025-03-11 06:27:00
TCK-0003110,CUST-00854,2025-01-18,medium,resolved,2025-01-18 02:21:00,2025-01-19 18:44:00
TCK-0003111,CUST-03406,2025-03-14,low,resolved,2025-03-14 01:36:00,2025-03-14 21:06:00
TCK-0003112,CUST-00971,2025-05-24,medium,open,2025-05-24 04:08:00,2025-05-25 22:18:00
TCK-0003113,CUST-00629,2025-11-18,medium,resolved,2025-11-18 05:57:00,2025-11-21 01:51:00
TCK-0003114,CUST-03284,2025-08-02,high,resolved,2025-08-02 00:22:00,2025-08-05 14:57:00
TCK-0003115,CUST-04388,2025-11-15,medium,resolved,2025-11-15 03:55:00,2025-11-18 09:22:00
TCK-0003116,CUST-01661,2025-08-09,low,resolved,2025-08-09 01:42:00,2025-08-11 14:31:00
TCK-0003117,CUST-02334,2025-01-15,high,resolved,2025-01-15 01:10:00,2025-01-15 23:54:00
TCK-0003118,CUST-00997,2025-12-28,low,resolved,2025-12-28 01:39:00,2025-12-29 22:49:00
TCK-0003119,CUST-04558,2025-12-11,medium,resolved,2025-12-11 03:19:00,2025-12-11 21:39:00
TCK-0003120,CUST-02405,2025-06-12,low,resolved,2025-06-12 05:02:00,2025-06-15 05:24:00
TCK-0003121,CUST-04536,2025-01-07,low,open,2025-01-07 01:22:00,2025-01-08 09:36:00
TCK-0003122,CUST-03172,2025-03-25,medium,resolved,2025-03-25 04:26:00,2025-03-27 02:24:00
TCK-0003123,CUST-00212,2025-09-26,high,resolved,2025-09-26 01:48:00,2025-09-26 09:00:00
TCK-0003124,CUST-01286,2025-02-22,high,open,2025-02-22 00:21:00,2025-02-23 18:02:00
TCK-0003125,CUST-02709,2025-10-17,medium,open,2025-10-17 01:50:00,2025-10-20 04:45:00
TCK-0003126,CUST-01457,2025-10-19,high,resolved,2025-10-19 03:59:00,2025-10-22 00:51:00
TCK-0003127,CUST-03983,2025-11-10,low,open,2025-11-10 03:21:00,2025-11-12 21:36:00
TCK-0003128,CUST-00658,2025-08-05,low,resolved,2025-08-05 04:59:00,2025-08-05 09:16:00
TCK-0003129,CUST-04310,2025-01-26,high,resolved,2025-01-26 00:50:00,2025-01-29 07:30:00
TCK-0003130,CUST-02204,2025-04-22,medium,resolved,2025-04-22 04:49:00,2025-04-24 19:00:00
TCK-0003131,CUST-00537,2025-11-18,medium,resolved,2025-11-18 02:36:00,2025-11-18 15:38:00
TCK-0003132,CUST-01866,2025-07-14,high,resolved,2025-07-14 03:14:00,2025-07-17 21:16:00
TCK-0003133,CUST-01575,2025-01-12,medium,resolved,2025-01-12 04:18:00,2025-01-13 17:13:00
TCK-0003134,CUST-00864,2025-04-03,medium,resolved,2025-04-03 02:20:00,2025-04-04 15:33:00
TCK-0003135,CUST-03907,2025-07-16,high,resolved,2025-07-16 05:42:00,2025-07-17 13:18:00
TCK-0003136,CUST-03116,2025-04-29,medium,open,2025-04-29 03:41:00,2025-04-30 05:34:00
TCK-0003137,CUST-01647,2025-01-24,low,resolved,2025-01-24 05:05:00,2025-01-28 00:43:00
TCK-0003138,CUST-03890,2025-12-29,high,resolved,2025-12-29 05:01:00,2025-12-31 18:58:00
TCK-0003139,CUST-01785,2025-04-24,high,resolved,2025-04-24 02:33:00,2025-04-24 16:52:00
TCK-0003140,CUST-04318,2025-03-18,low,open,2025-03-18 04:51:00,2025-03-21 11:54:00
TCK-0003141,CUST-01818,2025-11-04,medium,resolved,2025-11-04 01:05:00,2025-11-07 14:03:00
TCK-0003142,CUST-00003,2025-07-06,medium,open,2025-07-06 03:49:00,2025-07-10 00:14:00
TCK-0003143,CUST-02585,2025-07-17,medium,resolved,2025-07-17 03:29:00,2025-07-19 15:51:00
TCK-0003144,CUST-04741,2025-01-20,low,resolved,2025-01-20 02:15:00,2025-01-20 17:21:00
TCK-0003145,CUST-04073,2025-10-25,medium,resolved,2025-10-25 04:10:00,2025-10-28 23:35:00
TCK-0003146,CUST-02883,2025-12-21,low,resolved,2025-12-21 05:41:00,2025-12-21 13:33:00
TCK-0003147,CUST-04109,2025-08-17,low,open,2025-08-17 00:30:00,2025-08-20 05:09:00
TCK-0003148,CUST-03943,2025-01-08,low,resolved,2025-01-08 00:36:00,2025-01-10 20:36:00
TCK-0003149,CUST-02096,2025-11-07,low,resolved,2025-11-07 01:27:00,2025-11-09 22:24:00
TCK-0003150,CUST-00301,2025-07-17,high,open,2025-07-17 00:48:00,2025-07-17 10:08:00
TCK-0003151,CUST-02178,2025-12-13,medium,resolved,2025-12-13 03:57:00,2025-12-16 06:39:00
TCK-0003152,CUST-02294,2025-08-31,high,resolved,2025-08-31 03:25:00,2025-09-03 03:55:00
TCK-0003153,CUST-00329,2025-04-08,critical,resolved,2025-04-08 00:29:00,2025-04-10 03:18:00
TCK-0003154,CUST-04986,2025-02-03,low,resolved,2025-02-03 02:20:00,2025-02-03 14:45:00
TCK-0003155,CUST-04306,2025-05-20,medium,resolved,2025-05-20 01:37:00,2025-05-22 01:39:00
TCK-0003156,CUST-04101,2025-09-15,low,resolved,2025-09-15 05:12:00,2025-09-16 23:08:00
TCK-0003157,CUST-00235,2025-07-03,critical,resolved,2025-07-03 02:05:00,2025-07-04 22:36:00
TCK-0003158,CUST-00665,2025-03-17,low,resolved,2025-03-17 00:57:00,2025-03-19 08:35:00
TCK-0003159,CUST-00514,2025-09-15,low,resolved,2025-09-15 05:58:00,2025-09-17 20:49:00
TCK-0003160,CUST-02401,2025-01-03,low,open,2025-01-03 02:22:00,2025-01-07 01:17:00
TCK-0003161,CUST-01792,2025-09-18,medium,resolved,2025-09-18 02:08:00,2025-09-19 14:13:00
TCK-0003162,CUST-00986,2025-06-16,medium,resolved,2025-06-16 02:41:00,2025-06-19 23:36:00
TCK-0003163,CUST-01798,2025-07-27,low,resolved,2025-07-27 05:55:00,2025-07-28 00:34:00
TCK-0003164,CUST-00908,2025-11-08,medium,resolved,2025-11-08 02:28:00,2025-11-11 10:05:00
TCK-0003165,CUST-02462,2025-07-28,medium,resolved,2025-07-28 04:37:00,2025-07-29 07:37:00
TCK-0003166,CUST-03159,2025-03-24,low,resolved,2025-03-24 00:05:00,2025-03-25 23:57:00
TCK-0003167,CUST-02899,2025-09-06,critical,resolved,2025-09-06 03:59:00,2025-09-06 07:49:00
TCK-0003168,CUST-00560,2025-05-01,high,resolved,2025-05-01 03:20:00,2025-05-02 15:06:00
TCK-0003169,CUST-02937,2025-06-17,high,resolved,2025-06-17 04:09:00,2025-06-18 07:37:00
TCK-0003170,CUST-02574,2025-03-31,medium,open,2025-03-31 01:39:00,2025-04-03 14:19:00
TCK-0003171,CUST-04732,2025-03-16,low,resolved,2025-03-16 03:51:00,2025-03-19 21:30:00
TCK-0003172,CUST-00828,2025-11-27,high,resolved,2025-11-27 03:32:00,2025-11-27 03:03:00
TCK-0003173,CUST-02001,2025-06-28,low,resolved,2025-06-28 04:59:00,2025-06-30 11:37:00
TCK-0003174,CUST-02762,2025-11-15,high,resolved,2025-11-15 00:31:00,2025-11-16 16:35:00
TCK-0003175,CUST-00897,2025-07-09,low,resolved,2025-07-09 01:38:00,2025-07-11 14:59:00
TCK-0003176,CUST-01862,2025-09-16,medium,resolved,2025-09-16 00:44:00,2025-09-18 10:32:00
TCK-0003177,CUST-01482,2025-11-01,medium,resolved,2025-11-01 04:03:00,2025-11-04 20:10:00
TCK-0003178,CUST-01957,2025-07-27,low,resolved,2025-07-27 05:27:00,2025-07-27 07:25:00
TCK-0003179,CUST-01249,2025-08-29,medium,open,2025-08-29 04:26:00,2025-08-30 10:10:00
TCK-0003180,CUST-01103,2025-04-24,medium,resolved,2025-04-24 03:25:00,2025-04-25 18:46:00
TCK-0003181,CUST-02914,2025-03-29,low,resolved,2025-03-29 00:49:00,2025-03-29 17:27:00
TCK-0003182,CUST-01774,2025-03-26,high,resolved,2025-03-26 02:00:00,2025-03-28 15:14:00
TCK-0003183,CUST-02190,2025-09-28,critical,resolved,2025-09-28 05:52:00,2025-09-28 03:03:00
TCK-0003184,CUST-04286,2025-02-24,medium,resolved,2025-02-24 00:18:00,2025-02-25 14:48:00
TCK-0003185,CUST-02827,2025-02-02,high,resolved,2025-02-02 02:25:00,2025-02-03 17:17:00
TCK-0003186,CUST-03677,2025-04-27,high,resolved,2025-04-27 05:31:00,2025-04-30 04:46:00
TCK-0003187,CUST-01924,2025-02-11,low,resolved,2025-02-11 01:06:00,2025-02-11 09:21:00
TCK-0003188,CUST-04018,2025-01-31,low,resolved,2025-01-31 03:58:00,2025-02-02 07:44:00
TCK-0003189,CUST-03494,2025-07-15,high,resolved,2025-07-15 04:41:00,2025-07-15 07:19:00
TCK-0003190,CUST-04777,2025-07-08,low,resolved,2025-07-08 00:34:00,2025-07-08 11:52:00
TCK-0003191,CUST-02658,2025-10-10,low,resolved,2025-10-10 03:21:00,2025-10-10 07:37:00
TCK-0003192,CUST-03345,2025-02-03,medium,resolved,2025-02-03 01:13:00,2025-02-06 03:25:00
TCK-0003193,CUST-03869,2025-12-14,low,open,2025-12-14 05:05:00,2025-12-14 06:13:00
TCK-0003194,CUST-01086,2025-07-26,high,open,2025-07-26 02:37:00,2025-07-29 06:40:00
TCK-0003195,CUST-03972,2025-10-15,medium,open,2025-10-15 05:25:00,2025-10-15 13:10:00
TCK-0003196,CUST-00713,2025-09-09,medium,resolved,2025-09-09 02:36:00,2025-09-10 04:17:00
TCK-0003197,CUST-01440,2025-11-25,low,resolved,2025-11-25 03:45:00,2025-11-26 17:11:00
TCK-0003198,CUST-04923,2025-11-30,medium,open,2025-11-30 03:51:00,2025-12-01 19:24:00
TCK-0003199,CUST-03766,2025-06-22,high,resolved,2025-06-22 02:17:00,2025-06-23 15:06:00
TCK-0003200,CUST-01819,2025-10-08,low,resolved,2025-10-08 04:38:00,2025-10-12 02:34:00
TCK-0003201,CUST-00164,2025-07-11,low,resolved,2025-07-11 01:53:00,2025-07-11 03:44:00
TCK-0003202,CUST-01589,2025-04-23,low,resolved,2025-04-23 01:51:00,2025-04-25 12:01:00
TCK-0003203,CUST-02475,2025-08-22,high,resolved,2025-08-22 05:08:00,2025-08-26 01:01:00
TCK-0003204,CUST-03982,2025-08-22,low,resolved,2025-08-22 00:47:00,2025-08-25 18:20:00
TCK-0003205,CUST-03013,2025-11-13,low,resolved,2025-11-13 01:02:00,2025-11-14 16:56:00
TCK-0003206,CUST-02311,2025-09-10,medium,resolved,2025-09-10 01:22:00,2025-09-11 17:18:00
TCK-0003207,CUST-03607,2025-12-28,medium,resolved,2025-12-28 00:34:00,2025-12-28 03:07:00
TCK-0003208,CUST-01057,2025-07-05,low,resolved,2025-07-05 04:58:00,2025-07-08 02:01:00
TCK-0003209,CUST-02888,2025-12-26,low,resolved,2025-12-26 05:43:00,2025-12-29 20:04:00
TCK-0003210,CUST-00673,2025-12-30,low,resolved,2025-12-30 00:27:00,2025-12-31 22:46:00
