opportunity_id,account_id,created_at,close_date,stage,amount
OPP-0001450,ACCT-03792,2025-04-21,2025-03-28,proposal,3017.75
OPP-0001451,ACCT-01120,2025-06-27,2025-03-23,closed_won,15036.3
OPP-0001452,ACCT-04374,2025-07-14,2025-06-12,closed_lost,27462.38
OPP-0001453,ACCT-03124,2025-03-30,2025-12-14,negotiation,8683.69
OPP-0001454,ACCT-03682,2025-10-15,2025-05-09,proposal,14159.36
OPP-0001455,ACCT-01469,2025-05-15,2025-08-17,closed_lost,20706.26
OPP-0001456,ACCT-04085,2025-02-11,2025-02-06,negotiation,12899.84
OPP-0001457,ACCT-01111,2025-12-04,2025-12-06,negotiation,37888.19
OPP-0001458,ACCT-05614,2025-03-09,2025-02-07,closed_won,2453.39
OPP-0001459,ACCT-01454,2025-08-21,2026-01-27,closed_lost,14806.02
OPP-0001460,ACCT-00154,2025-05-10,2025-12-17,proposal,11735.88
OPP-0001461,ACCT-02558,2025-03-30,2025-03-19,closed_won,49762.27
OPP-0001462,ACCT-02109,2025-12-19,2025-08-17,closed_won,9289.14
OPP-0001463,ACCT-05038,2025-10-17,2025-03-08,prospecting,30301.5
OPP-0001464,ACCT-01288,2025-03-02,2026-01-16,proposal,9480.79
OPP-0001465,ACCT-01307,2025-01-09,2025-11-24,closed_lost,6639.81
OPP-0001466,ACCT-00733,2025-04-27,2025-11-10,closed_won,17947.26
OPP-0001467,ACCT-02031,2025-12-17,2025-05-10,prospecting,30196.84
OPP-0001468,ACCT-03382,2025-04-02,2026-02-25,closed_lost,38902.88
OPP-0001469,ACCT-05941,2025-07-26,2025-08-29,prospecting,8676.8
OPP-0001470,ACCT-04286,2025-08-07,2025-07-23,closed_lost,34612.77
OPP-0001471,ACCT-05299,2025-05-17,2025-06-01,closed_lost,11561.86
OPP-0001472,ACCT-01429,2025-01-04,2025-12-30,prospecting,32379.28
OPP-0001473,ACCT-03159,2025-03-11,2025-03-10,closed_won,7433.98
OPP-0001474,ACCT-03416,2025-02-04,2025-10-05,proposal,8091.13
OPP-0001475,ACCT-02017,2025-06-09,2025-07-22,prospecting,41145.92
OPP-0001476,ACCT-00075,2025-12-30,2025-10-21,negotiation,10525.8
OPP-0001477,ACCT-02347,2025-11-02,2025-06-02,closed_lost,18965.15
OPP-0001478,ACCT-04440,2025-06-04,2025-08-03,negotiation,19636.85
OPP-0001479,ACCT-00586,2025-05-19,2026-02-20,prospecting,9889.06
OPP-0001480,ACCT-04452,2025-07-04,2025-10-14,prospecting,13416.72
OPP-0001481,ACCT-05449,2025-02-16,2025-02-07,prospecting,13413.32
OPP-0001482,ACCT-04542,2025-01-21,2025-12-06,closed_lost,35062.23
OPP-0001483,ACCT-04242,2025-08-01,2025-10-21,closed_lost,13067.53
OPP-0001484,ACCT-05258,2025-11-12,2026-02-20,closed_won,34055.43
OPP-0001485,ACCT-01742,2025-05-21,2025-11-20,proposal,8014.18
OPP-0001486,ACCT-05187,2025-10-09,2025-12-06,prospecting,22197.58
OPP-0001487,ACCT-02392,2025-04-05,2025-06-01,negotiation,9822.33
OPP-0001488,ACCT-04987,2025-09-29,2026-02-27,closed_lost,4612.55
OPP-0001489,ACCT-02823,2025-05-16,2025-10-21,proposal,1311.21
OPP-0001490,ACCT-05498,2025-01-01,2025-07-07,proposal,12473.91
OPP-0001491,ACCT-04832,2025-03-28,2025-04-28,proposal,6774.87
OPP-0001492,ACCT-02148,2025-05-24,2025-02-13,closed_lost,3923.93
OPP-0001493,ACCT-00558,2025-03-18,2025-06-06,closed_lost,8335.97
OPP-0001494,ACCT-03867,2025-10-07,2025-11-21,prospecting,22356.08
OPP-0001495,ACCT-05735,2025-12-02,2025-03-16,negotiation,6631.05
OPP-0001496,ACCT-05931,2025-03-15,2025-05-06,closed_lost,29377.23
OPP-0001497,ACCT-01083,2025-06-22,2026-01-11,closed_won,15196.57
OPP-0001498,ACCT-02342,2025-10-12,2025-03-30,proposal,30438.72
OPP-0001499,ACCT-02559,2025-08-15,2025-03-08,proposal,22758.5
OPP-0001500,ACCT-03983,2025-04-09,2025-12-22,prospecting,2301.1
OPP-0001501,ACCT-01323,2025-12-30,2025-10-21,closed_won,34323.01
OPP-0001502,ACCT-03475,2025-05-25,2025-06-28,proposal,26966.96
OPP-0001503,ACCT-01006,2025-02-12,2025-06-10,closed_won,6368.06
OPP-0001504,ACCT-02141,2025-10-25,2025-06-07,prospecting,5226.02
OPP-0001505,ACCT-01879,2025-08-14,2026-01-13,negotiation,9732.49
OPP-0001506,ACCT-02611,2025-03-12,2025-08-19,closed_lost,5106.18
OPP-0001507,ACCT-05712,2025-01-24,2025-03-20,proposal,25689.03
OPP-0001508,ACCT-05576,2025-02-24,2025-02-04,prospecting,27485.66
OPP-0001509,ACCT-00770,2025-07-12,2025-07-30,closed_lost,29241.3
OPP-0001510,ACCT-02167,2025-12-08,2025-02-05,closed_won,56439.22
OPP-0001511,ACCT-01918,2025-04-08,2025-09-15,proposal,11207.02
OPP-0001512,ACCT-00314,2025-03-21,2025-07-06,prospecting,28785.55
OPP-0001513,ACCT-01960,2025-06-03,2025-04-25,prospecting,23886.67
OPP-0001514,ACCT-02822,2025-02-26,2026-01-04,proposal,4148.91
OPP-0001515,ACCT-04916,2025-02-11,2025-09-13,proposal,18418.56
OPP-0001516,ACCT-02636,2025-09-24,2025-10-12,closed_won,17225.04
OPP-0001517,ACCT-04486,2025-07-29,2025-07-20,prospecting,31929.12
OPP-0001518,ACCT-03025,2025-07-09,2025-04-15,prospecting,13916.5
OPP-0001519,ACCT-00163,2025-06-13,2025-06-08,negotiation,24251.92
OPP-0001520,ACCT-00758,2025-06-29,2025-04-14,closed_lost,14906.0
OPP-0001521,ACCT-05995,2025-07-08,2026-02-07,negotiation,1586.49
OPP-0001522,ACCT-05026,2025-03-08,2025-10-10,closed_won,41753.45
OPP-0001523,ACCT-01969,2025-04-24,2025-09-11,proposal,20203.39
OPP-0001524,ACCT-03437,2025-08-21,2025-12-21,negotiation,15752.79
OPP-0001525,ACCT-02553,2025-10-03,2025-11-17,closed_won,25181.11
OPP-0001526,ACCT-01709,2025-07-05,2025-03-28,proposal,35415.48
OPP-0001527,ACCT-05908,2025-09-04,2025-09-06,prospecting,12684.93
OPP-0001528,ACCT-00187,2025-11-24,2025-06-06,closed_lost,17056.03
OPP-0001529,ACCT-01017,2025-03-11,2025-03-13,proposal,1515.88
OPP-0001530,ACCT-01382,2025-10-18,2025-02-10,negotiation,4595.95
OPP-0001531,ACCT-00005,2025-01-09,2025-12-11,closed_won,28420.86
OPP-0001532,ACCT-03721,2025-11-04,2025-06-14,negotiation,16017.22
OPP-0001533,ACCT-05858,2025-12-15,2025-12-20,negotiation,30385.55
OPP-0001534,ACCT-01342,2025-01-12,2025-04-11,prospecting,32014.24
OPP-0001535,ACCT-04442,2025-02-25,2025-10-08,negotiation,18460.33
OPP-0001536,ACCT-03451,2025-02-10,2025-10-03,proposal,17200.8
OPP-0001537,ACCT-02077,2025-08-01,2025-05-13,closed_won,11097.19
OPP-0001538,ACCT-05359,2025-08-12,2025-05-20,closed_won,28605.94
OPP-0001539,ACCT-00297,2025-01-11,2025-04-08,closed_won,13864.38
OPP-0001540,ACCT-04808,2025-06-07,2025-03-18,prospecting,5920.45
OPP-0001541,ACCT-02526,2025-12-21,2025-06-11,negotiation,24370.51
OPP-0001542,ACCT-00415,2025-01-18,2025-06-28,prospecting,30038.93
OPP-0001543,ACCT-03988,2025-01-06,2025-04-27,closed_won,52421.46
OPP-0001544,ACCT-05055,2025-07-10,2025-03-05,prospecting,28480.72
OPP-0001545,ACCT-04032,2025-09-07,2025-10-08,proposal,62634.14
OPP-0001546,ACCT-01184,2025-10-04,2025-11-01,proposal,15161.11
OPP-0001547,ACCT-02072,2025-12-29,2025-04-07,prospecting,22059.27
OPP-0001548,ACCT-01164,2025-08-03,2025-05-20,prospecting,23118.2
OPP-0001549,ACCT-03093,2025-06-25,2025-04-18,proposal,11613.77
OPP-0001550,ACCT-01541,2025-01-10,2025-02-06,negotiation,13201.66
OPP-0001551,ACCT-05646,2025-06-21,2025-06-13,closed_lost,5182.5
OPP-0001552,ACCT-01377,2025-11-05,2025-04-24,proposal,14676.92
OPP-0001553,ACCT-05250,2025-02-27,2025-09-12,negotiation,36249.0
OPP-0001554,ACCT-05814,2025-04-01,2025-05-25,negotiation,4104.64
OPP-0001555,ACCT-02269,2025-01-10,2025-02-25,prospecting,11431.87
OPP-0001556,ACCT-00662,2025-10-01,2026-01-07,closed_won,9242.12
OPP-0001557,ACCT-03112,2025-01-06,2025-03-11,negotiation,10464.34
OPP-0001558,ACCT-05797,2025-10-16,2025-03-22,closed_lost,14454.99
OPP-0001559,ACCT-05872,2025-05-09,2026-01-12,closed_won,739.39
OPP-0001560,ACCT-00065,2025-08-02,2025-04-25,prospecting,13529.75
OPP-0001561,ACCT-03371,2025-03-20,2025-10-04,proposal,10558.75
OPP-0001562,ACCT-02790,2025-02-27,2025-04-25,prospecting,21826.55
OPP-0001563,ACCT-05443,2025-12-31,2025-02-05,proposal,2577.45
OPP-0001564,ACCT-03465,2025-06-19,2026-02-21,closed_won,14189.15
OPP-0001565,ACCT-03656,2025-08-29,2026-01-02,closed_won,17163.56
OPP-0001566,ACCT-03470,2025-03-02,2025-04-24,closed_lost,5895.16
OPP-0001567,ACCT-00303,2025-02-13,2025-08-11,closed_won,9413.05
OPP-0001568,ACCT-02409,2025-12-30,2025-11-08,negotiation,17071.72
OPP-0001569,ACCT-02444,2025-12-03,2025-10-11,closed_won,9261.41
OPP-0001570,ACCT-03778,2025-06-01,2025-05-28,prospecting,17760.27
OPP-0001571,ACCT-04457,2025-11-21,2026-03-01,prospecting,42878.36
OPP-0001572,ACCT-01739,2025-09-24,2025-06-12,closed_won,9648.19
OPP-0001573,ACCT-00188,2025-07-06,2025-12-17,prospecting,28780.8
OPP-0001574,ACCT-01128,2025-11-25,2025-03-06,closed_lost,22360.06
OPP-0001575,ACCT-04012,2025-11-08,2025-12-18,closed_won,4342.34
OPP-0001576,ACCT-02233,2025-11-22,2025-05-15,proposal,22404.87
OPP-0001577,ACCT-02592,2025-07-09,2025-02-22,negotiation,11217.73
OPP-0001578,ACCT-02137,2025-01-21,2026-01-23,proposal,8655.25
OPP-0001579,ACCT-00258,2025-11-10,2025-02-07,proposal,17189.97
OPP-0001580,ACCT-04122,2025-12-07,2025-06-10,negotiation,44616.99
OPP-0001581,ACCT-01704,2025-05-08,2025-04-18,closed_won,12071.37
OPP-0001582,ACCT-05843,2025-12-16,2025-09-19,negotiation,8512.9
OPP-0001583,ACCT-03999,2025-04-08,2026-02-16,prospecting,6388.24
OPP-0001584,ACCT-04735,2025-07-12,2025-03-23,closed_won,49309.63
OPP-0001585,ACCT-05691,2025-08-24,2026-01-30,prospecting,4371.59
OPP-0001586,ACCT-04446,2025-10-05,2026-02-28,prospecting,25913.91
OPP-0001587,ACCT-00019,2025-08-01,2025-02-10,proposal,6190.36
OPP-0001588,ACCT-05878,2025-11-20,2025-04-18,closed_won,48477.0
OPP-0001589,ACCT-04137,2025-12-13,2025-09-03,negotiation,29078.7
OPP-0001590,ACCT-03224,2025-10-24,2025-12-31,closed_won,6773.87
OPP-0001591,ACCT-03919,2025-01-26,2025-02-12,closed_won,24317.76
OPP-0001592,ACCT-03801,2025-09-27,2025-12-01,prospecting,19099.96
OPP-0001593,ACCT-03679,2025-02-13,2025-11-29,closed_won,37134.14
OPP-0001594,ACCT-01130,2025-11-19,2026-01-11,proposal,20201.88
OPP-0001595,ACCT-01011,2025-01-21,2025-12-09,proposal,51315.39
OPP-0001596,ACCT-00889,2025-11-04,2025-07-28,negotiation,5976.99
OPP-0001597,ACCT-02843,2025-07-17,2025-08-24,prospecting,29115.94
OPP-0001598,ACCT-00161,2025-07-23,2026-03-01,negotiation,24384.11
OPP-0001599,ACCT-02062,2025-09-04,2025-06-12,negotiation,10874.03
OPP-0001600,ACCT-01028,2025-12-05,2025-08-02,prospecting,3855.84
OPP-0001601,ACCT-04790,2025-09-30,2026-02-17,closed_lost,10838.08
OPP-0001602,ACCT-04191,2025-10-30,2025-03-19,closed_lost,3199.06
OPP-0001603,ACCT-02118,2025-10-13,2025-02-24,proposal,14243.29
OPP-0001604,ACCT-03046,2025-04-08,2025-11-14,closed_lost,13537.28
OPP-0001605,ACCT-00853,2025-05-06,2025-03-03,closed_lost,28858.58
OPP-0001606,ACCT-01584,2025-12-29,2025-02-19,prospecting,32861.98
OPP-0001607,ACCT-03498,2025-10-21,2025-08-04,negotiation,79603.1
OPP-0001608,ACCT-03346,2025-09-24,2026-02-21,proposal,7412.69
OPP-0001609,ACCT-04526,2025-06-14,2025-04-30,proposal,33808.77
OPP-0001610,ACCT-00392,2025-02-20,2025-10-30,closed_won,19694.61
OPP-0001611,ACCT-04835,2025-11-24,2025-09-10,prospecting,43201.66
OPP-0001612,ACCT-02505,2025-01-26,2026-02-02,proposal,9220.92
OPP-0001613,ACCT-01123,2025-02-08,2025-04-11,closed_lost,7260.42
OPP-0001614,ACCT-02469,2025-10-22,2025-05-27,closed_lost,11653.21
OPP-0001615,ACCT-05567,2025-12-19,2025-07-11,closed_lost,14793.89
OPP-0001616,ACCT-05037,2025-08-08,2025-02-04,proposal,8813.81
OPP-0001617,ACCT-01378,2025-10-11,2025-03-19,negotiation,3237.54
OPP-0001618,ACCT-01855,2025-02-25,2025-07-30,prospecting,15923.24
OPP-0001619,ACCT-00027,2025-09-23,2025-11-15,closed_lost,20759.54
OPP-0001620,ACCT-01492,2025-01-28,2025-05-04,prospecting,14738.45
OPP-0001621,ACCT-05347,2025-09-13,2026-01-03,closed_won,15673.28
OPP-0001622,ACCT-05113,2025-08-03,2026-02-22,proposal,15521.14
OPP-0001623,ACCT-05608,2025-08-09,2025-04-29,negotiation,9053.79
OPP-0001624,ACCT-05712,2025-02-23,2025-04-19,closed_lost,14901.1
OPP-0001625,ACCT-00599,2025-03-17,2025-03-12,prospecting,10146.65
OPP-0001626,ACCT-05086,2025-06-15,2025-03-14,proposal,8279.12
OPP-0001627,ACCT-00146,2025-10-24,2025-07-31,proposal,22847.42
OPP-0001628,ACCT-04367,2025-03-01,2026-02-24,closed_won,11167.47
OPP-0001629,ACCT-02473,2025-06-10,2025-08-24,proposal,26706.86
OPP-0001630,ACCT-00053,2025-06-30,2025-05-06,closed_won,22039.94
OPP-0001631,ACCT-02531,2025-01-28,2025-08-16,proposal,22391.28
OPP-0001632,ACCT-04352,2025-01-24,2025-10-12,proposal,11353.99
OPP-0001633,ACCT-03307,2025-10-19,2026-01-01,negotiation,39156.56
OPP-0001634,ACCT-00785,2025-09-26,2026-02-18,prospecting,34079.57
OPP-0001635,ACCT-03196,2025-07-27,2025-04-02,proposal,5894.18
OPP-0001636,ACCT-02041,2025-07-17,2026-01-24,proposal,1362.43
OPP-0001637,ACCT-00103,2025-07-27,2025-06-22,proposal,15684.05
OPP-0001638,ACCT-03527,2025-05-21,2025-10-11,prospecting,10839.66
OPP-0001639,ACCT-05160,2025-07-21,2025-03-10,negotiation,20810.43
OPP-0001640,ACCT-01263,2025-01-07,2025-10-18,negotiation,12316.19
OPP-0001641,ACCT-02885,2025-04-28,2025-10-29,closed_won,21170.42
OPP-0001642,ACCT-04899,2025-09-15,2026-03-03,prospecting,3260.8
OPP-0001643,ACCT-00139,2025-09-15,2025-03-01,closed_lost,3842.83
OPP-0001644,ACCT-00715,2025-03-05,2025-07-29,prospecting,3299.31
OPP-0001645,ACCT-02567,2025-08-11,2025-02-12,proposal,8119.96
OPP-0001646,ACCT-02476,2025-12-24,2025-09-20,negotiation,10677.43
OPP-0001647,ACCT-03885,2025-12-11,2025-02-24,prospecting,45045.17
OPP-0001648,ACCT-05241,2025-01-11,2025-10-11,negotiation,2715.23
OPP-0001649,ACCT-02576,2025-07-08,2025-07-20,closed_won,30433.89
OPP-0001650,ACCT-03205,2025-09-07,2025-05-20,closed_won,20590.22
OPP-0001651,ACCT-05223,2025-07-15,2025-03-01,closed_won,3375.21
OPP-0001652,ACCT-00825,2025-08-30,2026-01-06,closed_won,17171.5
OPP-0001653,ACCT-01327,2025-07-20,2025-12-18,proposal,1292.77
OPP-0001654,ACCT-01499,2025-12-23,2025-02-09,proposal,11155.93
OPP-0001655,ACCT-00031,2025-10-25,2026-02-10,closed_won,33557.92
OPP-0001656,ACCT-03275,2025-12-17,2025-03-02,closed_lost,13006.35
OPP-0001657,ACCT-02754,2025-05-29,2025-02-08,proposal,11263.12
OPP-0001658,ACCT-04577,2025-09-04,2025-05-08,closed_lost,20513.82
OPP-0001659,ACCT-03590,2025-11-20,2025-02-22,prospecting,12610.76
OPP-0001660,ACCT-01076,2025-01-03,2025-12-23,prospecting,2160.99
OPP-0001661,ACCT-03341,2025-03-05,2025-05-22,negotiation,24911.6
OPP-0001662,ACCT-02375,2025-04-05,2025-12-14,closed_lost,10705.33
OPP-0001663,ACCT-03794,2025-04-13,2025-04-02,negotiation,11516.42
OPP-0001664,ACCT-03699,2025-10-06,2025-04-05,prospecting,7461.48
OPP-0001665,ACCT-03919,2025-02-27,2025-11-03,prospecting,5548.22
OPP-0001666,ACCT-02483,2025-10-20,2025-08-08,negotiation,10532.33
OPP-0001667,ACCT-00890,2025-10-01,2025-07-23,closed_won,24390.11
OPP-0001668,ACCT-00569,2025-04-19,2025-08-01,prospecting,5808.33
OPP-0001669,ACCT-02642,2025-10-19,2025-10-24,negotiation,11596.01
OPP-0001670,ACCT-03485,2025-05-06,2025-12-10,closed_won,21182.0
OPP-0001671,ACCT-02995,2025-05-02,2025-03-01,proposal,21447.12
OPP-0001672,ACCT-01740,2025-06-07,2025-10-15,closed_lost,4092.23
OPP-0001673,ACCT-00075,2025-05-18,2026-01-15,negotiation,4531.13
OPP-0001674,ACCT-02881,2025-11-09,2025-02-10,proposal,10349.89
OPP-0001675,ACCT-00208,2025-07-25,2025-02-13,proposal,30580.92
OPP-0001676,ACCT-04639,2025-10-11,2026-02-09,negotiation,47777.16
OPP-0001677,ACCT-02296,2025-01-18,2025-02-04,prospecting,20690.82
OPP-0001678,ACCT-03183,2025-12-01,2025-07-26,prospecting,9692.04
OPP-0001679,ACCT-03897,2025-07-13,2025-07-06,proposal,35952.76
OPP-0001680,ACCT-05802,2025-06-15,2026-01-17,negotiation,9410.61
OPP-0001681,ACCT-05379,2025-10-10,2025-12-20,prospecting,23165.35
OPP-0001682,ACCT-02544,2025-07-21,2025-11-27,closed_lost,21914.53
OPP-0001683,ACCT-02925,2025-07-02,2025-03-22,closed_won,19101.97
OPP-0001684,ACCT-03708,2025-07-21,2025-11-20,closed_lost,57643.91
OPP-0001685,ACCT-00276,2025-07-06,2025-07-21,proposal,31568.26
OPP-0001686,ACCT-03542,2025-07-10,2025-03-16,prospecting,27561.68
OPP-0001687,ACCT-04435,2025-03-12,2025-04-25,closed_won,11957.23
OPP-0001688,ACCT-04077,2025-10-08,2025-10-30,prospecting,20531.02
OPP-0001689,ACCT-00629,2025-04-14,2025-07-22,proposal,13403.14
OPP-0001690,ACCT-01773,2025-10-16,2025-05-17,proposal,5172.24
OPP-0001691,ACCT-03334,2025-08-14,2025-12-13,negotiation,7569.51
OPP-0001692,ACCT-03918,2025-04-20,2025-09-05,prospecting,8530.8
OPP-0001693,ACCT-02182,2025-03-28,2025-05-22,prospecting,15658.7
OPP-0001694,ACCT-04411,2025-06-15,2025-08-06,closed_lost,20638.8
OPP-0001695,ACCT-03459,2025-06-08,2025-10-30,negotiation,35209.15
OPP-0001696,ACCT-03445,2025-10-08,2025-08-02,closed_won,4107.0
OPP-0001697,ACCT-04308,2025-05-19,2025-07-15,closed_lost,18258.96
OPP-0001698,ACCT-03347,2025-11-25,2026-01-05,closed_won,4495.22
OPP-0001699,ACCT-00419,2025-11-05,2026-02-01,negotiation,6893.02
OPP-0001700,ACCT-03943,2025-06-11,2025-07-19,negotiation,26621.6
OPP-0001701,ACCT-01756,2025-08-17,2025-12-11,prospecting,18973.06
OPP-0001702,ACCT-00888,2025-08-17,2025-05-19,closed_lost,21496.99
OPP-0001703,ACCT-05220,2025-04-07,2025-07-06,proposal,3420.93
OPP-0001704,ACCT-02614,2025-03-16,2025-06-25,proposal,33614.39
OPP-0001705,ACCT-04424,2025-06-16,2025-09-15,negotiation,14582.73
OPP-0001706,ACCT-00216,2025-09-15,2025-03-24,prospecting,9114.22
OPP-0001707,ACCT-05621,2025-06-07,2025-04-11,negotiation,16600.22
OPP-0001708,ACCT-00092,2025-05-05,2025-04-29,closed_won,7462.93
OPP-0001709,ACCT-04190,2025-11-08,2025-04-27,closed_won,8690.56
OPP-0001710,ACCT-00075,2025-04-20,2025-02-06,prospecting,4699.9
OPP-0001711,ACCT-03366,2025-08-15,2026-01-21,prospecting,40399.96
OPP-0001712,ACCT-02920,2025-08-23,2025-07-24,closed_lost,2522.05
OPP-0001713,ACCT-00651,2025-09-03,2025-02-16,proposal,2478.09
OPP-0001714,ACCT-04571,2025-01-28,2025-12-07,prospecting,33928.83
OPP-0001715,ACCT-03752,2025-01-28,2025-05-08,closed_won,4943.44
OPP-0001716,ACCT-01613,2025-11-02,2025-04-24,closed_won,14567.51
OPP-0001717,ACCT-03629,2025-10-25,2025-11-01,prospecting,13765.01
OPP-0001718,ACCT-04487,2025-04-29,2025-04-13,prospecting,13408.05
OPP-0001719,ACCT-01292,2025-04-21,2025-10-07,negotiation,5762.43
OPP-0001720,ACCT-02971,2025-09-05,2025-10-03,proposal,28334.24
OPP-0001721,ACCT-04628,2025-09-06,2025-03-20,closed_lost,12711.62
OPP-0001722,ACCT-05316,2025-10-31,2025-07-28,proposal,19094.79
OPP-0001723,ACCT-00370,2025-02-07,2025-02-04,proposal,4491.92
OPP-0001724,ACCT-01913,2025-06-09,2025-11-14,closed_won,6754.8
OPP-0001725,ACCT-05968,2025-07-05,2025-02-13,prospecting,15969.81
OPP-0001726,ACCT-00216,2025-05-04,2025-07-17,proposal,11927.88
OPP-0001727,ACCT-04033,2025-01-11,2025-08-07,proposal,8641.25
OPP-0001728,ACCT-05080,2025-04-22,2025-09-20,negotiation,13264.98
OPP-0001729,ACCT-03541,2025-04-10,2025-09-13,prospecting,4427.69
OPP-0001730,ACCT-01423,2025-07-13,2025-08-23,proposal,21640.32
OPP-0001731,ACCT-02790,2025-03-14,2026-01-07,closed_won,54122.68
OPP-0001732,ACCT-00198,2025-08-13,2025-02-13,negotiation,23045.51
OPP-0001733,ACCT-03651,2025-11-21,2026-01-17,closed_lost,24670.76
OPP-0001734,ACCT-03104,2025-12-26,2025-12-31,closed_lost,6095.55
OPP-0001735,ACCT-03409,2025-06-12,2025-05-09,closed_won,9722.13
OPP-0001736,ACCT-03733,2025-03-07,2025-06-11,closed_lost,18208.36
OPP-0001737,ACCT-02888,2025-06-10,2025-12-04,prospecting,5484.8
OPP-0001738,ACCT-03190,2025-10-16,2025-09-02,proposal,14484.84
OPP-0001739,ACCT-04742,2025-06-05,2025-03-15,closed_won,16890.35
OPP-0001740,ACCT-05685,2025-10-29,2026-01-28,negotiation,30094.81
OPP-0001741,ACCT-03464,2025-10-01,2026-02-13,closed_won,12641.12
OPP-0001742,ACCT-05636,2025-12-28,2025-12-28,closed_won,28441.69
OPP-0001743,ACCT-04650,2025-05-26,2025-09-03,proposal,7555.54
OPP-0001744,ACCT-00634,2025-01-28,2025-09-27,prospecting,16857.39
OPP-0001745,ACCT-04948,2025-12-09,2025-08-26,negotiation,21847.31
OPP-0001746,ACCT-05957,2025-04-27,2025-10-10,prospecting,9062.75
OPP-0001747,ACCT-04848,2025-12-21,2025-03-07,closed_lost,21969.99
OPP-0001748,ACCT-00118,2025-06-28,2025-05-05,closed_won,10320.89
OPP-0001749,ACCT-04750,2025-04-18,2025-03-08,proposal,10488.46
OPP-0001750,ACCT-05248,2025-12-31,2025-09-18,negotiation,31989.1
OPP-0001751,ACCT-00556,2025-02-13,2025-11-29,closed_won,30094.27
OPP-0001752,ACCT-05586,2025-04-09,2025-06-28,negotiation,11729.91
OPP-0001753,ACCT-00644,2025-03-08,2025-10-31,proposal,21624.45
OPP-0001754,ACCT-00866,2025-11-17,2025-08-27,negotiation,20154.67
OPP-0001755,ACCT-03553,2025-06-09,2026-02-19,proposal,31013.03
OPP-0001756,ACCT-04058,2025-03-18,2025-12-15,negotiation,6099.98
OPP-0001757,ACCT-01482,2025-06-01,2025-04-18,proposal,5269.54
OPP-0001758,ACCT-02084,2025-06-05,2026-02-03,negotiation,17730.65
OPP-0001759,ACCT-05456,2025-03-03,2025-03-30,prospecting,2621.56
OPP-0001760,ACCT-03564,2025-08-02,2026-02-09,prospecting,11014.66
OPP-0001761,ACCT-01927,2025-08-24,2025-12-04,negotiation,7224.81
OPP-0001762,ACCT-01125,2025-10-17,2026-01-25,proposal,1805.58
OPP-0001763,ACCT-04643,2025-04-09,2025-09-27,proposal,5563.8
OPP-0001764,ACCT-03247,2025-12-06,2026-01-18,prospecting,29487.16
OPP-0001765,ACCT-03528,2025-05-05,2025-06-23,closed_won,57414.19
OPP-0001766,ACCT-00532,2025-01-07,2025-10-13,closed_won,11424.09
OPP-0001767,ACCT-03436,2025-04-05,2025-08-07,negotiation,11465.42
OPP-0001768,ACCT-04788,2025-09-29,2025-09-03,prospecting,18065.52
OPP-0001769,ACCT-05772,2025-10-23,2025-07-04,negotiation,11780.95
OPP-0001770,ACCT-01897,2025-09-08,2025-02-23,negotiation,8946.27
OPP-0001771,ACCT-04186,2025-07-15,2025-06-08,proposal,8334.25
OPP-0001772,ACCT-04778,2025-03-05,2026-02-09,closed_lost,12333.6
OPP-0001773,ACCT-01891,2025-08-03,2025-11-12,prospecting,6521.14
OPP-0001774,ACCT-02844,2025-06-09,2025-10-08,prospecting,6517.59
OPP-0001775,ACCT-01553,2025-09-02,2025-03-12,prospecting,38014.06
OPP-0001776,ACCT-05413,2025-07-11,2025-11-18,closed_won,15328.85
OPP-0001777,ACCT-05009,2025-12-28,2025-03-12,closed_won,16150.12
OPP-0001778,ACCT-02228,2025-03-04,2025-03-31,proposal,19332.59
OPP-0001779,ACCT-00096,2025-11-19,2025-10-25,negotiation,7180.56
OPP-0001780,ACCT-02551,2025-02-24,2025-08-27,prospecting,7539.82
OPP-0001781,ACCT-00319,2025-11-22,2025-07-13,closed_won,26720.83
OPP-0001782,ACCT-01953,2025-02-08,2025-09-01,prospecting,22705.67
OPP-0001783,ACCT-02355,2025-09-20,2026-02-03,closed_lost,39070.69
OPP-0001784,ACCT-01244,2025-04-11,2025-03-18,proposal,12351.72
OPP-0001785,ACCT-00971,2025-07-05,2025-04-03,closed_lost,25355.49
OPP-0001786,ACCT-03429,2025-08-04,2025-02-17,proposal,35623.88
OPP-0001787,ACCT-02461,2025-01-12,2025-02-24,prospecting,23447.93
OPP-0001788,ACCT-04314,2025-07-08,2026-02-25,prospecting,4147.23
OPP-0001789,ACCT-01667,2025-08-17,2025-04-08,prospecting,10235.98
OPP-0001790,ACCT-02109,2025-04-26,2025-07-05,proposal,809.64
OPP-0001791,ACCT-01772,2025-03-20,2025-08-23,closed_won,23321.65
OPP-0001792,ACCT-04179,2025-12-25,2025-05-14,negotiation,3587.83
OPP-0001793,ACCT-04159,2025-09-22,2025-05-22,closed_lost,21334.06
OPP-0001794,ACCT-03090,2025-02-10,2025-05-14,closed_lost,8070.1
OPP-0001795,ACCT-04247,2025-03-08,2025-05-22,negotiation,27179.45
OPP-0001796,ACCT-05432,2025-11-04,2025-04-14,closed_won,9549.53
